pseudorange_1,pseudorange_2,pseudorange_3,pseudorange_4,pseudorange_5,pseudorange_6,pseudorange_7,pseudorange_8
20199991.602436904,22321317.60227488,23200000.93873734,22321329.953140825,20200010.856405586,18078698.86048702,17200012.56822011,18078680.211124137
20200015.533416525,22321321.91491638,23200026.999574956,22321328.66362137,20200016.41549296,18078684.364800986,17200008.148076642,18078669.019728567
20199998.12037202,22321324.262224413,23199998.059638776,22321335.907705862,20199989.63122463,18078701.862629663,17200007.0814053,18078685.11571099
20200014.324542064,22321325.575990487,23200003.08752333,22321331.872921776,20200004.021231014,18078657.08660353,17200003.633033305,18078688.382945776
20200002.119388595,22321322.593816366,23200001.230673913,22321335.105441444,20200009.198206488,18078685.85342981,17199996.889772028,18078696.83593982
20200001.399137083,22321342.350800905,23200003.710122075,22321336.09386783,20200002.825460777,18078684.239750832,17199994.11003854,18078676.542453486
20199988.000000507,22321335.37658082,23200008.174801584,22321332.543107986,20199984.38178078,18078667.52995097,17199994.04186329,18078669.317230634
20200002.61446761,22321339.331207477,23200009.29051048,22321325.305917114,20200012.540607028,18078678.974912163,17199993.609660216,18078679.166657504
20199988.079159632,22321318.873903945,23200016.45701599,22321333.60494576,20200000.387723714,18078685.394062206,17200003.07649793,18078684.423063442
20199995.09619707,22321321.6344488,23200026.808499884,22321323.568345588,20200001.705872793,18078697.95369674,17199984.640739415,18078701.58150947
20200014.016235016,22321342.165492784,23200002.56025685,22321317.09245464,20200000.63477172,18078687.71943927,17200009.13528243,18078683.273352433
20199990.531217087,22321326.840457883,23200019.28780351,22321335.355250675,20200012.230598368,18078695.942716874,17200019.60619135,18078682.89633109
20199999.252690163,22321340.68785933,23199998.694850903,22321335.65709715,20200022.426748775,18078692.00402676,17200002.87639135,18078689.418607313
20200017.156588282,22321295.942521326,23199996.393815067,22321334.84222401,20200005.8165276,18078684.067712452,17199999.764632907,18078686.316988606
20200013.735138085,22321325.253668416,23200005.53687155,22321305.9127345,20199992.696750633,18078682.583691288,17200005.35881609,18078674.173954897
20200008.426513344,22321331.308593854,23200016.996616583,22321321.0830499,20200007.894834727,18078676.538180906,17199999.5767404,18078683.223937605
20200009.925346956,22321336.61800028,23199991.040504437,22321316.49120182,20200021.89323083,18078683.268292915,17200016.249903377,18078684.064960238
20200007.211726744,22321343.053052545,23199987.10257405,22321331.796633497,20199997.667332515,18078670.3872034,17200020.221438374,18078683.029658698
20200009.52667574,22321330.293334108,23200012.095341396,22321337.58976887,20200003.32933756,18078687.084020454,17200013.855709173,18078677.364875637
20199996.29263843,22321335.523045562,23200028.16683627,22321330.292428948,20200014.732905798,18078676.75624655,17200004.031422228,18078695.60521171
20200009.84742672,22321322.78185837,23200000.920394756,22321319.082887936,20199997.461958338,18078690.01682602,17200029.256405234,18078670.097124636
20200011.741994414,22321304.962029755,23200019.91763117,22321337.892336957,20200014.759357166,18078700.63238087,17199989.709114786,18078671.82000227
20200012.838602707,22321309.879540864,23200001.37416635,22321329.97692074,20200007.097796097,18078692.6479867,17200016.169377327,18078684.534112897
20200009.562242154,22321337.779558852,23200021.696803194,22321306.956719153,20200023.31777887,18078697.41238587,17199998.830793485,18078690.857173227
20200023.568530757,22321319.904063817,23200003.34468974,22321338.162294377,20200009.214554932,18078695.856512923,17200012.544205956,18078692.480937473
20200011.459038336,22321322.829824965,23199997.631497,22321321.735810757,20199986.298724923,18078693.424090955,17200001.846027907,18078693.90554882
20200017.58985788,22321316.125892032,23200023.842140805,22321325.18248274,20200008.67028139,18078691.47486448,17199988.134517964,18078683.01114479
20200002.36626535,22321347.93094313,23199995.308407582,22321322.369464744,20199995.78686399,18078658.19644086,17200000.378197722,18078670.58513879
20199989.553565387,22321326.973499954,23200021.77845429,22321317.204759914,20200009.52778525,18078688.048696134,17200008.64228316,18078691.5555113
20200013.247358013,22321329.80811042,23200004.29241494,22321327.6249376,20199992.761186723,18078680.812576953,17200005.867484,18078680.011440057
20200006.08942224,22321316.167516068,23200015.829219915,22321329.97396545,20199985.51683647,18078686.386670914,17199978.162425645,18078706.240338102
20199995.040987916,22321333.46748231,23200013.02494371,22321325.03796971,20200004.828710392,18078694.563458,17200022.652058627,18078703.97159544
20200004.604917526,22321313.139846805,23200009.043202862,22321302.55863588,20200016.551585574,18078677.397671223,17200021.97577726,18078725.968369756
20200021.95388617,22321336.975259125,23200014.877898544,22321317.14234948,20200022.285462774,18078681.269399498,17199991.13241178,18078668.132882215
20200012.98811352,22321331.3098512,23199999.802817613,22321326.708086357,20200002.761618856,18078692.596536297,17200004.77656521,18078688.43745238
20200026.340511538,22321338.161657788,23200030.518280234,22321316.449756794,20200008.897297405,18078679.8697437,17200020.014426745,18078691.365044747
20199998.73804039,22321329.913910188,23200012.29716928,22321329.668909606,20200002.440602124,18078674.122261316,17200004.15224284,18078669.850801386
20200023.87431348,22321316.711475726,23200007.55815942,22321330.56182342,20199991.79663852,18078687.088225666,17199992.33015748,18078688.766809694
20200003.379392188,22321315.32466659,23199985.778524533,22321325.586336087,20200003.230539765,18078697.27521757,17200003.604126714,18078699.905275412
20200014.6633788,22321324.08166373,23200003.407885328,22321329.60879117,20200017.689173773,18078678.10408075,17200000.71478572,18078684.43530518
20199998.126701754,22321320.154196113,23200007.091531448,22321320.35800005,20199998.357634477,18078680.884468958,17200014.924958028,18078697.910050713
20199999.368681733,22321328.414989207,23200010.5255977,22321334.844706975,20200018.54715274,18078699.667444166,17200012.30369906,18078688.95948998
20200006.303739272,22321341.57104857,23200017.38724189,22321334.91973405,20199997.58293712,18078673.212443475,17200008.732931376,18078691.72867508
20199997.07170428,22321326.605749395,23200003.727816742,22321326.712267734,20200000.834716886,18078683.33529806,17200009.8199659,18078669.685033992
20200004.06665244,22321329.417184908,23200018.20934199,22321344.26566558,20200005.377226125,18078706.793471936,17200016.091686934,18078669.560255576
20200011.466531735,22321319.46324886,23200028.361094482,22321323.36239939,20200008.271051187,18078685.920119476,17199996.9627872,18078689.21316053
20200009.693329312,22321321.53703639,23199999.25324674,22321329.02006828,20200001.100656975,18078689.90745846,17199990.87180219,18078676.09503724
20199996.848078124,22321342.419669405,23200004.099135473,22321338.51652034,20200007.142223146,18078682.825186625,17199993.67939596,18078678.365621276
20200016.85048718,22321325.671068147,23200015.113047298,22321322.512639675,20199996.767122682,18078689.846623544,17200006.995767593,18078668.034107257
20200017.342149317,22321334.069788367,23200001.503544997,22321326.539878294,20200008.06203772,18078697.25448382,17200012.479211923,18078693.677355707
20200000.91669485,22321331.931209367,23200012.902111787,22321312.063058916,20200005.305568434,18078691.68380744,17200011.045906153,18078690.29731351
20200017.54955124,22321338.224440634,23200015.124948777,22321346.60946181,20200004.472331103,18078691.157080397,17200015.64232294,18078684.31609497
20200004.24214486,22321333.605669986,23199992.703904793,22321329.46290529,20199990.035914,18078694.513667155,17200016.26225705,18078686.50029215
20200015.561810724,22321326.443339627,23200010.185456146,22321323.668375563,20199996.516216043,18078707.091040995,17199992.92596297,18078688.814657643
20200005.58247279,22321346.93774493,23199999.754140273,22321319.39230242,20200020.073801182,18078685.4795428,17200001.776563752,18078691.3695793
20199996.559362218,22321332.40525743,23200022.119485132,22321315.41915523,20200013.274520498,18078683.198688112,17199993.72187274,18078677.692212403
20199995.27233667,22321341.101676457,23200010.940749392,22321325.05569114,20200013.214263637,18078698.414379396,17200008.051080734,18078696.593377847
20199998.882659476,22321329.166105665,23200000.92687916,22321329.24888589,20200006.977192916,18078700.40586566,17199996.96391936,18078697.512407143
20200013.92781881,22321335.478287894,23200023.72723905,22321314.04813019,20200009.749918845,18078692.435863804,17200003.916550957,18078689.89464513
20200013.529841006,22321310.678424258,23199990.996841036,22321340.81347357,20199995.761348754,18078708.97708631,17199996.01353007,18078678.744565915
20199998.353159834,22321327.084893357,23200001.083986055,22321337.05465626,20200001.384908143,18078666.262541663,17199994.880272605,18078697.921227694
20199995.279726423,22321344.380056582,23200001.270728335,22321325.2048423,20200012.75234364,18078686.091032367,17199977.18461088,18078706.06005333
20200001.90958838,22321308.580337495,23200007.3940841,22321312.32852849,20199999.508151934,18078682.71964117,17200019.8788585,18078692.751770243
20200022.090962112,22321326.847278982,23200014.92553178,22321324.435039114,20199999.8781401,18078694.433824662,17200011.091831375,18078683.11117373
20200004.67264715,22321329.370316826,23200014.787894752,22321337.124132656,20199996.54395028,18078694.438856617,17200015.255414397,18078689.89835997
20200009.705870345,22321339.01977814,23200007.069481436,22321331.171026416,20200013.51898381,18078675.018197924,17200014.346611567,18078682.150839124
20199999.697853822,22321323.03134048,23200000.440449324,22321330.907791056,20200012.918381482,18078691.24859822,17200014.69567056,18078676.498564996
20199993.873779353,22321351.749787003,23200008.034578647,22321331.576070994,20199994.839242633,18078675.122579254,17200027.46729778,18078686.059312396
20199996.98787485,22321323.2949444,23200004.586396884,22321336.17202174,20200000.5244617,18078676.87998306,17199975.048810363,18078696.298754692
20200017.389506157,22321314.49412037,23200000.27928465,22321326.504120953,20200002.052154712,18078705.27200187,17200014.107327424,18078689.875896342
20200005.25326333,22321307.015216004,23200010.63717518,22321342.337985203,20200001.621435992,18078669.28706544,17200012.660370454,18078674.32834662
20200003.934236452,22321348.327328235,23200002.12675919,22321326.065912448,20200002.862742186,18078679.163770694,17200014.119982682,18078682.055627726
20200011.716298915,22321304.11552306,23200015.107128415,22321315.74958499,20200012.2984471,18078681.044705853,17200006.236957062,18078691.59673364
20200017.530822117,22321326.85244139,23200021.482191563,22321330.691360883,20200010.344848815,18078683.41946172,17200016.150131583,18078676.907360964
20200017.855515722,22321318.04615786,23200029.698455818,22321317.096089195,20200006.039360363,18078683.325922094,17200003.42959445,18078690.38279914
20200002.912330043,22321319.378815096,23200019.224160522,22321328.143837962,20200006.943705857,18078690.199395914,17200019.954827156,18078687.18274493
20200005.273906015,22321317.299338356,23199996.743853647,22321327.804495584,20200007.762195684,18078687.544446107,17200009.281757098,18078672.850078933
20199997.32367638,22321337.713124175,23200008.429114986,22321323.854424767,20200024.221652668,18078685.84773189,17199990.74415622,18078683.207378566
20200017.34622666,22321335.370842393,23199992.51497758,22321330.24143574,20200002.13243726,18078689.198427457,17200006.63054156,18078691.318427883
20200010.497146588,22321304.032269068,23199994.269208793,22321317.672598273,20200008.847490832,18078663.81393013,17200021.541013412,18078686.152496435
20199994.601208016,22321324.70326941,23200020.797814794,22321318.91254593,20200003.54415165,18078698.104416747,17199998.539044265,18078677.09958683
20200021.61689464,22321342.452936076,23200013.47072576,22321346.044351462,20200005.13043492,18078684.10472169,17200020.449811164,18078688.664878078
20200018.966603745,22321325.139770046,23200012.20757207,22321330.40828754,20200004.214497186,18078685.096160978,17200015.77745093,18078672.5623854
20200007.90877618,22321325.145517606,23200029.64493904,22321344.2949533,20200012.911913633,18078669.75530902,17200005.337061387,18078680.085586887
20200001.992047038,22321325.33172533,23200016.965917673,22321321.598394312,20199987.952875458,18078687.286896095,17200009.82927931,18078688.383449174
20199980.110597085,22321316.869241722,23200008.490547866,22321332.814057413,20200004.276176166,18078699.735461704,17200003.302746836,18078689.697920024
20200002.061045866,22321332.962082714,23200003.378573492,22321329.285125725,20200015.219177794,18078679.06297932,17200008.125373602,18078669.088598028
20200009.575510893,22321320.270144586,23200013.283115126,22321308.536222655,20199998.321144506,18078680.70547375,17200009.30638169,18078685.338529807
20199988.56071113,22321333.01565797,23200019.212151688,22321343.24803098,20200011.419441983,18078669.498678382,17200029.49223043,18078677.93915526
20199981.504735895,22321323.98319595,23200007.676112413,22321322.76274191,20200012.65734924,18078678.62398304,17200015.51424718,18078700.992275633
20200010.126732543,22321332.835094523,23200024.89141195,22321330.79993346,20200017.359743763,18078701.942312542,17199989.42461923,18078715.255548745
20199988.283359304,22321313.066785645,23200007.12166745,22321313.385641612,20200000.584681123,18078686.910569895,17199996.76413573,18078676.621102612
20199997.771835413,22321334.53494192,23200013.95448322,22321331.48884073,20200003.924543235,18078696.3977832,17200023.303154804,18078686.28633459
20199998.788567543,22321324.141313747,23200010.587139904,22321339.061425455,20199974.33762304,18078664.75332683,17200012.12506468,18078677.087669034
20200025.35070216,22321314.746745273,23200014.314488743,22321332.998582445,20199998.03285087,18078676.75855359,17200009.804047436,18078679.9509344
20199998.89004798,22321323.95031938,23200005.65326341,22321328.351421505,20200014.415821675,18078693.306722734,17200006.74009738,18078714.994429138
20200003.958171334,22321319.846662417,23200009.04406616,22321332.9552369,20200002.474653292,18078688.30573345,17200006.323376082,18078678.70409282
20200002.095028985,22321315.48391384,23200021.153913204,22321316.34619885,20199992.550053068,18078666.712740295,17200004.60938803,18078677.647525504
20200022.353695735,22321342.182265423,23200008.15074532,22321320.359537043,20200002.774690546,18078690.046743527,17199995.995091468,18078683.208605416
20199989.81419697,22321314.616721857,23200005.0343827,22321319.11136707,20200007.29980354,18078685.02371981,17200013.308415942,18078678.160869136
20200012.347831134,22321324.745607477,23199979.155096613,22321331.370259967,20200013.619533107,18078661.17106304,17200008.12246468,18078680.00947584
20199996.011141736,22321336.652227383,23200014.925830327,22321332.82199098,20200008.66470493,18078676.578107934,17200019.255086415,18078682.41179283
20200003.962173875,22321336.700689394,23199991.676304802,22321341.455778092,20200031.333917987,18078681.999397885,17200024.31908778,18078671.413473517
20200007.24570775,22321334.641384166,23200022.40050991,22321330.872511752,20200012.490516428,18078692.661281962,17200004.404725317,18078674.624164782
20199996.978307985,22321325.144062016,23200008.689398166,22321327.114793018,20199999.781489708,18078698.685893487,17200013.59820734,18078685.567909326
20200010.488954104,22321317.492238887,23200009.13280085,22321326.744804554,20200001.584430635,18078677.739920273,17200026.47860892,18078690.888328463
20200016.416986153,22321335.40615098,23199994.158023737,22321329.639818415,20200008.249585044,18078677.46661625,17199995.061995383,18078698.042194184
20199992.487685632,22321333.54256973,23199992.23518899,22321323.74798415,20200004.992748134,18078678.712878253,17199997.543004118,18078683.61526419
20200002.894487422,22321326.94388306,23200020.63488031,22321318.22924393,20200005.28974347,18078702.22090838,17200014.623112928,18078679.47247115
20200024.234257486,22321335.404214982,23200013.494662456,22321322.169062108,20199998.057939034,18078705.978374742,17199989.26981343,18078697.32260749
20200013.64035353,22321335.430137586,23200006.71984083,22321315.577842116,20200014.874445457,18078674.001477513,17200014.97340674,18078696.2087606
20200009.7613811,22321343.93459504,23200009.368005887,22321327.540215395,20199997.12616877,18078679.732584946,17199998.042247456,18078700.077323224
20200020.523715813,22321345.020306963,23200000.706870876,22321325.280293375,20200012.880678494,18078673.218381833,17199997.929533318,18078683.59277786
20199986.12833186,22321322.158404913,23200003.548984885,22321323.78606611,20200004.611388773,18078697.10786217,17199996.174636047,18078683.80183564
20200022.065201573,22321348.09805581,23200009.175537422,22321331.975500613,20200004.77121994,18078688.285965897,17200018.02102694,18078677.054834224
20199999.362732027,22321337.72088768,23200022.716054175,22321318.191655345,20200016.45031983,18078710.791531038,17199993.5126542,18078694.266759984
20200005.250129476,22321313.86494985,23199994.11887158,22321332.9208548,20200013.99715622,18078683.80798264,17200008.90626018,18078675.728243645
20200001.179755468,22321318.382407468,23200002.259672944,22321321.460466255,20200005.706213452,18078695.342739113,17199999.583195347,18078680.011390664
20199994.28538467,22321328.054609384,23200002.259412717,22321322.21471325,20200003.84193261,18078690.183550343,17200000.69413326,18078676.491234176
20200005.123785183,22321323.08105857,23200007.57289247,22321308.669794016,20199998.31900995,18078682.03514838,17200020.401659954,18078700.170956366
20200015.55522955,22321327.636871323,23200003.177015923,22321322.803144466,20200016.810993277,18078690.71033601,17200022.955930367,18078673.082089324
20200022.68971743,22321339.664145708,23200009.553740386,22321326.29958008,20200011.496763624,18078695.32497066,17200021.359312754,18078686.85139624
20199990.31230922,22321322.18883484,23200017.942911223,22321326.511692178,20200007.47546344,18078698.02853028,17199983.01183025,18078699.274262484
20200013.428735808,22321327.4114587,23200000.399175566,22321308.496464342,20200016.277066868,18078674.239147294,17200002.421730906,18078679.474542934
20200022.10886317,22321317.25366504,23199992.05518562,22321327.316189345,20200006.544923376,18078690.334079094,17200002.029098105,18078694.315196455
20200010.461418416,22321337.28029284,23200015.463531908,22321343.06259465,20200016.76449632,18078693.802670587,17200013.614175066,18078681.07471149
20200015.389605146,22321325.629756905,23200012.613467675,22321328.288980983,20200001.168718584,18078677.812182385,17200003.9832006,18078699.3408711
20200012.890318763,22321326.382816803,23199987.133464824,22321308.101460703,20200005.7418779,18078688.555176485,17199992.839174964,18078682.72382205
20199993.732413717,22321335.686751384,23200015.918937802,22321329.605921634,20200015.501493715,18078690.87889393,17199998.09697626,18078701.092492685
20200019.913165197,22321320.09886817,23200020.642054517,22321313.32454765,20200011.789424535,18078697.51992754,17200014.709179536,18078685.900481094
20200027.02407693,22321325.775726717,23200014.26354148,22321315.69549646,20199988.973437108,18078696.442721,17200001.117677793,18078688.67227726
