carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
107281691.06488003,121306090.22613773,128221543.16860585,124220918.27783157,107469857.07549332,96812143.17850403,96760405.41197102,104412828.02822733
107281757.89038529,121306044.13839416,128221449.8295005,124220805.42886668,107469739.47056296,96812177.62066714,96760352.11944665,104412752.31981687
107281743.46560334,121306062.20899399,128221465.73275617,124220836.88660543,107469742.19126838,96812145.90227002,96760296.08821526,104412699.84774534
107281675.52244271,121306174.88586958,128221527.90758637,124220780.95597555,107469763.20579554,96812176.18257552,96760350.83302511,104412743.8886039
107281621.73486486,121306186.76179884,128221577.18935758,124220763.50166808,107469765.20064647,96812259.01250148,96760323.33870718,104412899.75647843
107281699.42110756,121306144.52293257,128221453.65092659,124220880.11930917,107469734.32888344,96812193.19693027,96760487.02219322,104412877.22964542
107281691.01842183,121306163.75919361,128221509.29171379,124220852.94769125,107469857.31807831,96812234.04697911,96760274.98059686,104412855.36898997
107281668.13001682,121306180.34430061,128221512.67542076,124220755.78281945,107469785.07964483,96812143.97343303,96760318.91768996,104412823.63949442
107281798.89492354,121306069.96647969,128221527.27121274,124220753.48462619,107469727.76920423,96812257.08262567,96760359.27209166,104412697.252192
107281718.87466782,121306118.29486172,128221516.34895085,124220744.34108935,107469744.92386563,96812226.43939693,96760436.07758781,104412726.64627017
107281627.85807827,121306174.72463086,128221587.17363843,124220811.61521913,107469848.80059287,96812170.72197416,96760382.14457057,104412868.1769942
107281664.38231389,121306160.17557302,128221462.7464894,124220786.22697045,107469762.5302126,96812191.82954642,96760387.88614586,104412760.10982002
107281748.11856583,121306222.68207763,128221427.16599704,124220827.7200324,107469827.78275256,96812157.61099727,96760346.57292521,104412833.96908948
107281830.83377051,121305991.15725519,128221425.84804504,124220834.59514804,107469840.19008516,96812272.7463713,96760381.3460929,104412883.56082653
107281674.63975932,121306086.84718168,128221510.56477839,124220890.72619541,107469789.109299,96812081.27999863,96760303.80363399,104412830.38790777
107281736.15738817,121306212.31643683,128221475.09031098,124220784.56630468,107469797.9682947,96812358.42976283,96760362.61923678,104412732.98903109
107281610.55305827,121306123.67030913,128221513.68464462,124220817.82998465,107469810.07361816,96812199.4150455,96760330.26326162,104412828.33951701
107281790.09201798,121306274.81275325,128221613.95589009,124220788.49104029,107469724.31649475,96812235.30389035,96760425.11933361,104412755.13273118
107281649.4909582,121306126.73754525,128221491.46184699,124220787.86219189,107469748.78147738,96812293.01544905,96760293.22869775,104412737.23863089
107281669.56884736,121306126.67060855,128221407.31188446,124220841.34993324,107469764.18020253,96812170.04937638,96760262.35374308,104412741.25196645
107281731.48935969,121306132.9953166,128221449.08464156,124220736.37977543,107469804.35653082,96812130.98919879,96760311.64566861,104412782.25540802
107281729.59594487,121306068.7014081,128221597.22286661,124220821.47224833,107469793.20452754,96812268.48169506,96760388.75318378,104412717.69966854
107281734.31890588,121306168.75484557,128221466.52200545,124220816.59456375,107469758.5936936,96812153.20818551,96760327.41462408,104412761.2719219
107281727.44797795,121306186.60438533,128221503.26538166,124220762.22188877,107469813.26664375,96812243.65815778,96760313.55559653,104412625.79248111
107281632.63669938,121306095.10352096,128221532.91145696,124220833.50564049,107469802.77084818,96812148.23858874,96760261.7282363,104412835.66280618
107281754.34312443,121306076.15882696,128221546.68738508,124220825.69728823,107469781.62234756,96812265.44650614,96760303.76022072,104412762.56243868
107281614.39230476,121306188.64735375,128221480.98807137,124220849.50404352,107469741.59988481,96812163.41791388,96760414.06952699,104412852.56150094
107281715.16500482,121306203.57827571,128221568.26127642,124220760.67821363,107469792.73064935,96812146.5968749,96760347.95703116,104412713.28212741
107281728.34365498,121306102.5590785,128221481.31582122,124220893.3685779,107469798.66263218,96812136.0280194,96760341.89208576,104412762.97170536
107281689.88680479,121306058.25345431,128221514.39555955,124220827.23474222,107469732.51265459,96812133.13610862,96760371.56558782,104412678.17560342
107281646.92340043,121306197.10540773,128221579.33473352,124220793.3054178,107469785.53730366,96812312.73531413,96760411.50502528,104412904.92453876
107281786.7980469,121306059.18519104,128221502.29680449,124220860.81269245,107469818.79375535,96812256.71362403,96760418.15731043,104412805.81872213
107281794.61116418,121306108.79868218,128221395.003588,124220863.41308962,107469771.75332731,96812202.51177391,96760433.3561443,104412757.27955316
107281746.40680434,121306149.10771202,128221657.91693237,124220859.65382397,107469740.64278631,96812193.03126508,96760358.71461773,104412813.23196247
107281795.28497,121306192.26323295,128221558.47464696,124220851.67406084,107469749.33870608,96812215.39181289,96760373.95482568,104412691.18557705
107281717.2263165,121306196.34935325,128221588.54819584,124220812.13079044,107469784.57976232,96812247.74044308,96760351.66600817,104412728.27082764
107281748.08406828,121306209.69214141,128221578.20147118,124220816.93615012,107469781.96923001,96812220.18460746,96760292.74201839,104412853.07001302
107281776.08265181,121306081.77213314,128221514.137058,124220816.39475927,107469687.29506335,96812278.85617594,96760355.40644655,104412776.58377145
107281647.3024362,121306113.25990987,128221668.21029936,124220819.57881433,107469810.49772817,96812258.03769681,96760468.7065176,104412806.68976998
107281700.50107218,121306083.35749765,128221624.16896522,124220711.32246915,107469823.82587847,96812204.87176453,96760360.97731946,104412795.48476852
107281727.25964773,121306180.70437244,128221534.25989677,124220804.76289187,107469773.83676718,96812309.17488764,96760211.19787255,104412740.57302919
107281735.0715145,121306146.01619853,128221539.09193613,124220880.86720149,107469834.58786224,96812154.97618297,96760345.373356,104412865.60975064
107281599.65544952,121306132.09096192,128221473.79609142,124220816.4067561,107469736.94083157,96812212.23358265,96760415.35456951,104412693.99080314
107281595.55780452,121306170.16902132,128221495.20973077,124220755.12818703,107469802.17558004,96812333.62476663,96760271.48759373,104412732.8944741
107281609.4947257,121306090.06815983,128221500.38319404,124220955.04516286,107469752.6202917,96812156.87864451,96760426.32041353,104412777.28649595
107281742.01552139,121306277.84469676,128221462.31637503,124220821.42550208,107469784.82325405,96812218.04741521,96760335.68958603,104412818.50153512
107281726.21841249,121306088.01409906,128221539.25704172,124220778.64000036,107469762.46816307,96812212.81143486,96760352.20762442,104412781.5925867
107281844.49779277,121306201.02934389,128221616.48035479,124220743.27946192,107469892.27839185,96812254.65764545,96760377.84739983,104412788.75312123
107281690.67915548,121306194.27822222,128221483.80596094,124220827.3965375,107469757.98455752,96812262.85771568,96760420.92018905,104412762.71792759
107281685.25335862,121306203.05662204,128221498.77463543,124220766.17260505,107469831.75344598,96812252.04504469,96760334.95110716,104412805.5265652
107281689.98773389,121306135.63683537,128221525.54139215,124220776.6988847,107469813.80782583,96812278.10537164,96760432.34585334,104412641.5731934
107281613.20993768,121306104.57323402,128221485.10407428,124220847.74407539,107469642.44209366,96812320.29004902,96760290.95901622,104412794.53121318
107281630.32169078,121306080.88928643,128221567.8055134,124220765.05939458,107469709.17022707,96812234.67434938,96760330.55501,104412753.0941292
107281767.01718296,121306066.82039313,128221562.70362218,124220812.37650175,107469778.853105,96812235.47399504,96760364.85349615,104412812.81434163
107281743.78991123,121306126.28787626,128221553.40242155,124220829.2995715,107469738.4983477,96812059.766204,96760420.23607948,104412837.28036332
107281756.4645559,121306087.06861337,128221499.43000728,124220728.09148046,107469807.3683049,96812170.6041653,96760285.47164626,104412755.1623823
107281761.04389335,121306134.832803,128221542.63185146,124220769.0179776,107469740.38496374,96812170.9698262,96760342.94118433,104412722.79605821
107281648.56942596,121306145.31145369,128221471.77732736,124220812.03181873,107469777.78209797,96812105.43476595,96760441.55679247,104412687.45995685
107281704.64795962,121306186.82561913,128221567.29593018,124220842.83748023,107469832.05467443,96812221.60670719,96760344.07333581,104412789.28978424
107281777.6523539,121306158.87690772,128221535.96415576,124220826.8836035,107469765.26527265,96812129.27481578,96760278.58985437,104412842.26103704
107281777.63015977,121306154.73629679,128221451.3178952,124220855.3123763,107469784.50413032,96812161.24993223,96760414.94350602,104412851.75035277
107281607.20463756,121306117.42604788,128221540.62590858,124220793.49480544,107469705.30076487,96812107.17276475,96760405.21312839,104412785.99683161
107281673.29780507,121306138.99121675,128221369.45276763,124220787.05632743,107469705.76487839,96812115.08804278,96760324.98680879,104412855.67041303
107281723.23136228,121306136.87066673,128221446.78812116,124220700.87098238,107469805.02512439,96812202.3779456,96760281.31870899,104412810.64092398
107281737.40271373,121306215.55670437,128221494.82246435,124220879.33524364,107469841.04552397,96812172.81427759,96760309.71087508,104412788.64409196
107281787.62964934,121306199.97498828,128221507.4981201,124220770.88355067,107469855.22271116,96812153.6450956,96760360.60307553,104412752.11774307
107281775.6935573,121306168.81941496,128221537.81116119,124220949.14582494,107469836.34171544,96812227.98680958,96760398.17565376,104412792.48304698
107281695.47924633,121306204.90182601,128221603.05336966,124220841.25125676,107469766.98088653,96812272.74169365,96760490.25615342,104412721.02220887
107281634.34081261,121306056.69759567,128221460.85137548,124220901.97964428,107469735.06989297,96812176.53795382,96760417.93331985,104412788.77896854
107281684.28948687,121306071.32112518,128221555.153623,124220783.70308565,107469757.5179661,96812182.08922161,96760388.807795,104412829.42389287
107281644.8354756,121306154.73603514,128221433.21086821,124220868.03837907,107469777.52898093,96812177.33640586,96760348.7121494,104412898.67371899
