carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
115899158.27405697,120870822.26475896,129763838.8003239,120958561.95755534,115575638.5398132,99251255.79845124,98995878.92430088,99416904.20537217
115899108.29233755,120871019.35600543,129763859.96665475,120958579.54006757,115575717.55494735,99251431.39365247,98995892.90832874,99416809.37567809
115899118.59902193,120870953.17700505,129763889.5650289,120958520.91108423,115575586.2862646,99251366.89419694,98995854.19744396,99416907.65056816
115899093.15960653,120870944.64976864,129763855.01603477,120958513.94339556,115575669.79636355,99251472.02861223,98995864.68285577,99416822.37953652
115899054.0738991,120871045.1370983,129763856.97001019,120958569.57855093,115575757.09104869,99251293.09121883,98995866.0614056,99416861.55746642
115899083.89067246,120870881.96710958,129763980.21240333,120958497.8397149,115575826.4611338,99251335.57314457,98995859.10648605,99416913.14095484
115899207.40260449,120870980.77697699,129763907.95301424,120958549.60105763,115575644.50220953,99251365.30891241,98995864.51587361,99416912.32414874
115899126.04308271,120870856.1663399,129763795.73899056,120958549.07178944,115575620.89194128,99251397.25600557,98995918.54552941,99416949.10611027
115899090.25204019,120870940.17842123,129763887.48024647,120958508.70270659,115575711.19065025,99251374.6571839,98995891.9804811,99416775.86967559
115899146.94263169,120870982.56084126,129763854.44996242,120958521.99015152,115575772.94683644,99251364.2109853,98995820.3688541,99416871.99063042
115899076.26596843,120871012.5514395,129763830.49487694,120958618.93175761,115575658.4616362,99251355.64740397,98995821.4457602,99416941.098661
115899103.62967339,120870974.82428862,129763991.60018328,120958456.86198886,115575605.2326317,99251275.79550089,98995900.70033446,99416881.82868735
115899149.22537668,120871067.22334361,129763880.11903366,120958558.54099491,115575613.70302908,99251299.96751347,98995888.59741433,99416788.77776471
115899119.03078029,120870978.02632675,129763796.04580489,120958569.50703748,115575728.51225138,99251381.8958199,98995932.18898879,99416912.26741152
115899091.03955513,120871070.16956928,129763873.54515304,120958520.67755654,115575674.80458587,99251319.42963019,98995912.34886365,99416876.4851243
115899047.04190598,120870951.36713201,129763844.06385691,120958520.51256302,115575720.57654318,99251382.45133223,98995742.62505183,99416837.77451359
115899142.90898995,120871047.27071004,129763875.38907604,120958424.87618288,115575681.47748394,99251358.52945875,98995839.61477602,99416914.22514968
115899088.81860888,120870946.27373578,129763744.6030528,120958559.73248065,115575726.33055511,99251302.02085043,98995807.17639166,99416902.48452991
115899092.38588591,120870912.12006281,129763861.04421368,120958597.62270907,115575733.91605042,99251446.88111888,98995884.83980122,99416916.58554539
115899175.73538503,120871073.15246606,129763872.78131612,120958500.08912703,115575674.45905626,99251381.11209437,98995815.65420759,99416953.16671813
115899120.47610688,120870917.32163447,129763963.02243318,120958595.58141567,115575620.39215,99251317.33960107,98995911.47769767,99416966.79420263
115899099.2170679,120871026.79470918,129763916.58022329,120958525.07034796,115575707.80136842,99251447.87992106,98995886.46547009,99416903.5647093
115899085.27460486,120871003.80837847,129763901.96547693,120958514.50795393,115575655.69865936,99251350.5607263,98995904.15659106,99416886.8971937
115899053.66353332,120870953.70916553,129763839.0651714,120958515.32761985,115575656.95738722,99251328.2463361,98995932.8683588,99416892.10910673
115899117.66831672,120871025.941596,129763977.47412194,120958441.8356015,115575601.50731005,99251453.33036186,98995850.87688236,99416824.32238021
115899070.23602909,120871010.59118502,129763845.56295371,120958464.8897069,115575658.90055777,99251348.83571328,98995747.65633051,99416899.05721125
115899077.91070777,120870894.82173115,129763960.82162249,120958499.64275217,115575604.18423595,99251494.21265155,98995882.4439155,99416875.00272602
115899069.24082938,120871038.50680444,129763860.57870854,120958508.41726243,115575571.96352811,99251323.65279089,98995868.90933885,99416969.73756011
115899151.39647153,120870911.1267656,129763889.4984875,120958580.43401524,115575611.03996645,99251381.37884401,98995831.84592035,99416893.12523782
115898998.2003665,120870962.35817137,129763938.28327213,120958541.0876527,115575698.84227408,99251383.51964054,98995817.75475772,99416984.03833032
115899202.75338452,120870899.75601682,129763971.3732273,120958466.84012833,115575726.60983326,99251482.68218514,98995833.33986942,99416867.97369416
115899058.99800813,120871061.26664342,129763830.91176398,120958482.81423204,115575614.79524508,99251317.92422023,98995774.57904197,99416906.20922853
115899048.0238701,120870929.67653531,129763899.47105506,120958485.17805494,115575640.35517037,99251346.58378126,98995811.28602022,99416913.50611144
115899091.85910058,120871028.94562154,129763834.21632494,120958490.73676848,115575766.18174733,99251355.49794051,98995781.90137002,99416855.03322278
115899104.41035073,120870930.66967507,129763925.34264676,120958524.02601306,115575532.52074505,99251478.19996333,98995910.64677648,99416925.5642998
115899055.92045371,120870951.92743854,129763893.62539546,120958504.04672301,115575655.3699579,99251440.5967881,98995914.96409672,99416744.5074229
115899086.80825953,120870941.16245207,129763881.50994702,120958607.02444413,115575558.59872983,99251393.76501432,98995807.46919355,99416840.9761669
115899093.45132942,120870952.10823151,129763876.31569932,120958530.1988933,115575673.14430606,99251341.30858043,98995789.36574963,99416936.53185411
115899159.06954408,120871006.83845851,129763899.20934601,120958529.77557093,115575600.97651356,99251429.31226876,98995922.62086692,99416884.83830407
115899035.9618645,120871003.59889477,129763870.1884787,120958562.94639368,115575625.84309614,99251349.91622375,98995928.90642498,99416888.3082365
115899045.60499644,120870905.21639197,129763918.00725529,120958537.67052579,115575609.50042602,99251323.70680976,98995913.50738987,99416925.83157484
115899007.65746382,120871006.80259663,129763839.66219471,120958592.40190637,115575596.08089964,99251409.39781295,98995909.70960054,99416899.43016934
115899124.47041938,120871004.29755354,129763895.83531708,120958526.42820305,115575658.26832661,99251396.73594,98995767.2460498,99416968.49944347
115899124.17232817,120870956.92339553,129763939.7882852,120958545.3518837,115575631.82536043,99251325.53508095,98995847.36124389,99416841.22352517
115899106.24789453,120870885.22459537,129763946.98253864,120958496.11999723,115575611.03010222,99251302.49425845,98995863.614305,99416887.54084525
115899004.98177692,120870921.62752424,129763920.27486591,120958533.22861603,115575592.85595435,99251316.94654976,98995819.45535688,99416890.03852247
115899068.51212658,120870984.7152336,129763951.04088087,120958636.30056345,115575635.04123774,99251433.12145561,98995862.33557837,99416882.4869893
115899075.31086846,120870922.57532044,129764028.20774002,120958543.08365817,115575585.02293895,99251395.66494016,98995905.91424547,99416798.55207598
115899095.6341436,120871016.1453699,129763879.66078718,120958496.80447066,115575662.0802941,99251388.05219655,98995753.87681548,99416934.84179279
115899026.86678755,120871001.16485186,129763898.66250736,120958493.38049676,115575685.63588879,99251299.79672535,98995961.07726757,99416856.88666625
115899141.40616556,120870933.44955248,129763845.93690135,120958607.07463494,115575624.24113879,99251372.75214939,98995798.10007627,99416877.15109347
115899060.57641767,120871013.05230883,129763940.89399177,120958495.90632558,115575719.09400067,99251404.87496477,98995793.88346463,99416945.42504643
115899024.99613605,120870923.63798907,129763900.82422297,120958627.60803407,115575783.18605384,99251310.95667946,98995842.0636319,99416948.00321251
115899180.69989143,120871010.13100435,129763930.52563512,120958565.85519701,115575653.82859199,99251478.11919712,98995786.81610465,99416946.18765612
115899101.05290394,120871027.9721398,129763748.85565509,120958460.01233213,115575691.80851689,99251374.65393072,98995867.89157462,99416808.36520445
115899102.92520455,120870970.05522099,129763847.55181006,120958619.97233805,115575641.0506896,99251362.86060524,98995806.8032794,99416898.0544041
115899111.9653443,120870991.79172817,129763889.89849645,120958550.09524521,115575744.3467034,99251366.5002566,98995864.04544334,99416972.7994385
115899161.2336345,120871007.1529602,129763952.75767042,120958594.380252,115575627.10800847,99251349.3995236,98995830.91313824,99416886.59845388
115899057.26063418,120870997.3774333,129763941.1048959,120958562.78667557,115575640.50190623,99251373.16411863,98995916.45372646,99416913.79325314
115899204.79399097,120870986.61663021,129763901.34985568,120958583.61031547,115575676.76957214,99251332.88464426,98995829.96738192,99416801.09525807
115899042.90475862,120870856.37797028,129763904.10069856,120958545.90586548,115575644.83955298,99251346.00807081,98995791.05496189,99416828.53711884
115899033.67411935,120870975.3661134,129763820.38124244,120958566.32673895,115575592.93404722,99251377.82611153,98995854.77584802,99416854.10057421
115899110.99301831,120870964.04557115,129763856.88050048,120958525.04390228,115575664.31796852,99251373.98117353,98995841.63359411,99416873.80638656
115899071.93745495,120870994.34208874,129763886.5706977,120958649.3434753,115575779.49184462,99251381.92826758,98995810.30443823,99416860.24513014
115899112.8773656,120871079.52822056,129763894.37664218,120958570.60720833,115575720.8490584,99251398.24091375,98995879.23563418,99416880.27150768
115899150.63986534,120871030.97527622,129763900.74627484,120958526.74520032,115575694.61912306,99251348.98326498,98995812.99891509,99416932.17817561
115899135.96163756,120870983.15723035,129763916.0002398,120958480.61175135,115575668.76909526,99251415.08858414,98995890.22005615,99416934.13001882
115899140.96080966,120870999.79486325,129763835.88859817,120958500.37831596,115575586.95045437,99251379.06840692,98995791.27269602,99416844.67594995
115899062.15318677,120870892.75132693,129763814.0421786,120958480.56042753,115575757.50733952,99251356.99176185,98995832.0506905,99416854.72626728
115899084.26991425,120870994.3620755,129763898.60969992,120958509.72983086,115575600.72892171,99251376.68346514,98995956.24843994,99416878.67663823
115899086.22455037,120870958.9363294,129763895.77958,120958554.6922344,115575559.7441714,99251424.98630792,98995787.20319046,99416944.42790583
115899074.5361876,120870971.77199113,129763835.50878935,120958532.58109735,115575742.25417407,99251247.70688082,98995888.87985761,99416896.8040479
115899188.1574127,120870952.83238325,129763881.45813523,120958485.74781784,115575630.16127552,99251391.8605231,98995898.42636693,99416847.95469107
115899040.62122174,120870974.23917487,129763829.24678668,120958580.48940021,115575631.95307863,99251443.47775975,98995828.3613411,99416868.59212749
115899032.91318795,120871017.07209635,129763900.23068164,120958514.82917896,115575737.01392941,99251350.92888895,98995887.1481454,99416917.0155201
115899107.56852776,120871008.44861811,129763842.88225757,120958557.38923363,115575672.11598158,99251348.7163639,98995804.85312003,99416866.17136037
115899136.29402456,120870977.28029238,129763825.71197732,120958586.07297006,115575637.57781617,99251288.7459268,98995741.5492922,99416841.22139984
115899144.57504562,120870987.7383569,129763797.79499511,120958572.65440479,115575590.48311032,99251398.6262506,98995851.90309986,99416832.97778158
115899072.98135222,120870923.9158485,129763841.42577603,120958466.4555205,115575642.34353244,99251358.58792,98995893.23192024,99416859.2400107
115899026.30489452,120870942.9061215,129763885.51294337,120958470.13810563,115575640.68180655,99251444.81133871,98995917.09838887,99416932.31688403
115899126.55502705,120870972.87147698,129763826.26299506,120958570.58379054,115575660.04467249,99251409.19390912,98995801.1150883,99416872.02018414
115899141.20569225,120870851.43598527,129763916.55144206,120958517.62244551,115575585.11734925,99251368.97756004,98995809.8994954,99416923.84140357
115899091.19485462,120870967.54973502,129763905.47668013,120958531.55241133,115575551.86558874,99251412.7371082,98995788.0758585,99416933.87416561
115899132.8215618,120871019.31587292,129763747.77828088,120958507.44150768,115575746.93047626,99251417.81097992,98995798.82123792,99416903.94131184
115899086.13048342,120870790.2991237,129763939.86722681,120958614.34671769,115575721.51080407,99251460.48000993,98995920.1591162,99416892.72624908
115899003.52039081,120870940.12898868,129764006.390158,120958593.89850806,115575621.90719828,99251334.28810225,98995839.14748508,99416846.81943817
115898975.07905626,120870985.23974536,129763920.4507212,120958621.5341484,115575597.8735151,99251385.45881492,98995814.68518652,99416956.87023203
115898950.49409218,120870955.93988496,129763971.40423426,120958426.83550675,115575674.81121393,99251404.25800815,98995789.11225453,99416959.87856531
115898974.43779875,120871002.12277275,129763906.0765262,120958570.14245662,115575648.7587373,99251379.89738606,98995950.8365389,99416814.05969417
115899081.77538101,120870827.45728837,129763946.95697136,120958604.62429757,115575633.47825852,99251287.23999037,98995821.69538331,99416904.78323913
115899127.73949954,120870961.78478256,129763823.48627537,120958538.44661129,115575702.48245327,99251373.76452105,98995780.5356957,99416980.9432697
115899065.1638892,120871014.21291204,129763865.2596964,120958651.09108754,115575766.39038086,99251316.93263844,98995907.0057112,99416802.93813618
115899122.14406757,120871043.7316199,129763990.40347327,120958527.25707388,115575628.1315991,99251352.2444495,98995823.7840309,99416764.40547593
115899117.00437838,120870913.70645376,129763924.89087205,120958541.83056076,115575711.29209328,99251423.11292629,98995769.45936848,99416933.17025654
115899191.99738695,120870974.98985039,129763798.89201595,120958578.46818022,115575692.31475505,99251384.91965401,98995776.94216064,99416829.61541148
115899093.1301231,120871029.28409569,129764007.3827585,120958421.91931115,115575658.73010686,99251358.9883998,98995779.70617327,99417054.28776447
115899071.67926945,120870968.15440482,129763924.6508119,120958507.65967296,115575701.56012869,99251344.48413813,98995841.3592353,99416894.28883542
115899159.42106117,120871034.17274806,129763821.13913094,120958538.83216904,115575644.14380014,99251357.71062206,98995845.51397522,99416847.67047755
115899081.78737575,120871032.76143606,129763968.4019237,120958562.8857457,115575704.9176533,99251342.79111136,98995874.07017978,99416941.9402956
115899233.60958108,120871085.89784245,129763913.07336672,120958493.45294307,115575721.5375463,99251446.39507216,98995804.09534416,99416894.06252411
115899105.86151488,120870906.73460601,129763845.87858754,120958558.53015715,115575679.78421696,99251320.48417388,98995806.4832673,99416801.38770053
115899095.33664748,120870996.08759886,129763956.34934023,120958535.75555362,115575632.80641907,99251262.82559252,98995908.18083256,99416902.44297434
115899183.92105189,120870964.26526813,129763895.28944731,120958541.13086429,115575569.183352,99251370.57825424,98995893.5330974,99416896.62670518
115898993.62995683,120871019.9724317,129763898.49023023,120958607.1218243,115575564.10451765,99251408.5149111,98995788.48908,99416917.94048254
115899125.80908707,120871011.07000713,129763940.28725654,120958607.33157083,115575657.0043359,99251374.94520457,98995864.4850214,99416904.3172237
115899110.01652382,120870848.47203244,129764009.98809269,120958501.82953,115575662.46219896,99251343.31565633,98995829.22239812,99416901.91931519
115899216.5406908,120870956.36048035,129763822.74155007,120958581.61691025,115575637.27907561,99251317.42860883,98995898.47219668,99416923.14482513
115898981.26193899,120870945.61152801,129763911.54779276,120958505.93558443,115575564.90382399,99251305.15597235,98995801.16205917,99416809.97471955
115899062.40699612,120870925.79101014,129763921.7090326,120958557.89775464,115575682.58507463,99251304.45011766,98995776.95271204,99416917.64125498
115899217.40016776,120870972.07754564,129763762.78447793,120958446.0736656,115575751.41264851,99251329.71106222,98995736.70327099,99416894.6562129
115899097.25416394,120870956.47817646,129763859.99640884,120958460.8925387,115575588.07008742,99251376.66235742,98995804.27872862,99416848.6292703
115899039.32070601,120871043.73093599,129763923.23914899,120958531.63187535,115575716.18725985,99251389.42015521,98995831.49886309,99416873.6514406
115899143.23590551,120871007.4959036,129763853.02635394,120958442.7384688,115575612.92170894,99251424.88226072,98995757.88619043,99416948.59592538
115899057.82884134,120870971.85565251,129763877.13548523,120958581.95622319,115575755.21932533,99251295.93409738,98995732.03173883,99416838.12245941
115899128.75165407,120871001.96000193,129763787.79831755,120958468.76242676,115575742.9817591,99251399.06962836,98995830.41756998,99416936.19697644
115899086.45206426,120870983.06377777,129763848.65918113,120958439.08815865,115575653.83544648,99251356.95981124,98995718.56037943,99416810.33276466
115899082.79811181,120870937.94493888,129763792.48662353,120958523.54250033,115575691.56202203,99251277.40584762,98995764.59761585,99416910.87874728
115899152.90021907,120871074.28879485,129763940.10410464,120958553.55270715,115575731.70986524,99251429.91834502,98995831.57021423,99416955.42661671
115899018.01354067,120870995.08032487,129763956.39306638,120958492.58868335,115575700.67365685,99251392.08220297,98995933.86896509,99416900.6953547
115899093.31078373,120870983.67456554,129763961.08901046,120958515.23516597,115575614.30399267,99251318.88116252,98995937.45221142,99416945.79660182
115899010.70486294,120870995.48425414,129763894.11659583,120958588.21477726,115575640.80328728,99251385.48081098,98995876.21173795,99417006.10792561
115899088.3747089,120870966.85935578,129763860.92639668,120958419.35313144,115575605.15797873,99251410.69007143,98995909.23699327,99416928.44158505
115899087.99999082,120870977.52612484,129763983.72268537,120958489.42580493,115575711.33567373,99251287.69294712,98995842.99549448,99416929.19788189
115899068.6173533,120870960.82299173,129763917.49370383,120958489.16711207,115575735.16743591,99251338.2669182,98995766.65735643,99416978.0661249
115899028.19824411,120870968.81806162,129763910.84714262,120958525.41921616,115575615.62099099,99251398.22478762,98995895.00972213,99416936.64869308
115899103.9655374,120870933.27159064,129763800.0151976,120958431.55014582,115575712.90060285,99251234.3652177,98995658.60107045,99416952.62686498
115899023.24851018,120870938.54979274,129763804.54277308,120958479.76615591,115575729.94016735,99251376.1758537,98995756.93633807,99416938.88695015
115898998.17844903,120870919.07344364,129763933.59793338,120958499.56115262,115575676.02889949,99251367.97222337,98995834.73330793,99416924.57502854
115899075.91340515,120870921.80719072,129763804.40685898,120958491.53655192,115575623.83713587,99251345.73341103,98995832.27659692,99416924.51010048
115899149.15701778,120871014.51914763,129764067.46378843,120958467.86628869,115575697.998526,99251344.7466022,98995792.87158972,99416877.85945848
115899078.01860566,120871006.09619395,129763935.20442282,120958612.34887362,115575573.26844552,99251454.00661421,98995939.04445107,99416866.74712653
115899025.61255921,120871048.79519792,129763935.83420815,120958577.73801717,115575604.33331786,99251332.03494833,98995849.42353961,99416937.04619858
115899131.41996297,120870957.98047648,129763955.68261774,120958558.35992354,115575643.20514706,99251263.27406383,98995791.21695502,99416943.79709978
115899250.31795208,120870907.23475757,129763947.51203658,120958472.09400941,115575720.03951544,99251419.24193205,98995832.23608021,99416948.71638475
115899060.31978488,120870874.4907682,129763919.46264812,120958548.30193467,115575666.17163728,99251366.22825989,98995796.07517284,99416924.45403259
115899147.01936312,120870894.15289475,129763896.07596882,120958432.46264243,115575639.97516194,99251436.6243146,98995882.88788065,99416955.92643692
115899077.47063687,120870925.3915631,129763934.73851633,120958541.4080821,115575757.30558762,99251343.38589837,98995765.96175477,99416898.75006275
115899104.60951504,120871093.70165229,129763884.18755727,120958438.9531995,115575634.46369548,99251401.9176173,98995813.20490858,99416919.36505568
115899165.37109789,120870956.23758179,129763872.98614198,120958543.64199048,115575620.50253084,99251324.85591482,98995850.08700514,99416915.04034494
115899089.88795036,120871050.03343551,129763849.8898487,120958656.31445087,115575675.32641335,99251372.56680037,98995873.01446925,99416856.75634699
115899084.9088655,120871038.05214326,129763926.89683773,120958510.39843726,115575713.59592667,99251388.26352172,98995779.53571326,99416904.76989676
115899095.87506756,120870991.944726,129764000.77102014,120958467.15256794,115575685.29140025,99251351.70669828,98995958.94784878,99416932.10820565
115899111.3769582,120870962.79881504,129763818.13621335,120958491.66321537,115575611.45899831,99251354.75386924,98995824.37759274,99416866.51990707
115899157.77737321,120871008.81075524,129763916.9485771,120958622.58223537,115575558.88599883,99251399.5341338,98995801.12682955,99416954.49702525
115899160.61878218,120870938.56736842,129763855.02389576,120958525.99620254,115575706.70795068,99251330.63749774,98995792.57836325,99416817.60297127
115899170.36963378,120870977.64440863,129763769.8511,120958501.32235569,115575515.21848515,99251358.23447478,98995801.47656664,99416917.71855317
115899042.0503755,120870936.48913081,129763917.30644305,120958578.60545327,115575746.54075979,99251368.06204137,98995873.01639102,99416900.32342452
115899104.42666006,120870989.33023562,129763879.57692069,120958635.03306183,115575712.5956208,99251368.48298582,98995785.23953891,99416921.31170163
115898998.02583884,120870942.4096641,129763944.1979907,120958576.85712266,115575776.24043888,99251395.7598177,98995862.54712218,99416930.05145182
115899137.4984132,120871054.73119283,129763911.59615903,120958559.41891073,115575663.99032348,99251344.015887,98995854.51775461,99416888.49182387
115899065.06383224,120870974.63701558,129763817.36295868,120958366.41378258,115575697.46438977,99251315.58852257,98995726.19199552,99416829.04427738
115899099.4937461,120870994.82798977,129763860.76504773,120958617.1251984,115575574.82536025,99251355.38648772,98995840.76497893,99416928.42660211
115899068.08982117,120870917.69429296,129763855.17219518,120958563.00858147,115575691.54987676,99251354.20576139,98995857.77766488,99416888.76007548
115899150.46324094,120870994.32542296,129763963.04745899,120958470.30508468,115575567.82524085,99251302.76845683,98995821.92362078,99416916.47426641
115899039.52261889,120871021.09483615,129763874.93551897,120958494.06623362,115575708.03235926,99251336.11346112,98995854.10197803,99416823.33307977
115898978.74446711,120870963.31764856,129763877.68505618,120958570.8936265,115575595.06952846,99251380.35833938,98995828.40410984,99416905.76810622
115899169.3240769,120870939.38032626,129763972.39455093,120958530.50848077,115575656.61729725,99251362.04733704,98995857.0912092,99416861.7415035
115899056.98699981,120870947.62100808,129763866.62470601,120958531.56381966,115575738.75964259,99251339.39501858,98995728.75122309,99416800.93342054
115899076.6540381,120870948.63437715,129763816.27790727,120958588.42212376,115575655.11256598,99251358.39196499,98995872.68503867,99416862.18257132
