azimuth_1,azimuth_2,azimuth_3,azimuth_4,azimuth_5,azimuth_6,azimuth_7,azimuth_8
112.1612671456084,46.22501428217234,22.52543260120642,160.3369656362259,204.56979786404708,357.53753244379345,195.5967545030762,88.18565787580222
112.15609930591096,46.22477003391806,22.54801251119117,160.2522134362976,204.55315287590426,357.5453272036373,195.5967328021045,88.25332074046914
112.12444738289405,46.22542018010128,22.57770828950274,160.21065315494297,204.48918778646555,357.6048336888164,195.60124467587391,88.20526491988286
112.17146607242144,46.17806144605429,22.63086346382078,160.18677729220948,204.5723933044835,357.48589521666685,195.58504531010237,88.09714440108573
112.15782751898469,46.12583770555403,22.518343776626327,160.2565685594268,204.59886791295924,357.46281755544544,195.60184473546104,88.07507600829337
112.15927262949782,46.05415444755779,22.502276586572098,160.21756387082795,204.63813642757717,357.52807473110346,195.7056570059191,88.12258436286723
112.13014564875911,46.066323302831506,22.51701640824068,160.172887423522,204.61167757020434,357.52709233039946,195.72344116122025,88.10572432551744
112.09619066273339,46.026928929257274,22.575109702284042,160.18419184670657,204.66151430983803,357.47708491474526,195.6846085258603,88.09743534840196
112.05351097467629,46.022884713614914,22.512712448161956,160.22845751199884,204.68953631770978,357.4844714376383,195.58478549992148,88.11780489469069
112.0649137394333,46.049115119436486,22.51651095608668,160.24979377788287,204.67793515240072,357.45584105222423,195.56560930129405,88.09982337424101
112.06760326191808,46.006466991286686,22.54128613549853,160.19373402825707,204.72352107314367,357.4357664329933,195.5269310807209,88.14482074652592
112.09637423285942,46.08933041016148,22.488825969367163,160.19877278603832,204.74192716980824,357.42059622246643,195.6046442771145,88.10471074224677
112.13360520577507,46.0978848363961,22.486315036888207,160.21035218366598,204.7099154832393,357.4251996896511,195.57723830674095,88.10666660216778
112.1251060419093,46.09555669964594,22.488283152054322,160.30532399632364,204.70210467175613,357.4614564513017,195.59778250703675,88.11183787407222
112.15099065301347,46.170893934541496,22.456069344136363,160.33852444429704,204.60418617188398,357.48455476940603,195.5767095968763,88.01825105076989
112.19210829486961,46.149699149561044,22.509108358549334,160.28339331038703,204.62888177212494,357.50289965587643,195.65781618483345,87.94821815355101
112.22996013255103,46.16341867209771,22.506912246107717,160.284339271375,204.63891839260612,357.4078420932625,195.69287993771266,87.82898625835759
112.22681015777984,46.21733054105627,22.476602554080426,160.22087845843083,204.64481711282812,357.3560177490243,195.7221809298544,87.84348603225892
112.28404612044417,46.20308845198875,22.39446678481293,160.20190337745638,204.7204482039739,357.33530352702826,195.80412159689777,87.83069512734943
112.32004906255483,46.18125068881322,22.394776984032234,160.20537703370687,204.6739202137531,357.3388244107952,195.80457110815485,87.91858501290866
112.32859463775935,46.11275525681805,22.498756465701288,160.25974018563235,204.69477314752095,357.316706293585,195.87884075156188,87.96141678819139
112.3188454420407,46.17288610145354,22.472143800080403,160.20955439353165,204.67562056270424,357.3092117661772,195.89975659216577,87.9905560823749
112.29315198657578,46.17772918246695,22.472097617042564,160.1916292297306,204.61260933157445,357.3548129357345,195.99465675217516,88.04595757587666
112.30334102467336,46.20048541818551,22.45032183537572,160.1976526642959,204.5889155122681,357.43177553321095,195.98607230568416,88.12027341240437
112.33690631398561,46.167522459279425,22.35889222534949,160.31905259098886,204.5841646646459,357.39523676104244,196.08028046176915,88.08731534928103
112.32115901005851,46.22052512230504,22.341162226455367,160.37271540475655,204.52561086698478,357.3954821324967,196.13685752220198,88.1504162619229
112.36637878677743,46.16505638977076,22.417095083835893,160.37960647219674,204.40461142225107,357.3944793078821,196.09774707086137,88.0805371297893
112.42663493580224,46.12531867997633,22.391465804345824,160.34539796333146,204.45254762084065,357.39515257440974,196.08826871548578,88.17244573153687
112.49290344315544,46.13210828589856,22.479894553128453,160.3308598484609,204.32778320515519,357.41093787250446,196.1641748351727,88.24609330927882
112.51096432158488,46.1015956675733,22.64900471519753,160.32157436157863,204.29870826913722,357.4480013503946,196.1539200338519,88.2804379464375
112.58031615755752,46.112348357609925,22.69396152684186,160.23549790754453,204.24815498112952,357.4814828242451,196.1629232361276,88.21121967504092
112.57547224252116,46.12273577360666,22.72369196295525,160.27949686484948,204.20504071427118,357.45039385592065,196.1015225818218,88.18862299533244
112.54904160422318,46.1673222863493,22.74559884745711,160.25641848757098,204.17677535270212,357.4584809283118,196.14758695828075,88.1656639251072
112.63022467672316,46.09676225195946,22.688344650604638,160.28978583361857,204.1789958700637,357.3964884313043,196.1619889718967,88.13154239252083
112.61058367491118,46.06187585468893,22.738929371513947,160.36347007318912,204.1240971594916,357.4143587468554,196.1366122547069,88.12714505033087
112.53743426631272,46.09031832071145,22.80768294140041,160.30301136004778,204.10984556477558,357.50897019443386,196.17805826486673,88.16085309405109
112.53366802972751,46.10208803796309,22.827061330685176,160.25716206230788,204.06294083114327,357.48077530629615,196.1235480061113,88.1432308961067
112.4014865936779,46.09087682920672,22.851194656967948,160.19784400931403,204.05120166705996,357.4668500771961,196.12148453453918,88.19562467617959
112.27538498892245,46.14406056128634,22.8163525866322,160.21988869723592,204.08081143516537,357.49503249191946,196.17863446556345,88.13407608325569
112.34539365034554,46.11529182421933,22.878769512739225,160.23849630775482,204.04680435401013,357.4215969615585,196.23446543505443,88.14395757199907
112.43669806842931,46.06845811251838,22.858354499664397,160.2272844627947,204.10188801499964,357.43000329743313,196.23808264683655,88.18010290351184
112.47655197543851,46.052926863991686,22.876794251807116,160.1354701409265,204.09041245285232,357.4180306262295,196.25356053375108,88.1316472500549
112.46420666756222,45.94650079344801,22.937875293165845,160.12764041586465,204.18034944693622,357.32306139344877,196.25994407946828,88.12804161505797
112.4996112198692,45.967648386765454,22.893352935763925,160.18352823753142,204.23778111743553,357.26678851516914,196.26213414323084,88.05560014202791
112.49547586102804,46.02802534628217,22.896792364510095,160.25965972426383,204.36657113176534,357.2661816483683,196.31275449903958,88.02329750619097
112.55656022053894,45.9467594973389,22.880981222776562,160.27620249860448,204.34456666205844,357.2181439418103,196.383078762367,87.94816216600745
112.44793832295932,45.98339141142325,22.807551111100132,160.32255218431195,204.32632915167528,357.20647135137887,196.38095489013992,87.92781058302694
112.45989739944959,45.91582445597042,22.80015849950734,160.30664770109797,204.41262640516368,357.19021087073764,196.38760828030578,87.88199003347518
112.45520807450465,45.877383425548764,22.784191707230814,160.37254961579526,204.45894983469654,357.2112064354825,196.45387765998748,87.97435019501174
112.45346322157079,45.84277161861111,22.836859248701902,160.2805790614978,204.4219947101273,357.2144043755115,196.39542578052016,88.05250484009768
112.41120826691144,45.86735175809601,22.818845140480725,160.36597096865444,204.3811855613115,357.28157670481454,196.41778765395398,88.03366943344595
112.40903098171509,45.86241921642194,22.823102604049417,160.3610027735145,204.36911828260125,357.19564295217975,196.43254828762431,88.0347249771509
112.46202298660491,45.8669075607549,22.85139609541715,160.36482697073697,204.3441836053147,357.1606325570944,196.37092402902198,88.02679234820334
112.37718338920743,45.934649909324946,22.873074646671633,160.31075098013443,204.31093144897582,357.2105658594205,196.3518133667802,88.08766371581586
112.36148494385124,45.88252197390312,22.894774063593623,160.37237415701784,204.31676050730832,357.12069145959646,196.37641016588938,88.03802730688078
112.3914420845329,46.02609558250533,22.876897478787424,160.4152584568219,204.33756831386353,357.24689769654105,196.39835906186633,88.03477676000404
112.43766644327985,45.9333006232944,22.888052726737197,160.41261009664385,204.32687549164376,357.2544807795628,196.4478595275002,88.11051941414807
