pseudorange_1,pseudorange_2,pseudorange_3,pseudorange_4,pseudorange_5,pseudorange_6,pseudorange_7,pseudorange_8
20199995.99565068,22321320.068078853,23200021.984226264,22321321.71488523,20200021.212490574,18078703.209363103,17200030.077511854,18078689.23872836
20200010.592680942,22321332.026970517,23200018.01381628,22321329.262741916,20199999.131999545,18078714.050778624,17199997.780374818,18078679.74363242
20199998.610493034,22321326.723827038,23199992.04583627,22321330.98253417,20200006.797782604,18078696.605264556,17200013.936453015,18078688.259139422
20199993.680288795,22321337.177119106,23200025.595774505,22321337.43361848,20200016.579815038,18078670.841525577,17199995.114563365,18078673.840630356
20200000.792738356,22321313.493003547,23199982.575312346,22321330.527406093,20199987.035274923,18078688.44197483,17199998.5312084,18078696.054232284
20200002.461538624,22321313.43413021,23200012.20368293,22321341.911728233,20199996.94199541,18078689.502118196,17200019.455536075,18078709.419877417
20200012.516752623,22321297.021631733,23200007.600966897,22321331.129122328,20199990.596062034,18078679.003216825,17199990.683261424,18078681.39823001
20200006.51210635,22321320.95118115,23200003.894462172,22321328.023181688,20200017.948665015,18078690.755562726,17200017.61800349,18078698.41446645
20200008.594401788,22321315.782648385,23200007.952895034,22321322.81862731,20200004.970216326,18078695.294501983,17200007.597010802,18078707.426827036
20200004.357250158,22321321.50380628,23200014.27123734,22321333.757414564,20200017.092648417,18078687.39489074,17200009.850892622,18078685.153054487
20200011.552243758,22321314.46794874,23200019.556941837,22321331.518122897,20200007.006587517,18078710.92010652,17200022.06438766,18078680.044097494
20200013.250150222,22321329.373014793,23200004.211950902,22321329.685915053,20200009.858998246,18078677.776760805,17200005.55270172,18078696.503589217
20200001.869386885,22321315.240288444,23200009.33987907,22321307.079420406,20200009.977073513,18078689.511454172,17199994.45630433,18078698.951479923
20200015.50965384,22321307.120208748,23199999.000560418,22321314.978084166,20199991.16931848,18078682.08056902,17200013.62699752,18078682.89944062
20199995.936935607,22321339.00587656,23200025.340323206,22321318.931863528,20199999.597687367,18078661.236888904,17199997.1365529,18078677.313879773
20199998.25128114,22321333.24342623,23200009.41806883,22321328.40613679,20200012.969454687,18078681.167906623,17200003.575260334,18078691.03375375
20200007.879142582,22321333.870741673,23199996.914852384,22321336.121770836,20200019.283763677,18078694.927172005,17200024.17352518,18078698.66467451
20200002.120070085,22321316.20729112,23199999.59260273,22321330.6099717,20200009.70430498,18078692.171999265,17200003.610855907,18078696.611881576
20200017.031519867,22321333.47458842,23199997.34899085,22321335.653378714,20200020.19710839,18078683.723337334,17200002.2985587,18078683.30925765
20200001.984462917,22321318.287183367,23200001.706195887,22321316.13278839,20200022.915404864,18078677.20284497,17200012.973378368,18078681.13171267
20199999.223779667,22321323.834254835,23199996.81440723,22321336.43922212,20199992.051461272,18078683.766556256,17200001.711030032,18078689.65476489
20199984.874201354,22321320.905625574,23200014.885222517,22321336.921099715,20200018.85508664,18078684.50542013,17199999.237230737,18078704.604768187
20199991.408075117,22321306.819803163,23200007.30243253,22321325.135944,20200013.58343795,18078685.28907651,17199989.312768955,18078689.854876317
20200005.959341645,22321324.742141087,23199991.49693347,22321319.224093623,20199990.521870904,18078697.20948379,17200005.936137356,18078687.102681555
20200012.121703442,22321320.46574473,23200024.174812708,22321345.500112556,20199997.868776187,18078702.825825013,17200005.156045172,18078699.02687663
20200005.807945956,22321337.953201726,23200008.265582915,22321324.94207513,20200007.981262915,18078666.534171123,17200019.507651094,18078686.39107299
20199999.08378487,22321323.211344842,23200005.88001594,22321323.02958782,20200030.24466478,18078700.086101405,17199983.060193975,18078690.90415733
20200014.012574207,22321336.373114455,23199989.285118777,22321325.398125168,20200016.88349587,18078682.228661697,17199994.618193943,18078705.391707502
20200033.737354703,22321326.12701786,23200006.77280756,22321334.323907625,20200021.693675026,18078693.805268835,17200009.624140438,18078697.06037311
20200002.396760494,22321334.450722978,23200004.031119857,22321324.42384458,20199999.408047535,18078694.228894558,17199994.832086366,18078696.146662615
20200002.625547003,22321322.994731072,23200001.738614094,22321326.912419923,20200007.340104733,18078689.91743836,17199988.41475407,18078676.89777556
20200019.62436726,22321323.379803892,23200015.54474703,22321322.448133197,20200005.585019905,18078695.024871122,17200001.552703314,18078676.443454735
20200005.57750168,22321322.089058455,23200004.50806235,22321315.65080246,20199998.19241013,18078684.316530354,17200017.514026042,18078690.836053465
20199990.819423735,22321316.14087314,23200026.316307858,22321309.323390365,20200005.80193612,18078668.812025942,17200013.012938228,18078689.339445323
20200012.107043244,22321349.76981486,23199995.71811083,22321312.221680865,20199998.198848885,18078694.354530144,17200026.172203407,18078701.401508152
20200005.593778618,22321316.676288366,23200000.283345766,22321336.621813525,20199995.781511474,18078686.12234187,17199993.77843806,18078671.77800348
20199982.54158591,22321319.2306945,23199999.63620769,22321331.424787406,20200014.985404793,18078678.919654828,17199996.675673373,18078698.023485675
20200012.890684564,22321321.81862682,23199996.44954698,22321321.768038798,20200019.706355397,18078682.21057591,17199990.0724358,18078687.252685666
20200013.78965146,22321312.954849936,23200029.993011188,22321333.762736097,20200009.184817996,18078697.515734438,17199986.942118123,18078687.50879275
20200000.0752324,22321329.004819293,23200021.430498414,22321337.508344784,20199990.31111717,18078678.422590546,17199990.81795727,18078700.618361913
20200005.627378345,22321322.614914063,23199995.913484924,22321350.2535953,20200003.124609534,18078687.588570587,17199983.827331897,18078688.163706575
20200027.08082213,22321316.93864091,23200002.835093096,22321304.224568926,20200018.83096437,18078680.466728162,17200005.966349352,18078677.81286194
20200036.775698934,22321319.420588315,23200018.56052589,22321331.877043683,20200000.025596596,18078673.04191506,17200006.475781266,18078687.02271962
20200014.25766596,22321329.388091046,23200011.47332584,22321327.27695513,20200012.210805904,18078667.38136086,17200003.621603366,18078678.30692803
20200023.061562657,22321311.915132545,23199998.449213333,22321343.662487622,20200027.12696442,18078704.58099315,17200013.649980966,18078714.037344098
20200001.884913236,22321346.972976457,23200019.55867337,22321339.686495867,20199996.64124285,18078692.786642455,17199996.73808848,18078688.7240733
20200011.174069118,22321336.545542765,23200010.107255466,22321321.819268916,20200005.456714317,18078676.070125464,17199997.536754403,18078691.9318119
20200010.44052553,22321324.467850175,23199997.799537864,22321326.930855848,20199997.692893256,18078691.742418006,17199994.337110553,18078678.195152435
20199995.50813841,22321327.638136286,23200012.621257633,22321341.641546156,20200018.77416761,18078685.460212253,17200002.61233505,18078682.701301966
20200028.548082683,22321341.028715074,23199981.650837507,22321322.24286682,20200004.588907085,18078690.762169316,17200001.449031986,18078693.210569963
20200042.76726443,22321316.25388998,23200015.104981363,22321330.31541166,20200007.92649758,18078687.899011623,17199998.407342944,18078677.658490263
20199994.615634784,22321329.647978812,23200002.515747756,22321342.761211522,20200002.507329952,18078691.73314673,17200021.275926407,18078685.09328658
20200007.045595758,22321310.136772368,23200009.550314903,22321327.585031968,20200018.716784794,18078674.997743156,17200015.733938225,18078699.488623805
20200003.557381593,22321306.400729623,23200005.252695546,22321313.099459495,20200008.945205577,18078662.721548345,17199997.028664716,18078670.514438827
20200002.271285515,22321319.465876378,23200017.37115977,22321320.80126383,20200012.918210723,18078672.29909773,17200012.914379958,18078680.10952153
20200009.569303736,22321336.664231833,23199990.860349506,22321337.234140776,20199995.22812896,18078683.893104114,17200002.17264593,18078699.875992402
20200003.62161004,22321346.344552714,23199997.205694515,22321314.756045517,20199996.65104397,18078689.25160165,17199995.807067845,18078695.45633364
20199999.81813976,22321310.257358447,23199994.956479847,22321324.621962767,20199985.937294014,18078693.1751291,17199982.080697164,18078691.82651415
20200004.86585679,22321335.3961365,23200005.632060826,22321320.680666,20199999.570975732,18078682.679226637,17199990.81442252,18078690.65244172
20200008.267104533,22321335.43134168,23200007.800435092,22321345.02462523,20199999.35494834,18078694.827879533,17200012.34905319,18078695.295538854
20200001.367386352,22321332.946463626,23199999.090890124,22321325.95166271,20199994.96060862,18078671.595069252,17200010.031225298,18078675.014158186
20199994.563986417,22321318.245105945,23200015.888717245,22321324.22294058,20200015.537110925,18078691.883542605,17200015.60066678,18078698.46532974
20199992.66849087,22321336.727115773,23200030.33310891,22321320.65920012,20199997.24759377,18078696.75840843,17199990.205471646,18078693.955644436
20199995.331464443,22321309.932487704,23200002.23842068,22321325.62998345,20199998.308725595,18078687.13216262,17200022.12471626,18078687.433314938
20200011.14196373,22321326.50021076,23200017.000776622,22321312.157881085,20200023.63294997,18078670.459299833,17199995.571864683,18078688.323140837
20200018.27983496,22321336.861844085,23200014.471622102,22321319.76761457,20199996.020104084,18078678.768845078,17200017.87019453,18078670.50432654
20199993.176776513,22321331.7717052,23200006.564214718,22321317.53181846,20200009.14233565,18078700.452297222,17200006.082513463,18078670.37846123
20200013.005068865,22321316.927234232,23200010.53674768,22321303.83075792,20200002.808269884,18078703.52804093,17200008.960135292,18078698.99722372
20200005.4257088,22321321.852783907,23200004.60182623,22321310.84201827,20199987.783952635,18078678.17894768,17200026.917203546,18078689.987053566
20200001.456193198,22321324.162201412,23200003.367715724,22321333.856133115,20200009.45299182,18078681.56291225,17200000.29803762,18078693.432022806
20200016.97080681,22321318.76049175,23199996.185901385,22321319.2122206,20200022.588280644,18078689.34002214,17200006.061626863,18078676.050518416
20200010.362000592,22321318.18849893,23200005.20846243,22321327.971458815,20200014.79717368,18078669.936135847,17200038.58938046,18078680.46785298
20199999.157220043,22321323.662338156,23200010.67178972,22321339.062214047,20200007.484820936,18078697.486171562,17200000.22735786,18078664.49097496
20200024.366006825,22321330.460856482,23199998.379758224,22321364.97710932,20200014.064704616,18078703.249261223,17200005.015956238,18078699.058820743
20200010.34617841,22321331.461280286,23200027.38858365,22321326.82271398,20199994.750406533,18078690.370363988,17200003.738480385,18078689.93744158
20200016.13599802,22321330.284893803,23200001.3410157,22321334.23257157,20200001.890607588,18078694.88456531,17200003.140913736,18078689.205369208
20200009.134789072,22321317.472678743,23199992.24929227,22321326.740996417,20200008.420527138,18078676.44062024,17200008.946909238,18078666.876666658
20200010.289265845,22321346.597704608,23200012.91295694,22321340.855929125,20200019.270244256,18078685.41732012,17200003.872757718,18078672.10243454
20200009.707390785,22321320.900382917,23200009.94099382,22321333.56886312,20200009.164787345,18078663.295038123,17200014.347057194,18078686.538484387
20200009.396401804,22321326.653375044,23200015.212564662,22321336.929932382,20200019.10443433,18078689.148972932,17200003.794764448,18078688.403423227
20200000.260561235,22321317.066772178,23200010.151735943,22321329.756966796,20200006.45061083,18078688.741786443,17200011.603971306,18078684.301850755
20200000.376835797,22321325.744441815,23200006.501466002,22321331.970194157,20200002.210574746,18078683.124533832,17200029.19835738,18078678.06758471
20200010.29279283,22321340.30739297,23199991.539949596,22321327.959131252,20199993.716493838,18078692.44066289,17200021.817731485,18078683.72886465
20199997.712491475,22321327.10763396,23200007.91124262,22321340.911525164,20200005.617015354,18078683.86314991,17200015.869581886,18078676.76898905
20200020.485936686,22321347.49078493,23200021.436323885,22321315.951505147,20200016.514758334,18078692.796733752,17200009.366735723,18078680.66195041
20200021.442143366,22321337.451550048,23200017.72839616,22321331.187459443,20200003.21724258,18078683.885281857,17200007.177509215,18078689.386416838
20200026.134119663,22321329.864839777,23199999.67915183,22321331.581130795,20200003.216624063,18078690.24048381,17199985.23797329,18078677.84501767
20200009.674447816,22321319.495608874,23199994.543516055,22321339.545404103,20200007.32910582,18078675.657229748,17200006.308057554,18078676.93516833
20200009.492548183,22321341.024086945,23199990.645083033,22321333.380990136,20200034.340760097,18078680.416290846,17200023.233669523,18078692.37338986
20200014.658083107,22321331.977802895,23200017.799796205,22321344.35535969,20200006.832809325,18078697.945643935,17200017.828090783,18078694.71093718
20199991.726425953,22321324.224416614,23200006.236547437,22321327.18114698,20200013.950093374,18078667.77500351,17200013.96078048,18078676.637335945
20200014.158567045,22321335.54361637,23200028.23013347,22321322.974518217,20200012.498837233,18078690.2158327,17200010.965241574,18078696.796307165
20200014.959391147,22321310.53165475,23200006.08891967,22321351.767714806,20200016.18460287,18078692.69799416,17200006.764225274,18078669.3251404
20199984.81574177,22321314.11345034,23200009.68220467,22321329.08502782,20200015.452594105,18078701.986049056,17200010.67057725,18078691.535848062
20200001.48353359,22321327.035262875,23200005.71625657,22321350.00209285,20199995.771964017,18078680.021004535,17199997.55364559,18078682.04338633
20200015.723974444,22321340.74866464,23200011.61964191,22321327.547565162,20200012.928337477,18078700.853640772,17200005.55759868,18078675.295835808
20200006.684679598,22321319.59346842,23199999.774689622,22321328.064736445,20200010.006321058,18078682.83569234,17200009.325471178,18078680.029375207
20200022.63096781,22321343.99319033,23200017.03782041,22321326.79005286,20199991.092088483,18078675.569221586,17199999.971804164,18078671.797438353
20200019.974768125,22321329.941116598,23200003.412952844,22321313.321560375,20200023.371239282,18078684.638463765,17200005.523793638,18078697.951940313
20199996.055128507,22321326.857311033,23199997.04885141,22321314.133040927,20200012.164909024,18078670.807881586,17200024.47149386,18078682.59426786
20200012.825564332,22321322.211570483,23200001.540069327,22321327.383769885,20199996.261216532,18078690.960394442,17199993.809128415,18078700.967847835
20200013.2290175,22321344.02379634,23200022.718217578,22321337.372723196,20200004.745185167,18078673.24554502,17200009.96832317,18078692.245680664
20199999.7497863,22321321.565105993,23200011.9604629,22321308.944912624,20200004.27379287,18078702.603403673,17199997.269619264,18078701.599426366
20200028.508828767,22321314.26932226,23199994.820313353,22321336.28638147,20199999.42964282,18078678.697029434,17200017.656947337,18078684.515638605
20200002.95348707,22321325.60955902,23200012.476167127,22321327.513085708,20200026.30940717,18078668.749606717,17200018.412878048,18078682.81084983
20200007.276513066,22321321.694488417,23200004.842443805,22321324.085552607,20200009.64327758,18078683.207520735,17200000.68589213,18078682.179475665
20200002.707654133,22321337.303925075,23200016.049349297,22321335.265597187,20200013.132677052,18078672.30853025,17200001.702470485,18078689.623133186
20200024.419519417,22321324.643098023,23199999.149900217,22321345.182644404,20200008.808272086,18078694.809356526,17200001.91854657,18078683.72426816
20200002.624049224,22321330.062300246,23200009.75291726,22321319.319664318,20200018.289003104,18078680.46185814,17199992.401639335,18078671.504576635
20200009.2436637,22321326.4872087,23200003.653306,22321323.87271931,20199995.112094086,18078689.72389499,17199989.631975595,18078690.215254575
20200015.528257545,22321332.44160521,23199992.615799565,22321339.931163944,20200013.817556687,18078699.840063967,17199997.261242215,18078682.407010578
20200007.853289288,22321316.803696733,23200002.16180058,22321333.4301142,20200006.390782706,18078695.5783065,17200006.18432927,18078693.848419882
20200008.091773268,22321332.01550073,23199987.999946564,22321338.995077044,20199994.950764578,18078683.782325212,17200005.15588352,18078684.03529247
20200005.630405735,22321324.997562837,23200008.007198818,22321321.885389447,20200014.652561434,18078672.51584006,17200023.427785717,18078693.506564133
20200015.984302603,22321337.23100392,23200007.179327536,22321333.872458465,20200010.300682995,18078701.7965589,17200007.49403534,18078666.093750037
20200003.207202062,22321317.100008436,23200012.7623426,22321319.543422103,20200003.42400409,18078679.806437984,17200008.298101705,18078694.000602666
20200005.127528243,22321318.49769532,23199989.279697638,22321334.136327572,20200000.192596942,18078698.15883552,17200024.81363365,18078696.753008533
20200012.17314729,22321317.515564892,23200007.138952293,22321347.840425253,20200011.60439376,18078690.572927494,17199998.45029685,18078689.847019143
20200021.999579802,22321328.0560795,23200012.127952456,22321332.442617092,20200005.21543197,18078679.640687913,17200002.18681259,18078701.674056575
20200005.174301997,22321321.952802975,23200002.65440175,22321334.208154894,20199994.73610613,18078689.38080461,17200013.024392605,18078677.015161205
20199998.62742709,22321327.81220192,23200010.131220423,22321301.70833897,20200009.953745443,18078678.6906817,17200014.88338902,18078683.30767697
20200001.58767672,22321330.219547942,23200010.937744886,22321327.50788634,20200009.085621484,18078695.75613654,17200013.96490408,18078695.016966313
20200010.552264296,22321334.45928421,23200013.10159637,22321323.962756127,20200013.40787215,18078690.356949933,17200015.139019735,18078701.70276142
20200019.159207344,22321327.99017698,23200022.447345003,22321329.28809564,20200041.268281702,18078679.290155344,17200005.67589117,18078689.81871119
20199989.99525126,22321317.00288595,23200002.06724056,22321334.202643495,20200012.678458434,18078688.779585894,17200013.9873803,18078677.147674363
20199985.506389905,22321335.027689874,23199993.2067682,22321341.43792547,20200014.479952045,18078693.39366112,17199996.398810502,18078677.95619551
20200004.443107717,22321331.464287512,23200020.042295728,22321323.971123274,20199983.823378112,18078691.953785654,17200010.648932476,18078688.763703667
20200003.360961128,22321344.527110297,23200000.818898503,22321323.46850858,20200001.539428484,18078687.961457483,17200012.22015086,18078691.42670291
20200008.474894624,22321321.71453368,23200011.079238653,22321319.536012016,20200002.432242874,18078692.1579128,17200016.352490235,18078692.270428356
20200014.76735605,22321342.04820867,23199998.50507882,22321328.126926463,20199994.318968106,18078686.96132951,17199989.93847787,18078690.172566786
20200019.552035265,22321323.08147417,23200008.19527732,22321326.722577356,20199994.373699673,18078682.6855222,17199993.560995445,18078689.614147704
20199989.55865617,22321320.670120835,23200008.26452425,22321330.26824778,20199999.48233214,18078682.669869564,17200005.260159846,18078708.180975918
20200012.02271956,22321332.124387726,23200023.91379992,22321331.10578424,20199996.959322404,18078681.187453367,17200020.451294597,18078672.211029135
20200002.17103058,22321308.758806482,23200011.398594294,22321333.93293388,20199997.79442642,18078700.947493028,17200011.779994033,18078680.816320546
20200021.85849363,22321336.790964596,23200005.590880357,22321313.559006628,20199991.087887425,18078667.54287039,17200035.320222862,18078687.88432694
20199999.30474659,22321311.864574324,23200012.589994982,22321323.526680894,20200016.400264643,18078670.039322462,17200006.828800865,18078697.17261689
20200002.916662637,22321330.31699974,23199999.228584584,22321332.71296506,20200010.229774408,18078687.74796604,17199998.11771192,18078686.197849207
20200002.032717485,22321310.905514594,23200009.83900627,22321318.58272951,20200001.336319655,18078686.895552434,17200000.159430612,18078674.706677515
20200003.060344957,22321340.027702045,23200008.34181671,22321333.526538372,20200000.20327098,18078690.859363895,17200011.5121732,18078686.28548261
20200010.27197233,22321334.97532139,23200018.6334158,22321325.189375367,20199988.849655278,18078680.471522864,17200011.882293522,18078689.851367354
20200000.609296802,22321324.177439775,23199997.705639474,22321336.514587443,20199992.028042972,18078692.195297856,17200017.118105616,18078679.513414845
20200012.918395735,22321329.196391672,23200001.045085758,22321332.430680934,20199998.263489,18078687.514889482,17200012.075789943,18078686.504503224
20199999.787160113,22321335.385074794,23199986.801593352,22321332.719570007,20200009.885684446,18078682.364128564,17200001.42829489,18078684.98216506
20200038.861496706,22321333.54233875,23200022.356001392,22321327.560039718,20200022.407907043,18078677.61112685,17200021.56827656,18078673.80325695
20199995.446503412,22321309.50737796,23200011.438365858,22321307.560180098,20200006.52112581,18078691.758333493,17200008.577209137,18078679.759337857
20200010.694062714,22321341.558251377,23199999.8299046,22321308.831716612,20199999.490575287,18078681.93398412,17200016.65099981,18078683.821166344
20199990.325736694,22321316.47070427,23199994.53460204,22321307.222216964,20200005.029436573,18078700.18048941,17199995.11198844,18078683.86400872
20199996.087034408,22321303.118660092,23199987.495142262,22321332.842695247,20200023.140632577,18078698.422193415,17200000.080326676,18078684.811338797
20200003.287289117,22321333.493845753,23200020.310088877,22321325.097915094,20200011.001043703,18078691.773202807,17200003.511013255,18078694.528756384
20200009.002642974,22321352.074467257,23199991.04664277,22321312.729590178,20200015.324433465,18078679.294949424,17199998.787412066,18078683.09415465
20200013.320708096,22321320.848156385,23200016.922891308,22321332.30515839,20200012.27621493,18078701.387810647,17200012.877157338,18078698.140935015
20200007.893243834,22321334.480152078,23199991.57959837,22321331.71077297,20200007.411203753,18078678.576729834,17199992.059406776,18078689.061054986
20200003.895601574,22321318.06007345,23199989.57192262,22321346.887777623,20200005.37475257,18078704.166580666,17199997.696271505,18078671.924524494
20200002.78205132,22321318.04375415,23200004.825183656,22321318.58772552,20200002.08147679,18078690.195119068,17200006.907215513,18078673.131345272
20200011.67293398,22321328.735747483,23200009.759743437,22321342.84910625,20200011.2277682,18078691.494232707,17199993.098791964,18078669.58019565
20199984.758717623,22321321.385423854,23200017.35503892,22321324.424480814,20199999.81553316,18078696.170709882,17199999.503272485,18078697.810279973
20199999.53846287,22321333.47171652,23200010.9507061,22321334.97157307,20200007.98510303,18078692.10334555,17200009.837795954,18078671.773207035
20200013.721173767,22321331.17287533,23200014.53491062,22321316.063507702,20199987.171165362,18078676.624638498,17200006.947329745,18078683.628950212
20199984.10135813,22321327.85924186,23200007.780034952,22321328.64416095,20200008.898821857,18078690.22602873,17200012.177674044,18078672.30580423
20200012.41837176,22321344.369400892,23200009.475503575,22321330.135921776,20200002.638006315,18078695.41288204,17200021.299993236,18078696.008633006
20200001.70885927,22321328.35621093,23200025.81989717,22321325.036733713,20200000.77337932,18078679.503342986,17199992.454476204,18078700.97239891
20200018.75538135,22321319.731805563,23200010.004565343,22321328.743557617,20200005.42415367,18078687.134691685,17200001.12690145,18078677.60660252
20200000.641808316,22321345.520955976,23200009.86949719,22321319.498042844,20200012.176504474,18078676.550628178,17199989.22904734,18078680.50665429
20200013.207726616,22321341.24890222,23200008.74696921,22321330.006020777,20199995.77891849,18078686.097306684,17200006.485125355,18078698.2224748
20200006.584607404,22321328.55640697,23200013.925107524,22321349.59624933,20200020.59913064,18078693.82302506,17200007.46944503,18078675.1321504
20200001.849699922,22321321.245432626,23200001.32510104,22321309.822253317,20200000.97762579,18078683.114157304,17200025.50606733,18078683.673751
20200004.40370118,22321332.544578888,23200036.306843497,22321324.233249057,20200012.66838915,18078700.161471218,17200022.213003367,18078704.49477284
20199996.161023375,22321331.377319682,23200002.968899116,22321328.32184326,20200018.846350335,18078697.342783745,17200010.804245904,18078695.6214929
20200000.11974487,22321326.44555811,23200003.730513226,22321322.325866174,20199989.175399832,18078681.180057745,17200005.50605981,18078684.69141574
20199993.785385143,22321344.105590757,23200012.626300223,22321335.579430357,20200009.0897359,18078685.998074014,17199990.432099544,18078708.75228939
20199997.97417099,22321331.010352846,23200007.559005246,22321317.952770293,20200001.095417127,18078694.978764255,17199990.306446474,18078690.068201475
20200008.424401756,22321336.797133777,23199999.571461912,22321320.548161983,20200013.899528626,18078684.88621883,17200002.56853508,18078679.16033143
20200015.228801366,22321332.171715133,23199989.683524307,22321335.9376485,20200001.06464928,18078680.865039084,17200003.95824539,18078691.3337319
20200002.791897796,22321328.55806804,23200023.165613797,22321322.89967184,20200009.268184867,18078687.244520713,17200016.82399155,18078684.91564198
