pseudorange_1,pseudorange_2,pseudorange_3,pseudorange_4,pseudorange_5,pseudorange_6,pseudorange_7,pseudorange_8
20199996.774351154,22321320.456430748,23200016.726761565,22321333.55924507,20199985.961070523,18078686.033110816,17200027.85294481,18078681.89812715
20200034.530457657,22321318.282398924,23200013.889756907,22321321.12595554,20200009.88999843,18078695.27842631,17200005.093136296,18078679.40980551
20200007.955599736,22321345.330652647,23200010.229696374,22321323.17722342,20200024.676153027,18078697.277621306,17200003.641944584,18078681.701628674
20199998.449611727,22321328.32855027,23200006.399731103,22321315.34103833,20200019.148749243,18078667.31717712,17200011.45229508,18078685.941977035
20200008.096704125,22321349.12185729,23200010.07722936,22321318.423141185,20200002.400243048,18078677.15291701,17199990.079133347,18078670.24090375
20199979.69673812,22321332.58731093,23199998.257733606,22321339.25278819,20200021.408271078,18078681.730509043,17200002.443490684,18078688.431690186
20200025.301116288,22321316.838853944,23200006.669127837,22321324.13587684,20200015.78879533,18078695.415630385,17200009.686878957,18078682.37032762
20200017.019389395,22321334.998648424,23199998.840099633,22321346.80835099,20200006.453596987,18078677.443963267,17199994.765487343,18078682.334665786
20200002.635375157,22321342.5360087,23200015.74822009,22321322.32845928,20200008.177848823,18078690.31999558,17200009.59343227,18078687.86788599
20200017.25932281,22321341.733495753,23200012.27525858,22321331.404632814,20200004.093039945,18078685.05769027,17200000.23577522,18078687.216255683
20200008.668677665,22321321.09085861,23200013.45735422,22321314.492917538,20199996.91424585,18078700.993813023,17199995.360463552,18078669.70091782
20200010.31758077,22321329.41493398,23199999.197477687,22321323.208004277,20200009.00672893,18078691.53050357,17200002.048989177,18078687.257238988
20199995.718944576,22321318.455530893,23200007.53541415,22321325.714677252,20199997.828390274,18078668.745342553,17200009.176661745,18078687.39564547
20200028.18430564,22321320.538996227,23200027.055705503,22321330.92317423,20200008.7566054,18078693.1656383,17200014.522854444,18078685.408906106
20200001.274411008,22321331.457749072,23200002.40336241,22321320.639930908,20200009.2935422,18078693.62557627,17200006.437062446,18078687.3569316
20200009.683872152,22321314.796653114,23200015.28416766,22321323.43925474,20199993.188850753,18078675.82471549,17200007.455680147,18078683.836385652
20200011.641062442,22321316.052326307,23199989.20938088,22321322.901359648,20200007.93438003,18078686.272437196,17200025.19377975,18078681.35939051
20200012.10139248,22321323.155829445,23199988.473610558,22321327.149253327,20199999.478098985,18078672.729308024,17199994.065963373,18078694.918364823
20199999.01047032,22321332.824564204,23200020.50414052,22321327.002399106,20200020.121830035,18078684.65095094,17199995.36935314,18078692.40912011
20200000.117163915,22321328.85974682,23200003.381060097,22321311.275113784,20200001.482248917,18078687.707069594,17200009.518427476,18078687.910985794
20200004.053810798,22321340.121231485,23199991.99998765,22321330.805399437,20199999.880231205,18078691.138313882,17200016.476734877,18078688.289680257
20199999.87920613,22321304.030697636,23200012.04598801,22321342.875627328,20200025.385332003,18078697.59510298,17200013.412370693,18078682.356328133
20200001.46773256,22321312.322901864,23200013.192874324,22321338.225531574,20200002.632525943,18078698.615582593,17199994.2223715,18078666.130191427
20200017.40565672,22321336.751616966,23200015.78818889,22321338.178354457,20200021.61900539,18078691.131247763,17200019.108684957,18078695.911242586
20200002.84372457,22321315.740996264,23200029.470392793,22321333.804891717,20200010.050118774,18078693.808113042,17200006.56991701,18078708.824719373
20200015.010502163,22321330.88672438,23200008.924030595,22321323.84828304,20200014.684364583,18078686.94336252,17199998.949074004,18078676.22451634
20199992.25780574,22321322.052869387,23200015.642086435,22321340.45478622,20200010.901419,18078703.52045689,17200004.979502566,18078685.55648825
20199996.16781,22321331.280617308,23199989.124469545,22321329.72113431,20200025.59333492,18078697.211570553,17199994.722962048,18078692.991976786
20199995.30233521,22321339.61613775,23200015.153228093,22321312.77263165,20200004.932155732,18078666.68042066,17200008.8997988,18078705.296148133
20200008.163756877,22321326.973522447,23200008.02870196,22321328.842086107,20200000.861423366,18078696.758242298,17199995.600657206,18078691.200414084
20200008.92856628,22321324.615792185,23200007.22066177,22321305.590647727,20199989.190789305,18078707.620104436,17200008.478723146,18078698.89130736
20200002.116324473,22321341.38397082,23200014.77016564,22321323.70576083,20199995.803567845,18078693.546975814,17199999.88870386,18078697.48673315
20200004.45252667,22321336.94415831,23200009.055448554,22321314.874100544,20200012.93905307,18078692.047750056,17199976.08048472,18078710.496971443
20200011.48342042,22321343.667740375,23200001.77635839,22321321.30068521,20200005.91765385,18078659.6847834,17200005.855939183,18078687.22100938
20199999.216644704,22321327.611424096,23200014.643436834,22321320.45763806,20200019.494380828,18078690.957860988,17200000.55430847,18078681.733616613
20199998.936681822,22321325.172290448,23200003.156894494,22321326.452709377,20200020.16024615,18078677.901227247,17200008.586282462,18078684.79253152
