pseudorange_1,pseudorange_2,pseudorange_3,pseudorange_4,pseudorange_5,pseudorange_6,pseudorange_7,pseudorange_8
20199996.129998896,22321318.69940951,23200015.459387198,22321334.81677,20200007.91312313,18078706.94586706,17200004.29930317,18078679.760199916
20200021.745433375,22321297.099902537,23200012.528059136,22321342.930030964,20200010.80544446,18078688.07647015,17200016.00701066,18078698.234286707
20200011.172577415,22321312.684339087,23199994.132083572,22321326.12489741,20200004.96094526,18078686.091513067,17200009.642523307,18078668.545242086
20200006.910028297,22321337.800444137,23200014.393357825,22321338.00763308,20200008.142173097,18078688.679751385,17200019.48720093,18078700.03056279
20199992.212958418,22321339.90067732,23200007.909266803,22321336.404057328,20200002.023613397,18078690.665237293,17200017.673478514,18078677.728196103
20200010.520926397,22321341.420560047,23200021.07756418,22321311.056974787,20200007.436072987,18078689.63009602,17200015.046878483,18078688.3490354
20200010.24642494,22321335.560810737,23200027.66549827,22321339.70950152,20199991.775945276,18078673.189419918,17200017.116776004,18078686.097056758
20200022.969873466,22321331.41062443,23200038.606381614,22321303.688034363,20200010.92478136,18078685.653097503,17200019.217709713,18078695.831889413
20200017.083217774,22321346.97796643,23199995.288414236,22321345.10266667,20200004.723324236,18078675.96981311,17200020.77734556,18078674.54275087
20200002.331850316,22321317.253448024,23199985.30901914,22321351.056590907,20200006.909532562,18078695.325154815,17200006.818831075,18078684.955250308
20200002.410126958,22321314.04601275,23200002.24957001,22321300.41731555,20199991.233355522,18078667.11667525,17200005.602529734,18078679.183889173
20200018.32463431,22321334.568116967,23200017.12523611,22321322.65055691,20199991.345126312,18078685.93979232,17200020.63269612,18078702.800683387
20200006.054687437,22321334.83453104,23199986.40472691,22321336.926435564,20200010.424481966,18078687.11439753,17200003.546047237,18078683.57659866
20199982.574139465,22321320.927763514,23200001.126514103,22321324.053830054,20200014.79785736,18078670.57530424,17200004.68393054,18078692.948447537
20200010.71544836,22321330.538691442,23200007.472319793,22321325.28995358,20200013.546392612,18078684.686552994,17200010.45010795,18078678.185524505
20200002.290369667,22321330.047340844,23199996.753969923,22321343.28462161,20199987.402027667,18078693.180307448,17200002.952128783,18078690.06099375
20200011.1536076,22321324.83704841,23200003.625759657,22321323.562782515,20199999.915539857,18078698.702551965,17200006.159850243,18078696.1312881
20199999.784877744,22321324.50792393,23200012.27310676,22321328.28598476,20200011.774748217,18078682.403658833,17199999.536632027,18078687.690535992
20200025.507403973,22321332.463402048,23200002.171438217,22321320.115009148,20199993.043050054,18078694.341016702,17199996.228142682,18078697.449455515
20200005.223033663,22321341.62161051,23200015.056157373,22321320.560975045,20200025.537096165,18078703.094641924,17200012.293062303,18078679.38474903
20200026.772243835,22321330.924092628,23200009.97133286,22321324.202821564,20200014.616852842,18078699.225759722,17199998.11920954,18078707.220302064
20200002.440390795,22321311.43854704,23200025.871625885,22321325.582471523,20200024.989457678,18078705.12919891,17200032.408453368,18078689.930237554
20200007.392741367,22321299.98902246,23200013.137371726,22321327.12016833,20200019.514934465,18078691.092749186,17200027.310713753,18078688.715204876
20200013.433170035,22321322.315703187,23199989.608764198,22321314.005085845,20200003.278481085,18078702.840809062,17199994.82964838,18078681.42286707
20200009.440018486,22321331.563639935,23200007.20716769,22321314.970463406,20199999.68845433,18078686.89185916,17200011.033940278,18078690.23895217
20199997.21658988,22321340.47544536,23200001.592923384,22321344.261535075,20200007.084835667,18078699.684752535,17200015.10072433,18078686.34190561
20200013.896575212,22321333.847556856,23199998.26057361,22321315.520354215,20200011.302864943,18078680.993941914,17200005.362802155,18078697.493245646
20200015.34309151,22321343.836402804,23199996.837067194,22321322.598566968,20200006.985065904,18078701.8946889,17200001.43663385,18078698.771010283
20200006.623109974,22321326.151488256,23200003.900686696,22321326.100020457,20200018.016324025,18078694.712630365,17200012.613433395,18078673.26822792
20200005.100347597,22321325.555186827,23200011.904401653,22321332.344349258,20199981.3194408,18078679.228689432,17200009.09724722,18078689.195639268
20200000.840865266,22321330.41522506,23200015.63487765,22321327.208825585,20199998.57250151,18078685.233635124,17200020.292900372,18078690.50462818
20200007.554569077,22321312.084789187,23200000.868612435,22321323.977036856,20200031.773093436,18078690.176734943,17200000.974204466,18078667.569223087
20199988.695162572,22321318.649448097,23200021.05015678,22321325.522639837,20200016.318024788,18078690.056086823,17200022.138705723,18078701.79814717
20199988.614499003,22321326.755011324,23200004.45691142,22321332.49747341,20199995.74740894,18078687.356518205,17200008.02854564,18078691.648629744
20199993.6282413,22321336.34145134,23200023.10881519,22321322.32437091,20200006.268915277,18078685.909264255,17200003.718901098,18078695.49685552
20200005.464685947,22321328.754593085,23199997.787075996,22321318.191901304,20200015.602929268,18078681.866136204,17200005.326331824,18078688.603106484
20200031.5928161,22321323.678400334,23199990.8126379,22321336.990019526,20199998.628909685,18078691.52157876,17200017.404843327,18078683.466928594
20200006.117183708,22321326.918635465,23199995.546529755,22321327.689532273,20200014.721366733,18078694.659201037,17200018.989866715,18078674.788777158
20200009.62697284,22321338.686848603,23200003.491202038,22321315.88386914,20200013.947193604,18078688.15123005,17200004.360703688,18078682.91280074
20200024.049538344,22321325.96621705,23200005.983508013,22321315.012389358,20199994.94413064,18078676.471431796,17200006.45030458,18078688.203614682
20199999.150892083,22321324.185616598,23200006.25304789,22321328.50033103,20199999.796162624,18078703.18269897,17200006.62191374,18078685.86391596
20199996.32162924,22321330.913137652,23200005.88403445,22321339.60939711,20199999.27465262,18078683.641154103,17200009.448697556,18078661.83680541
20200007.19431119,22321344.98906359,23200022.861339472,22321327.9701665,20200003.75713706,18078672.27616972,17199995.873543844,18078697.14076996
20200016.16880671,22321317.922767483,23200012.201209977,22321302.55014305,20200028.6916674,18078686.2329213,17199994.425611913,18078693.69195111
20200003.45015808,22321333.237281088,23200003.340361647,22321331.773767333,20199995.29409911,18078688.411087826,17200001.49299259,18078699.81872167
20199998.61257553,22321324.376458604,23200013.146768138,22321332.424698766,20200023.95926949,18078681.524478294,17200007.516082946,18078690.941550802
20200001.8054598,22321328.00836259,23200011.828269415,22321316.49932425,20200021.06252296,18078687.82515832,17200008.093265943,18078688.44536944
20200009.62218106,22321314.894705158,23200023.959351346,22321332.571258873,20200001.819385614,18078702.475738842,17199994.997420948,18078705.142930903
20200023.040152356,22321341.515476793,23200000.88964336,22321316.437608246,20200011.973482553,18078688.240211755,17199999.428540226,18078685.794363186
20200019.138602607,22321307.80528748,23199994.62644863,22321337.857161514,20200034.211998492,18078692.852300905,17200005.810191926,18078677.611434136
20200009.017789964,22321319.767951984,23200017.198329292,22321325.41442084,20200011.737970714,18078696.56579827,17199995.603089053,18078701.079578783
20199996.426998023,22321302.57057657,23200020.867872477,22321327.49472633,20199998.173766594,18078693.9597615,17199995.09382136,18078697.121091407
20200025.46936925,22321331.150677558,23200005.11846999,22321329.677842427,20200011.859612737,18078685.162797634,17200001.110096816,18078705.141640503
20199998.990127318,22321323.86355141,23200020.991337765,22321315.31459829,20200000.7849013,18078699.186665405,17200010.614278927,18078691.65038391
20200009.5670019,22321335.158067398,23200007.69886184,22321340.44735472,20199995.110090446,18078691.43299362,17199996.160200097,18078684.033761576
20200013.94641622,22321316.384567346,23200003.821818188,22321323.954202168,20200004.250376258,18078677.80150851,17200004.60814112,18078684.919046834
20200018.330349863,22321322.100717396,23200007.34912966,22321330.981938004,20200000.600222867,18078677.07700962,17199987.617485244,18078680.962617837
20200006.007372648,22321337.044711087,23200000.87617859,22321315.132508844,20200009.573610514,18078696.157091297,17199994.688217785,18078710.297575537
20200008.175947893,22321342.595935576,23200013.13573315,22321329.76509474,20200009.929281466,18078688.408499308,17199998.674165785,18078667.442712262
20199989.940608397,22321326.919642266,23199997.933427304,22321333.051929045,20199999.071940597,18078705.58608806,17200016.13530585,18078677.338745195
20199987.699034575,22321315.162526365,23200007.950718183,22321309.91042576,20200026.628674105,18078684.91850443,17199994.645285845,18078670.651469346
20200005.78535743,22321314.826033596,23200010.824458424,22321328.972791765,20200013.644476768,18078697.22334029,17199995.147859458,18078668.575546835
20199995.37320473,22321314.025020033,23200009.350832846,22321333.781641234,20200015.309414756,18078693.478786588,17200013.259371895,18078672.916215736
20200005.114945196,22321322.492442746,23200009.668296948,22321335.7642008,20200009.307888586,18078675.616303682,17200005.667631924,18078692.555211153
20199996.50260402,22321341.14925002,23200011.62863292,22321318.181971274,20200006.10309185,18078689.733099278,17200014.49878148,18078687.239452243
20200013.839436356,22321318.059476238,23200010.2502539,22321323.108212125,20199996.164635543,18078686.5901367,17200007.99131773,18078688.48963913
20199992.708873454,22321308.670079783,23200019.776757635,22321329.30839862,20200017.115930166,18078688.433532104,17200020.418721486,18078686.9437107
20200006.476805277,22321333.38882784,23200015.13662032,22321309.166971203,20200018.98431947,18078670.488264382,17199987.864891704,18078698.776488367
20200007.70057042,22321312.41775284,23199992.059111275,22321311.333887167,20200026.11868854,18078690.77597209,17200004.555163905,18078684.18046807
20199993.516868353,22321310.13275388,23200023.611194182,22321324.175124045,20199997.442870073,18078687.30681065,17199997.220545992,18078677.13660836
20200005.575508542,22321340.157141864,23200015.972805172,22321312.32372438,20200002.839769125,18078675.61368824,17199993.231447242,18078691.685570177
20199993.863586374,22321327.98802599,23200022.167130586,22321336.07983039,20200000.529770937,18078685.717328273,17199992.439960483,18078679.66003699
20200006.810274553,22321341.64366544,23199998.785716943,22321319.611781813,20200019.533609916,18078671.94632849,17199991.02906055,18078694.360690072
20199998.446612637,22321338.47787496,23200024.95796238,22321304.069542516,20200010.518807475,18078688.749876153,17200015.080781877,18078680.09553474
20199996.367158532,22321345.202384524,23199999.37011522,22321319.267183732,20200002.963136025,18078689.243320853,17200009.56578273,18078672.21280916
20200004.57240798,22321332.190340225,23200006.60819368,22321313.13648473,20199991.03341809,18078691.949749704,17200003.648737714,18078678.051103882
20200012.83127262,22321338.581829026,23200013.393024962,22321325.876646213,20200012.336838946,18078683.37946922,17200001.911737394,18078665.98484175
20200028.755647592,22321334.89347456,23200003.205263212,22321320.186201587,20200015.172280014,18078676.99014505,17200002.964045424,18078677.72145118
20200018.01888044,22321312.693734914,23200009.890166298,22321319.95865875,20200018.329908177,18078688.673100375,17199998.100034937,18078689.431893334
20200004.531156648,22321308.197980974,23200006.924336165,22321334.365761828,20199997.970504194,18078688.32525343,17200007.167111125,18078672.181145087
20200009.72630405,22321324.749351572,23200000.713021908,22321333.557862923,20199991.123876486,18078694.8376205,17200022.291361958,18078687.188830916
20200026.39764234,22321331.0443491,23200009.55025375,22321323.710618462,20199998.314721957,18078677.65774737,17200000.50086708,18078675.65755519
20200019.786995213,22321314.184693433,23200004.640166253,22321328.488294926,20200001.021672916,18078672.601370677,17200011.774380643,18078664.121009983
20200012.172166426,22321333.29178633,23200007.56924475,22321327.875591904,20200005.61719363,18078679.72072981,17199992.85706245,18078693.92171369
20200001.692748703,22321337.95939932,23200010.976392295,22321313.16468991,20199989.19321806,18078670.74176181,17200012.586795934,18078692.660085846
20200003.443404816,22321344.764052123,23200012.988224875,22321312.25860139,20200005.142785598,18078681.18601569,17199993.229269125,18078688.820622202
20200008.76400473,22321335.792978514,23200001.841271248,22321331.39403707,20200024.6994758,18078695.65941921,17200024.074356925,18078680.551473174
20200017.643605374,22321329.652758617,23200014.17220168,22321331.06128214,20199996.812074136,18078693.412435483,17200011.346184254,18078665.433012042
20199999.442288313,22321332.97935824,23200016.809807453,22321325.802281965,20199999.617819518,18078679.073958583,17200014.178844783,18078676.00732121
20199997.824707385,22321317.77402843,23199988.906457763,22321321.90331033,20200020.58587469,18078698.533898044,17199999.242955893,18078699.873151675
20200022.563079797,22321332.38445836,23199988.898892153,22321330.35369215,20200008.56718589,18078672.068592098,17199999.179535236,18078676.44652226
20200004.57769192,22321307.92587629,23200004.738991663,22321330.605424367,20200007.65545162,18078687.784093946,17200003.071548924,18078689.3908445
20200007.103357647,22321325.800295703,23200001.583337925,22321325.55103736,20200002.68238543,18078683.783227492,17200013.177164257,18078676.990851186
20200017.507069536,22321314.683740877,23200005.874243498,22321339.302407306,20199995.544845257,18078674.383950934,17200015.520531014,18078686.586086094
20199998.97354136,22321334.015657775,23200011.928479224,22321340.35182229,20199986.935701314,18078698.455871116,17200016.602475677,18078692.19522668
20200009.81167277,22321326.213518724,23200011.988706633,22321319.088437125,20200000.55981551,18078679.48761831,17200009.99560335,18078669.56797379
20200012.91197128,22321316.03793372,23200006.281094346,22321330.785720624,20199998.783623625,18078682.07335938,17200003.156814855,18078698.512864813
20199997.257061817,22321325.61632072,23199997.148115642,22321337.267237656,20200004.2133029,18078701.258959044,17200003.5150426,18078667.929910053
20200009.466327343,22321326.575268812,23199989.739388846,22321344.62608781,20200002.930291854,18078675.11883267,17200019.77764596,18078690.81515748
20200013.522555172,22321300.336873684,23200011.33172471,22321340.14968226,20200000.458542317,18078694.51742819,17200031.274616674,18078678.077710032
20200003.524514776,22321348.715519294,23200013.85455467,22321334.81159038,20200005.313410815,18078684.070786748,17200007.82451962,18078674.705181155
20200022.107423704,22321315.975886498,23199994.607426386,22321323.23990473,20200027.24308535,18078680.15248738,17200009.21726794,18078683.46228742
20200000.484106638,22321318.016150735,23199993.150845997,22321303.473290216,20200015.501349963,18078680.28734114,17200008.24550137,18078686.705397043
20200006.37754812,22321310.899726897,23200001.8436886,22321320.033639196,20200011.616773807,18078681.605876956,17200008.046343688,18078679.45935805
20199993.250635363,22321340.496799003,23200013.69754216,22321326.72583458,20200003.08963909,18078691.304378204,17200022.255255476,18078689.90453267
20200009.465627365,22321315.306714945,23200009.265217062,22321314.39154002,20200004.1048691,18078693.155077487,17200012.220944595,18078682.737492852
20200010.321603812,22321306.305434678,23200009.976071104,22321325.4162605,20200011.83299436,18078681.237182457,17199993.880248714,18078698.345047917
20200006.14286082,22321328.92919659,23199990.60164612,22321348.152265772,20200009.65739175,18078696.581238985,17199997.26850267,18078675.92181916
20200006.97261967,22321314.133198194,23200006.629616063,22321323.579043157,20200003.56225148,18078684.739256117,17200003.697052017,18078682.686424006
20200009.853740577,22321327.611221433,23200000.17181016,22321320.976209637,20199994.45813764,18078690.405690134,17200001.587836795,18078680.445036788
20200017.18057665,22321329.539720777,23200024.065276965,22321338.604510225,20200008.11995574,18078684.331746463,17200012.614156246,18078676.518879276
20200022.243016895,22321331.004748736,23199997.78199038,22321330.60945093,20200016.194647834,18078678.4802701,17199991.18124495,18078675.63362911
20200018.02975055,22321336.195759963,23200017.92623541,22321321.114472695,20200017.846101645,18078687.576544687,17200001.821685344,18078669.056731306
20200016.701350924,22321330.30773513,23200018.57577304,22321342.575583532,20200000.272113822,18078681.23740184,17200001.83811139,18078692.623976443
20200001.770867582,22321326.888634037,23199997.909110643,22321326.284704126,20200005.474719092,18078675.71623254,17200008.824430685,18078672.557237104
20200030.26538004,22321324.193530846,23200000.454757992,22321330.779977895,20200006.576102246,18078694.106591877,17199995.991882395,18078687.179254748
20200011.41766402,22321310.95829407,23200011.458851814,22321328.522729225,20200000.362913575,18078696.72196498,17200007.159801777,18078674.90664808
20200008.829538643,22321333.82363052,23200022.907348458,22321331.5969191,20200000.26830033,18078696.9186825,17200028.316449538,18078667.176311027
20200001.61481047,22321330.077548116,23200012.64311477,22321330.94358069,20200006.32001172,18078704.71277627,17200013.164984442,18078691.51143685
20200017.437609468,22321307.415169682,23200009.05907823,22321322.196441017,20200014.342198063,18078694.78723913,17200005.22099773,18078693.611676533
20200002.213514376,22321329.79251002,23200010.12571823,22321335.664256077,20200002.05786634,18078675.960097257,17200000.764493328,18078687.85999604
20200027.418930218,22321336.100580633,23200001.61084624,22321323.283655077,20200013.784023028,18078719.196761485,17200024.08183336,18078704.628483105
20200004.993535057,22321327.260707602,23199994.791717157,22321331.855283216,20200029.18744831,18078697.63030553,17199974.59036303,18078698.627100084
20200021.157060117,22321299.39802647,23199990.27934044,22321335.784801777,20200013.87144831,18078693.95060676,17200006.433089916,18078705.715833746
20200003.99575205,22321344.52190406,23200003.77538117,22321318.523193687,20200013.718679715,18078682.34269932,17199996.811908238,18078672.809610482
20200010.595712285,22321323.539530925,23200029.7357245,22321319.652004953,20200010.768699266,18078692.964142043,17199993.62128582,18078684.177535854
20200009.309533797,22321326.53265385,23200018.766950134,22321326.789471973,20199986.206121307,18078679.055151224,17200025.207399566,18078694.269694515
20200035.776794296,22321324.023234334,23200016.542200148,22321313.83235159,20200007.010478534,18078689.018879414,17200006.224735603,18078690.293236136
20199995.74010921,22321315.199072264,23200019.756586134,22321314.82339635,20200019.395861603,18078677.65312395,17199992.093744587,18078682.047691964
20200021.54979214,22321338.54892231,23199990.08052797,22321326.39853696,20200011.33477686,18078681.578385778,17200008.179630894,18078698.19075269
20199991.270758662,22321339.109137546,23200021.394081846,22321316.279838793,20199999.06080094,18078685.810895037,17200010.808584254,18078691.79128196
20200003.184015878,22321336.38821247,23200013.990307942,22321322.000812136,20200019.560229667,18078681.235338546,17200001.18807606,18078696.16128439
20200008.11355653,22321332.26498144,23200024.070924528,22321330.48778942,20200008.373524856,18078669.750038676,17200007.111494772,18078705.58643943
20200014.050697006,22321328.22088884,23200006.972428285,22321327.798272815,20200015.47113822,18078690.135727435,17199984.53541112,18078673.979996018
20199986.02936365,22321326.13769835,23200026.49355397,22321328.469714627,20200019.985389624,18078678.917771902,17200010.597012337,18078682.173139617
20200004.688845504,22321329.045713406,23200004.107345276,22321321.630704496,20200007.27466438,18078685.78447407,17199985.88879902,18078672.83513691
20200004.974737935,22321318.613222983,23200010.949766017,22321327.199258354,20200003.68704944,18078686.02139647,17200011.60204181,18078679.591177993
20200018.572865654,22321339.54469336,23200010.138883784,22321331.43006457,20199999.49935199,18078698.480649535,17200005.859555006,18078692.05472261
20200014.66244356,22321326.872321106,23200013.524963953,22321331.62528371,20200017.11778952,18078703.687218014,17200009.057257064,18078684.957329653
20200032.30451716,22321336.87461723,23200008.28507627,22321324.37867546,20200002.243361425,18078694.951061137,17199987.25174212,18078701.679498695
20200016.482217062,22321325.454038408,23200017.723801017,22321320.929322366,20200000.441266883,18078690.471476182,17200001.7196049,18078683.202421576
20200008.85684146,22321338.969970647,23199994.446691982,22321345.60012318,20199986.39967766,18078706.573706243,17200040.590165775,18078690.612780087
20200015.31976184,22321321.60231492,23199965.55312221,22321327.77756132,20200018.024781123,18078696.056353122,17200003.99801973,18078674.26939928
20199989.77919031,22321327.66776867,23200009.118858643,22321324.31288247,20200015.30098185,18078710.90159944,17199995.97055213,18078698.76716111
20199999.61634854,22321337.3033109,23200010.33715977,22321337.16839316,20200015.362362035,18078690.43308487,17199987.88355131,18078688.7240917
20200010.97874118,22321333.79643997,23199995.639993705,22321315.008892782,20200001.39830805,18078674.183607645,17199998.663554665,18078687.96350271
20200002.078477256,22321320.746783648,23200001.8143288,22321321.675904606,20200035.274621703,18078702.509664353,17200002.70447032,18078676.22456025
20200012.00248814,22321319.896929048,23200012.683156252,22321354.898619194,20200021.317238115,18078674.04797571,17200013.92019718,18078664.958616547
20200008.615036927,22321326.41632673,23200016.28117308,22321321.992411602,20200012.693797298,18078695.149607718,17200004.754766688,18078673.738460977
20199998.90998387,22321329.979224868,23200007.770480067,22321341.58149584,20200011.44923802,18078688.65681791,17200021.249601945,18078690.355587438
20200018.04811829,22321352.254868228,23199987.704876132,22321315.309996556,20200018.7680011,18078692.00340197,17199985.993104514,18078675.793651816
20200004.67876146,22321323.84572024,23199980.97601857,22321315.103921663,20200010.5016647,18078698.96662796,17200004.028215397,18078687.630193204
20200005.65437062,22321311.009629022,23200017.540643618,22321329.69838478,20200013.21107791,18078683.823546425,17199984.205927126,18078679.046560865
20200011.90971423,22321343.435070947,23199993.004256036,22321321.434828497,20200004.19283816,18078675.761065654,17200006.546672065,18078699.666373707
20200000.376493182,22321343.549695116,23199991.93014286,22321333.945717417,20199987.374150395,18078659.948976323,17200003.084454212,18078708.43863944
20199998.601805404,22321324.285211686,23200011.585959237,22321330.877907455,20200004.307069164,18078664.458740924,17199996.89287681,18078695.321827695
20199999.67386179,22321344.199611288,23199998.267377786,22321333.72335579,20200012.480263498,18078683.744263418,17200017.07227363,18078684.529544637
20200006.889587544,22321333.335084923,23199999.48447552,22321324.014449853,20200003.870136287,18078702.40406215,17200017.417982496,18078671.611647904
20199996.394677922,22321321.81916835,23200002.335482992,22321335.738292612,20200012.16547597,18078688.090072032,17200008.58335728,18078690.5172096
20200027.85597742,22321325.782419585,23200006.372672603,22321333.860791996,20200019.32232838,18078686.684100784,17199998.165816113,18078698.92048767
20200002.761765715,22321308.65458493,23199998.14266307,22321339.19583954,20200020.322713234,18078691.89807221,17200027.499373604,18078702.091755874
20200006.299931772,22321312.489946894,23199999.19735557,22321318.561313033,20200025.63391586,18078692.406059355,17200004.379640814,18078676.01403246
20200006.616527792,22321329.464287557,23200009.010051765,22321314.392915193,20200002.432892546,18078680.17317911,17200007.47260936,18078684.090021208
20200011.337059062,22321338.055836335,23200017.42792118,22321325.691847604,20200002.29028793,18078695.466640033,17199991.497008745,18078660.366588052
20199999.757488903,22321332.642507657,23200003.668280087,22321316.491936967,20200005.640592087,18078680.85871584,17200022.069900375,18078698.665619966
20200008.690955468,22321319.084333055,23199993.431225754,22321325.261134528,20200005.971372243,18078685.486233257,17199988.42053946,18078685.19700826
20199998.831895705,22321339.18935143,23200027.839828603,22321326.955971763,20200007.874187835,18078697.38284891,17200019.880044,18078684.422158163
20199987.719616927,22321318.958707795,23200024.82353982,22321344.567852445,20200013.6192497,18078688.295264073,17199997.865265664,18078670.35735686
20200012.216993093,22321334.402998403,23200005.07276264,22321331.870795816,20199994.929779764,18078705.5270857,17200010.68368986,18078681.306502502
20200027.41743961,22321345.402908266,23199995.677940145,22321313.809216805,20200010.604075473,18078695.69452434,17199984.01696216,18078690.930016525
20200007.01716978,22321322.62360654,23200008.10791101,22321311.083517432,20200004.44998891,18078703.00470404,17200021.05549069,18078672.822045915
20200006.284103483,22321336.401991148,23200000.31107613,22321312.103816226,20200021.595353894,18078678.627433304,17200013.675169982,18078674.38248919
20200013.342371907,22321341.53899171,23200005.51329207,22321324.897610288,20199997.869827144,18078688.817568436,17199996.387583844,18078698.016700663
20200009.42622494,22321341.87637636,23200009.916432213,22321331.192318406,20200012.68335504,18078703.722272713,17200005.452739596,18078692.561915394
20200023.70793238,22321332.74711274,23200017.60906331,22321311.11556726,20200002.577223957,18078673.142094932,17199992.547215004,18078675.43012804
20200004.418669198,22321322.069444995,23200005.151542097,22321310.54850976,20200005.02050223,18078698.649514746,17200003.48048155,18078680.644040264
20200015.101071633,22321322.407938085,23200014.313091017,22321324.361082215,20199999.416158255,18078682.069212418,17200002.506004095,18078676.3484853
20200017.67426646,22321326.928768013,23199998.3828472,22321316.044458102,20200008.96440329,18078698.503005613,17200007.959462266,18078696.605770357
20200017.057814054,22321328.525280952,23199993.68642713,22321318.039624248,20200010.321299393,18078687.421292882,17200002.301183816,18078672.44129825
20200008.27192495,22321327.249728564,23199998.105345193,22321327.645929426,20199998.77076895,18078696.323693845,17200005.410723228,18078687.525145456
20200000.008150823,22321333.800114036,23200021.496941928,22321332.088284034,20200008.8280756,18078691.576427802,17199993.413754135,18078689.9526352
20200009.681708314,22321319.410234604,23200009.06273995,22321324.9470061,20200013.143333912,18078686.145210877,17200017.138491336,18078691.04837988
20200002.602355994,22321326.68608236,23200014.26404333,22321336.912732136,20200007.12556704,18078686.393407207,17200008.272858363,18078680.632755846
20199994.602500603,22321319.429100443,23200009.396791626,22321325.90455851,20200011.89676471,18078691.454626445,17200008.98137752,18078688.727540463
20200004.953457583,22321328.54307243,23200003.445516787,22321327.678024314,20200000.013345324,18078672.691475227,17200007.38728424,18078698.172911476
20200000.359898183,22321330.978807677,23200030.778206028,22321317.208449185,20200018.14967686,18078679.996824794,17199996.798795335,18078694.528370988
20200009.10713023,22321324.62503354,23200005.10067245,22321344.621401265,20200004.50909767,18078688.070921566,17200019.13293372,18078691.67482834
20200004.104877662,22321328.85225343,23200009.528654408,22321343.007361803,20199985.92089091,18078685.734149,17199999.085353028,18078699.83567646
20200011.719175804,22321330.53803052,23200005.630339723,22321310.03613174,20200010.085374136,18078676.02799264,17200007.93084045,18078679.074902147
