pseudorange_1,pseudorange_2,pseudorange_3,pseudorange_4,pseudorange_5,pseudorange_6,pseudorange_7,pseudorange_8
20200014.881688498,22321345.0582365,23200005.14288377,22321340.033440355,20199990.35827909,18078702.725806348,17200017.24570911,18078677.61719202
20200013.896080565,22321346.07675145,23200030.109761585,22321318.9272213,20199992.56204017,18078685.23807073,17200007.42897995,18078686.35459247
20200001.65122673,22321323.340591233,23199998.523686115,22321346.563913427,20200007.57587076,18078702.451635532,17199989.868885033,18078686.9867527
20200005.49330305,22321327.063991457,23200001.365737997,22321330.57589678,20200007.716142166,18078676.73675196,17200008.408087134,18078679.168748897
20199999.213385157,22321337.524002463,23200012.72116407,22321329.020427242,20200002.701314908,18078693.46984314,17199995.2523139,18078705.577711627
20200006.797250446,22321333.08092369,23199994.884750288,22321337.4862387,20200004.548904516,18078680.12272305,17200029.751172934,18078696.250681728
20200012.274358265,22321329.737020906,23200003.146038122,22321330.160601832,20200002.657855857,18078705.76306911,17199989.935600296,18078696.452761997
20199996.866854515,22321324.98040544,23200011.764675215,22321326.056003697,20200013.76310626,18078684.504608057,17200011.190227658,18078701.52909925
20200013.59169137,22321346.866807736,23200000.38983965,22321324.207068477,20200016.466017947,18078682.803364336,17200006.400815573,18078694.186571844
20200000.600844886,22321319.486080732,23200006.04931547,22321340.77020434,20200006.783003062,18078678.563783262,17199998.70126438,18078698.003757544
20199991.131470595,22321334.070357453,23200010.35154049,22321325.62217448,20200021.354623493,18078675.244894687,17200009.375207707,18078689.785282277
20199998.889929485,22321334.479879748,23199996.165221263,22321322.456670407,20200015.294591736,18078685.07911443,17199992.71111101,18078692.034585163
20199995.62260874,22321316.6394157,23200012.395669643,22321335.51040408,20200011.760101583,18078693.022121932,17199993.013974365,18078689.03412445
20200022.998627312,22321317.00155417,23200000.901191533,22321315.3572955,20200004.809354186,18078681.338001937,17200004.153249685,18078703.588958055
20199998.61826346,22321337.405513972,23200003.550372973,22321343.16264966,20200011.95849395,18078691.44307997,17199987.981059,18078707.87595007
20200012.884391423,22321334.76815813,23200001.754050907,22321306.387682565,20200001.133188497,18078689.45443799,17199996.507558487,18078704.697295383
20199999.755288426,22321331.299835995,23200013.159164697,22321321.616268184,20199991.675990213,18078691.222854994,17200005.854792714,18078701.611609638
20200002.53237836,22321332.963901304,23200004.475658014,22321336.301073767,20200013.10189715,18078692.679364454,17200010.758000903,18078690.46507462
20199986.272090994,22321342.48849692,23200020.469879128,22321325.763463344,20199992.46120543,18078694.650171973,17200004.595412135,18078670.90334598
20200005.981276058,22321323.535607968,23200005.590684127,22321322.030149147,20200010.64062145,18078686.47256987,17199987.948658884,18078681.286341403
20200030.222206365,22321332.28631514,23199988.69205062,22321318.8786518,20200011.18740352,18078691.004356608,17199991.2313649,18078677.023875427
20200005.93579821,22321312.710312624,23200002.83728046,22321319.653417967,20200025.011617098,18078686.283976275,17200016.762439758,18078702.59770125
20200010.102463625,22321330.037847813,23200003.07634394,22321330.293205388,20199991.51784094,18078696.80907508,17200018.383483514,18078692.115224417
20200004.313502863,22321324.58951162,23200016.6803713,22321339.376342565,20199987.0422425,18078682.821194492,17200007.327598654,18078697.37126995
20200011.993315414,22321312.000129603,23200002.54352236,22321331.75431148,20200013.76346977,18078673.019713685,17199993.225763425,18078709.314369187
20199982.518007364,22321328.223037668,23200008.16304505,22321339.742171694,20200008.051296975,18078677.636555705,17200001.14742463,18078677.619359367
20200009.710518498,22321334.269032184,23200010.67938396,22321322.766143657,20199995.29185837,18078699.401167504,17199997.001923654,18078678.56302531
20200000.684612565,22321345.23245713,23199998.83170632,22321308.837499816,20200001.804684408,18078692.993091565,17199998.593541272,18078671.404751234
20200011.57637444,22321312.45684859,23200020.930034198,22321326.99862609,20199992.114601407,18078680.370461315,17200011.313648626,18078685.532222375
20199993.71942648,22321329.66626988,23200014.02521444,22321320.95730673,20199997.772777595,18078689.368404415,17200009.581260458,18078680.004642796
20200009.324025437,22321348.34643015,23200016.135630798,22321333.030197907,20200002.909820825,18078683.75348795,17200007.072273854,18078701.436538935
20200007.386377543,22321324.487741023,23200007.861090336,22321326.92368076,20200025.97275979,18078692.6354696,17200013.06076598,18078684.634076543
20200017.08124124,22321331.367868356,23200005.840518575,22321306.116054073,20200008.504366897,18078676.287691094,17200012.341317717,18078689.46774894
20200008.906554863,22321330.3610266,23200005.202120848,22321335.60233671,20199999.55049092,18078684.203059558,17199986.534245115,18078688.27083668
20200008.77255243,22321313.16631669,23200016.881373655,22321337.199023604,20200012.95196714,18078678.085881285,17200020.998772573,18078688.70976755
20199995.69488281,22321340.309967555,23200008.199541736,22321332.669273894,20199999.74939324,18078684.586027365,17200006.696532506,18078681.169019915
20200012.82581638,22321309.71834152,23199994.133291498,22321322.341237925,20200020.68032538,18078688.37538348,17200008.008803546,18078677.08339973
20200004.90976797,22321327.778331745,23200005.96176199,22321332.19040032,20200020.49215574,18078665.550658252,17200016.657677043,18078675.325769223
20200022.85170619,22321325.11577808,23199998.860764835,22321322.859546058,20200011.85950502,18078698.3386694,17200001.01902116,18078676.53440595
20200010.63515802,22321334.68294305,23200013.994041514,22321334.456621274,20200009.67094107,18078683.48163405,17200023.79523009,18078692.177149437
20200007.445366435,22321321.974489924,23199997.316534366,22321326.863068774,20200001.47273287,18078689.4924169,17200017.516356945,18078706.38325432
20200002.285775438,22321323.425229255,23200005.762752365,22321328.141157668,20200005.148446348,18078678.043653924,17199996.49824302,18078705.025305033
20200020.7996753,22321331.026152264,23199985.072160512,22321325.260921683,20200012.318649463,18078684.010534078,17200000.061621428,18078682.04638408
20200009.327418916,22321324.00377139,23200005.813378572,22321318.733083595,20200016.665753733,18078680.36292821,17200002.645787843,18078674.74798197
20200016.52060801,22321333.318825413,23199999.230196692,22321346.005316265,20200030.02313149,18078692.042074587,17199981.15411644,18078673.650921408
20200011.310637224,22321333.070902016,23199998.54421315,22321317.86704485,20199995.031406358,18078679.094947528,17200004.865795616,18078691.59425628
20199995.549112346,22321328.071173336,23200016.525938734,22321314.593273606,20200014.322552927,18078673.672053587,17199997.834395412,18078685.320228703
20200004.56235439,22321315.391745392,23200014.806664634,22321317.51992623,20199996.56889424,18078669.493492816,17200010.449236896,18078697.764914624
20200016.02615523,22321327.968043014,23200022.50269925,22321329.456707507,20200002.712350875,18078705.207635887,17200007.760682084,18078681.90585839
20200020.415197756,22321332.674890045,23200017.031312745,22321313.1202067,20200002.527771525,18078689.49413384,17200015.716531042,18078679.8276295
20200029.367459174,22321340.15587227,23200001.481492274,22321322.706383564,20200005.348577835,18078688.726699807,17199994.080164306,18078695.24540453
20199988.568808746,22321328.025378823,23199998.3773317,22321317.860303324,20199995.92882826,18078684.797202654,17200001.368969057,18078682.930984218
20200011.64518702,22321322.11720489,23200000.860299896,22321332.631318267,20199997.707252417,18078668.607695248,17199992.11699132,18078692.09112171
20200002.101589866,22321311.96996126,23200012.33812655,22321326.11773614,20200007.428510137,18078695.650010504,17199992.340696774,18078699.699962888
20199999.736011602,22321332.030207943,23200018.260398295,22321320.9344513,20200007.03793737,18078690.650438488,17200003.349674325,18078678.677534427
20200003.56167114,22321328.970864743,23200003.544065695,22321332.66217889,20199986.858433302,18078678.07576574,17200001.435028583,18078683.792956803
20200016.850529313,22321334.577238664,23199997.49820813,22321320.68861715,20200019.631828077,18078697.757502344,17200010.006711517,18078676.444936235
20199993.60408985,22321322.06714414,23200012.544444334,22321338.80233261,20200008.68152349,18078701.50862943,17200000.390422,18078679.617586534
20200026.569231726,22321319.354196478,23200012.886007573,22321328.233802985,20200026.62736074,18078689.31913172,17199984.889961135,18078675.824245755
20200007.525447883,22321327.86827434,23199994.518166166,22321332.76886427,20200021.40694823,18078679.849255107,17200017.61551762,18078687.030675307
20200032.619758204,22321318.728683706,23200010.802065108,22321330.012630563,20200016.632549867,18078688.920960676,17200006.630282067,18078698.124201935
20200010.898114074,22321321.458648384,23200002.073133994,22321324.857474346,20200008.05930702,18078681.77699435,17200018.62240267,18078687.824695192
20200008.75634364,22321320.988696482,23200001.657083344,22321332.870663974,20200012.84558288,18078692.427074436,17200016.598599512,18078692.144107044
20199998.605156813,22321324.022745512,23200005.850849636,22321318.945031375,20200027.431825273,18078678.577448476,17199994.522512607,18078686.732362546
20200005.61313661,22321302.050051704,23200007.306065764,22321328.047051847,20200008.582562312,18078699.675185062,17199996.937826492,18078676.769947737
20200016.84611124,22321323.973449614,23200009.728868205,22321326.783479474,20200014.25200033,18078678.553154778,17200016.899693727,18078664.84020309
20200000.565068528,22321317.441711754,23200016.3682125,22321324.2869633,20200020.627122898,18078686.993783392,17200025.300391156,18078690.351212032
20200008.20713473,22321340.719695102,23200001.060939644,22321314.093150377,20200006.61998319,18078684.981772814,17200003.44940091,18078669.522482093
20199994.613304492,22321329.619344335,23200004.855009235,22321313.54084474,20200006.478826284,18078673.861128695,17200013.0006014,18078684.756633367
20200021.60487854,22321334.531698104,23200013.633153625,22321313.13889582,20199997.61750838,18078691.50050766,17200004.40906663,18078680.973991245
20199994.206763085,22321330.851954214,23200009.357015815,22321341.261640504,20199999.30578807,18078695.870551813,17200003.62136083,18078678.15831565
20199990.16664763,22321342.550093777,23200003.817373037,22321320.02664382,20200012.45984311,18078690.174979705,17200012.900464114,18078687.059074957
20200007.942464374,22321333.56262952,23200010.027280517,22321328.842262704,20200005.34686442,18078679.28461707,17200016.14819416,18078675.173768558
20200005.716132924,22321327.83681585,23200012.605200086,22321338.9880941,20199985.68342671,18078688.941023264,17200011.87058912,18078698.460441142
20200001.053705513,22321348.65075576,23199990.67806528,22321317.489455175,20200009.532551207,18078689.56774792,17199988.109517273,18078695.542605296
20199983.151142664,22321340.335690144,23199996.338821862,22321338.00954991,20200009.08002654,18078654.13229425,17199995.337954883,18078682.225371636
20200010.057797987,22321319.258124173,23199996.963244945,22321319.065951403,20199998.780545823,18078719.100005858,17200018.91822797,18078695.404562104
20200001.296491664,22321318.628331,23200015.427165076,22321335.991303068,20200011.169088624,18078678.404469054,17200023.517387208,18078691.900765385
20200007.095861092,22321326.459781364,23200000.93406765,22321324.248761874,20200008.705348127,18078691.571511727,17200001.090957154,18078685.06088787
20200010.47195425,22321336.63870314,23200012.257110637,22321332.34674606,20200008.163019896,18078690.295792367,17199995.19637567,18078674.07960871
20200006.940771613,22321311.920547962,23199994.64003033,22321324.295002747,20200009.649398826,18078683.354340356,17200001.06709113,18078680.895570356
20200008.424617153,22321331.771214426,23200017.60547275,22321327.842163716,20199990.21781882,18078682.59121296,17200009.196689025,18078689.293257788
20200009.170867667,22321312.89707919,23200014.16924414,22321331.09221049,20200015.74646052,18078678.944193397,17200018.349817827,18078696.68048836
20200002.58280334,22321335.222470883,23200002.63226455,22321336.24042203,20200023.59462106,18078695.826261505,17200012.284921058,18078693.062556624
20200020.728279404,22321335.564028345,23200002.271962024,22321327.500640526,20200004.037779834,18078699.59049157,17200009.00179691,18078678.710146617
20200001.110147893,22321326.953684874,23199993.57056239,22321319.02611806,20200004.725959215,18078681.777271114,17200007.24127901,18078706.162149813
20200007.48978258,22321334.351956286,23199995.363641556,22321337.5701029,20200005.632907744,18078683.378390495,17200024.976080395,18078691.47060609
20200003.19045344,22321315.090897292,23200028.21817506,22321336.76139138,20200006.788166635,18078679.758359693,17200006.017015383,18078672.689444855
20200009.621740583,22321328.85378473,23200001.554578893,22321313.588594582,20200017.12295528,18078679.286396045,17200004.55509567,18078706.28728914
20200008.030717507,22321326.539588537,23199996.060166407,22321303.953267626,20199994.353330575,18078684.1127805,17200022.921720672,18078673.766532954
20199999.03701596,22321338.114404686,23200025.47754326,22321324.29928105,20200015.138111606,18078703.102076136,17200020.752202768,18078697.62830637
20200019.214972652,22321323.47723946,23200005.11794653,22321321.883434974,20200011.116170608,18078682.46094001,17200022.24301111,18078690.46556403
20200009.59525996,22321318.06083315,23200005.56618903,22321320.291972075,20200019.327113587,18078690.585857563,17199997.135494336,18078709.80600473
20200000.681071706,22321328.621196877,23200017.783095017,22321312.720625617,20200012.813773952,18078683.998866662,17200013.500384465,18078693.962157212
20200007.23326529,22321337.61016176,23200005.03819102,22321325.716383945,20200016.68056908,18078682.474722795,17200010.493392155,18078693.44285571
20200002.262916148,22321313.37098676,23200008.096423067,22321335.591017805,20200004.713062286,18078684.41016838,17200007.815461684,18078686.360733327
20200006.300132945,22321324.989360366,23199996.79593118,22321329.853656564,20200020.264773898,18078678.411553543,17200020.63840763,18078666.076342307
20200012.235057585,22321332.727767088,23199996.170585744,22321308.521797966,20199998.06050116,18078675.428407814,17200010.164141316,18078664.855711807
20199990.905499507,22321317.79031009,23200015.620674655,22321325.85440882,20200003.891113143,18078682.76293245,17200026.172649197,18078680.32561391
20200026.32276389,22321337.089005798,23200008.543797664,22321328.229622554,20200002.64479599,18078682.12570019,17200017.58694094,18078688.544682167
20200017.432738382,22321314.235669322,23200021.103620894,22321323.83435687,20200007.95895231,18078698.24268438,17200029.212118853,18078661.724199295
20199994.840579357,22321337.960357796,23200018.93075866,22321316.34437285,20199988.657434646,18078693.627650376,17200025.99909321,18078679.790848717
20200003.236237597,22321318.974464785,23199993.710606992,22321337.317912247,20200031.257981893,18078675.574776743,17200000.642190855,18078693.07357781
20200002.195350666,22321331.96885861,23200008.177632768,22321311.54752727,20200004.438999332,18078706.27119237,17200010.890527032,18078677.33017752
20200002.42934106,22321327.823080353,23200008.251523744,22321316.39821745,20199986.676838603,18078707.72191266,17200009.124986645,18078672.407591656
20199999.86936661,22321341.545980394,23200005.25372377,22321325.256101724,20200018.235958226,18078687.607591473,17200009.259933956,18078686.994359724
20200018.519854464,22321331.589878924,23200010.271076836,22321336.086693868,20200021.300304297,18078693.36685664,17199991.917925585,18078684.853055988
20199996.131182294,22321321.890773226,23200005.727751225,22321330.253753304,20200018.865184207,18078676.656978346,17199996.177489635,18078680.192020703
20200000.278388973,22321311.78524635,23200019.856150124,22321336.990029853,20199997.507137988,18078677.00736537,17200002.502203945,18078676.752595678
20199997.00947755,22321336.42092989,23200012.213891402,22321337.952132866,20200024.133073587,18078677.188534576,17200004.86691563,18078688.355911303
20200005.998509508,22321331.02290908,23199996.867159605,22321334.09233795,20200005.839216117,18078679.49257601,17199999.2499019,18078693.439360257
20200006.24912012,22321327.082538538,23200004.160325233,22321342.17971617,20200014.233100176,18078672.49699584,17200014.87479785,18078697.632645626
20199997.938462652,22321317.51275731,23200009.365906917,22321341.686749645,20200020.022308346,18078688.161626104,17200001.893640164,18078679.41971753
20199983.461217046,22321308.96618032,23200013.169412103,22321316.05381922,20200009.97543185,18078689.480400264,17199999.299335048,18078675.114316363
20200009.35528434,22321318.060502972,23199999.929310776,22321340.349057924,20200009.47897904,18078702.606164712,17199983.835566882,18078681.93123411
20200011.674515903,22321323.66275637,23200010.77958086,22321341.600924075,20200013.353738964,18078694.63197372,17200022.084034964,18078688.40331026
20200010.606743876,22321319.474776015,23200012.76574202,22321316.447811086,20200005.652013842,18078689.342804328,17200012.043767806,18078707.01404019
20200004.99271899,22321313.224769536,23200020.99141781,22321334.02009801,20199992.926465265,18078680.306007158,17200014.366668258,18078704.218524773
20199996.969732694,22321315.606935874,23200021.063696563,22321320.74190527,20199993.348669313,18078690.230880734,17200014.281176586,18078666.863949243
20200013.959948193,22321335.673227526,23200005.25226547,22321322.554368656,20200017.48390913,18078684.097767606,17200012.307499766,18078685.237883642
20200027.55604849,22321336.356055047,23200012.96256419,22321319.38768441,20200008.2005139,18078681.605706975,17200005.112131283,18078689.27470767
20200009.572685614,22321330.57349646,23200000.265858166,22321336.784360938,20199992.55061828,18078680.01470312,17200002.276455253,18078692.316910435
20200011.646125797,22321330.12386016,23200033.063698247,22321339.54310875,20200015.79088186,18078680.074786216,17200021.533709224,18078700.64634164
20200014.185038008,22321323.482657406,23200009.7435797,22321323.31720402,20199990.519735698,18078681.872240853,17200005.083922677,18078676.33533719
20199993.572405227,22321324.787129436,23200019.621196482,22321317.740152624,20200015.93746537,18078674.15445981,17200002.628070693,18078677.506266925
20199994.651128247,22321340.380894896,23200005.142424185,22321323.78752189,20199997.952678856,18078674.66126107,17200025.50051795,18078688.36191874
20199997.698575374,22321318.81158328,23200006.400198616,22321311.242549818,20200021.21037703,18078690.90286561,17199999.837582722,18078678.38812965
20200026.965129502,22321338.270838633,23200019.18566546,22321337.70246872,20200009.98487181,18078679.832413293,17200016.631222915,18078675.674657132
20200004.450305257,22321323.06640393,23199991.163224857,22321317.228366774,20200002.87222722,18078682.803354997,17199986.802029427,18078670.47575476
20200031.2335491,22321334.28970296,23200025.996026974,22321320.67111989,20200005.5592281,18078678.388571527,17200019.403566256,18078682.026246585
20199980.544520788,22321310.780887514,23200019.85934151,22321338.11027455,20200008.220800307,18078677.54422086,17200003.670508306,18078700.53730357
20200027.032050524,22321318.773103278,23200001.728389528,22321324.78348824,20200015.29625707,18078677.866389345,17200005.76075729,18078688.64511213
20200012.078357294,22321334.40254414,23200014.536012165,22321323.623474065,20200028.445878156,18078674.9188843,17199999.326801118,18078701.750604052
20200002.18191452,22321339.326333083,23199998.124636382,22321335.109585404,20200006.935842946,18078683.689267043,17200008.483817212,18078674.988107033
20200003.38323389,22321326.456851758,23199998.881724834,22321323.107392024,20200008.704738528,18078669.078592155,17199983.455926802,18078678.590044808
20200003.64228302,22321313.25656365,23200009.326662503,22321330.289558858,20200017.833068058,18078696.462633606,17200018.427993383,18078687.134632472
20200022.059313513,22321329.623530887,23199985.63659804,22321326.5448951,20200015.52901118,18078684.053282373,17199999.449680164,18078699.102669355
20199995.499844413,22321319.421281826,23200009.141409364,22321334.9096602,20199994.80314125,18078683.887452837,17200016.56677324,18078691.910466142
20200000.08776988,22321348.69044643,23200012.24115996,22321329.766652785,20199990.048256125,18078674.876025856,17200004.77726951,18078685.5739748
20200016.603645407,22321322.12454784,23199990.73655393,22321316.671204627,20200003.581341006,18078680.172454324,17200002.69780137,18078692.604452077
20200006.415473495,22321323.467396762,23200004.114895172,22321319.924685657,20200004.241037607,18078693.028182715,17200008.559919164,18078690.096379638
20199994.774411462,22321348.51934623,23200030.037298415,22321312.627269927,20200019.19517066,18078672.304541744,17200016.96550343,18078690.859753426
20200004.601558503,22321321.815583326,23200008.44098716,22321286.765794527,20200005.703472354,18078683.615777753,17200003.613558985,18078684.48986665
20200014.586121388,22321333.75647588,23200014.726822983,22321310.376079574,20200012.471065637,18078675.46381899,17200004.484320346,18078689.289916214
20199995.00221447,22321327.386747666,23200023.740329042,22321322.03408091,20200007.29704571,18078698.71736835,17200007.363124035,18078696.321669955
20199999.320070267,22321350.80668008,23199997.180001583,22321315.20300398,20200016.49477797,18078683.89448585,17199983.738853496,18078684.49587693
20199994.684702985,22321331.86416638,23200018.316866446,22321325.13289874,20200007.826323487,18078695.75801623,17199998.04420053,18078701.21063823
20199987.13750598,22321330.202035226,23200028.12298834,22321341.114214905,20200006.165355112,18078690.206587072,17200007.887971386,18078679.427272543
20200015.536908403,22321320.925118297,23200013.3208861,22321321.051082097,20199998.407341532,18078690.264311638,17200005.289235383,18078675.5224901
20200003.23918896,22321338.401478868,23199995.71741157,22321316.78205503,20199999.341790613,18078692.88845136,17200000.925181214,18078696.230662078
20200016.241209164,22321322.7903532,23200006.448445406,22321333.936779268,20200002.33182836,18078693.37226342,17200017.87362052,18078673.659990247
20200016.772161458,22321335.496910334,23200019.926833883,22321323.16696975,20200010.25102666,18078687.08913454,17199995.906687107,18078665.080233313
20199998.321888644,22321329.59710762,23200030.391645886,22321322.516340956,20200013.6076543,18078686.398873232,17200012.76043476,18078681.686670016
20200019.378078554,22321330.95341535,23199989.825074717,22321326.9945652,20200013.100854665,18078692.436044324,17200003.623612493,18078689.649625532
20200011.59034026,22321337.743047196,23200006.31387692,22321327.226397682,20200001.635046884,18078703.709246945,17200010.589485716,18078686.559896275
20199984.14857657,22321322.803376716,23199988.367474187,22321344.123337314,20199996.48261465,18078694.73449895,17200003.711843316,18078685.405307088
20199997.75984319,22321333.54667392,23200005.254979156,22321343.0201248,20200001.81650859,18078692.140046403,17200014.99858056,18078685.896146186
20200001.71043973,22321313.799301196,23199995.98392787,22321335.88602258,20200024.302742716,18078694.646057975,17199993.526644673,18078699.254036635
20200003.35488971,22321312.909624465,23199999.929776218,22321326.335162047,20200009.492989592,18078680.62453585,17200012.64002805,18078682.41840866
20200008.61106379,22321337.630949724,23199997.584170043,22321329.478181332,20200019.00855081,18078683.324783124,17200003.648153,18078688.402973354
20199998.855801214,22321325.115806922,23200010.889746193,22321331.04268383,20200014.311294205,18078691.088813405,17200008.06359362,18078674.487931486
20200003.44610646,22321320.464854702,23200007.470321514,22321321.29689193,20200026.379628748,18078698.59350715,17200013.907463435,18078674.389350623
20200008.764492963,22321328.698843356,23200021.299656667,22321338.363070145,20199998.42093977,18078695.78827392,17200007.170862872,18078692.086718738
20200000.647899315,22321315.184115738,23200025.948084258,22321301.71420522,20200015.940670844,18078681.803913936,17200026.92022397,18078707.462516908
20199994.846719496,22321333.523194328,23200006.944979805,22321330.375332955,20200005.516031764,18078685.837919343,17200004.328129478,18078693.99536034
20199999.747560617,22321314.01327153,23200007.07640941,22321329.12448891,20200001.575940263,18078678.8797311,17199995.227815904,18078682.681215316
20200009.80226296,22321334.047932014,23200004.413622316,22321332.060810875,20200023.87117648,18078688.048725978,17199994.18827626,18078668.891714495
20199995.37309548,22321306.78923474,23200005.38129554,22321316.25488007,20200019.3753643,18078693.452015664,17199995.998763334,18078687.568980433
20200011.32153634,22321337.52139522,23200006.820734154,22321318.553718828,20200009.041642096,18078681.366702292,17200018.677438956,18078667.942383364
20200031.50985822,22321334.603104744,23200006.810467903,22321323.142573945,20200019.99677936,18078673.581309676,17200002.771286402,18078688.470320437
20200011.265815742,22321341.995804805,23200006.025629554,22321308.408095952,20200011.141710646,18078686.301661946,17200006.568963684,18078690.90859857
20200008.937261328,22321327.172089696,23199990.4623764,22321325.82476442,20200020.495211925,18078678.798694693,17199995.73856184,18078679.136788983
20199990.863968153,22321331.85238112,23199991.968026616,22321328.402465742,20200003.501734976,18078706.32603416,17200006.217088193,18078684.272207264
20200008.39659586,22321321.567090992,23200004.823490255,22321324.938469265,20200021.681611154,18078679.773132727,17200003.230513867,18078673.191202
20199998.804109517,22321339.684546757,23200017.068169203,22321309.585190464,20200014.0237172,18078692.255861487,17200016.21747853,18078679.808492474
20199995.078608382,22321333.458341267,23200019.637404453,22321324.910822283,20200009.639908623,18078707.97385011,17200005.360486742,18078704.1007858
20200006.855429906,22321325.8594318,23200008.921276547,22321322.815490186,20199987.38528524,18078674.630687173,17200011.322123993,18078679.50808062
20200026.51201785,22321330.618346248,23200015.10843567,22321324.53712873,20200017.395118866,18078689.71090539,17200005.263458848,18078677.548950702
20200017.09954869,22321315.58160366,23200012.314134084,22321330.48359794,20200001.857931744,18078683.920129858,17200005.78654816,18078682.66385832
20200002.31467007,22321318.558961324,23199994.29544377,22321322.079633936,20200005.85088972,18078691.745959368,17200003.996694393,18078700.892002538
20200019.52424579,22321302.56366955,23200005.666771334,22321315.91396758,20199995.547492933,18078707.621319707,17200011.59351385,18078693.733470332
20200004.151540797,22321320.845129002,23200023.427651707,22321323.228388112,20200009.540372696,18078684.88446611,17200018.712475274,18078710.792770296
20200013.708692633,22321325.09289407,23199994.09479316,22321335.802864015,20200016.30690728,18078690.555273507,17200008.56909613,18078675.065527167
20200012.095913827,22321316.306465432,23200010.82965409,22321340.939436257,20200000.36842148,18078687.37909463,17200017.935378127,18078683.673567034
