carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
107726372.94329855,122916105.37550865,127953455.36648054,125059652.37525685,112021428.68038061,104881974.33268571,91985683.23792936,96961729.82207875
107726326.88500851,122916102.08057298,127953552.38009442,125059741.29111214,112021493.76223996,104881760.48018067,91985707.42999834,96961711.4139207
107726357.36635965,122916143.22067915,127953476.22291696,125059679.58519906,112021480.82373014,104881829.67422092,91985589.5604267,96961675.46966963
107726375.09947191,122916196.70488505,127953535.73487006,125059722.14184202,112021477.9535644,104881822.97534472,91985558.58473517,96961617.74895795
107726356.55444852,122916066.80708463,127953443.14741158,125059679.85335974,112021485.7674545,104881786.51123291,91985589.44956519,96961653.57422948
107726364.34573251,122916171.1294041,127953563.83117084,125059698.49066895,112021383.66754109,104881782.48078367,91985632.16813,96961697.7069302
107726368.24151695,122916071.93720342,127953545.7697212,125059715.55815805,112021517.79841088,104881763.33227853,91985680.24906886,96961736.5399055
107726333.66439234,122916189.24882628,127953485.15504476,125059742.60485874,112021559.05228244,104881852.04981416,91985648.37446931,96961717.50821838
107726428.98569186,122916191.08147205,127953483.2556626,125059696.6908654,112021456.29445077,104881871.81711161,91985631.14246312,96961642.10536307
107726325.91660684,122916145.82096224,127953437.53187019,125059652.14851686,112021459.90855217,104881778.20296796,91985621.90570691,96961786.35568027
107726359.42970647,122916184.69680552,127953446.96711282,125059749.58072859,112021464.65960415,104881786.62084389,91985715.08771156,96961709.136189
107726336.86128742,122916083.46659695,127953619.5896555,125059745.34991166,112021470.73903987,104881767.59946492,91985615.46598765,96961610.45951691
107726370.65148932,122916155.80181636,127953479.47788498,125059623.58315004,112021525.0638977,104881765.13384767,91985607.77701212,96961787.00786458
107726362.28817964,122916143.64505048,127953450.61879724,125059572.92283829,112021405.40644689,104881790.47837642,91985704.27778974,96961616.11625004
107726315.01184116,122916204.45544301,127953605.1866985,125059679.87919886,112021514.61092894,104881890.27337474,91985692.86922802,96961741.5019734
107726421.05446142,122916127.53508304,127953498.2181132,125059667.19422065,112021493.49566714,104881781.78851765,91985700.71041882,96961703.87376177
107726370.51095624,122916099.07853602,127953500.55330245,125059658.81239533,112021536.62391989,104881824.48942284,91985568.77767104,96961805.49186176
107726323.6432935,122916154.58619638,127953564.74555199,125059619.0266821,112021502.406715,104881789.88921314,91985654.77803351,96961722.23788613
107726358.07690158,122916201.82100202,127953497.80707958,125059687.30717704,112021522.73796259,104881781.88078171,91985638.98063165,96961719.50466007
107726331.9547051,122916074.4469055,127953513.8579534,125059739.1907724,112021459.83894135,104881792.05178928,91985624.90269093,96961682.30561069
107726353.17017858,122916135.50763392,127953454.49534285,125059709.0591031,112021541.55455399,104881760.52976471,91985692.29845543,96961575.70762089
107726384.34800716,122916176.1677487,127953451.19223979,125059596.94525337,112021424.86919822,104881744.85945225,91985637.23793504,96961569.2970911
107726272.27849615,122916097.66649956,127953553.39375299,125059688.04381707,112021455.50501375,104881783.4021885,91985721.37505372,96961650.56605119
107726458.40103777,122916199.07184546,127953516.19880632,125059700.51564196,112021448.97948278,104881780.05130407,91985676.24221136,96961693.78492883
107726411.68860444,122916078.96163927,127953582.20671764,125059677.42594977,112021476.89156987,104881864.73827286,91985737.3452934,96961552.84783007
107726292.96159786,122916203.63584572,127953570.78781709,125059638.06032157,112021375.47399622,104881840.48158763,91985720.46012752,96961647.77471086
107726337.0680365,122916103.87842076,127953438.24896288,125059748.28478108,112021599.34993398,104881745.63777508,91985587.1932972,96961717.57737128
107726331.6182479,122916172.1664882,127953514.27447568,125059612.84762658,112021458.38841932,104881906.91090624,91985641.0724667,96961634.84450863
107726332.84198079,122916150.36916055,127953514.67151569,125059638.34234656,112021365.06654856,104881914.56305964,91985631.79657383,96961608.98644143
107726319.39877881,122916222.51015165,127953498.93026239,125059684.89074299,112021530.89328933,104881808.85604776,91985632.50535017,96961685.64364637
107726417.37647521,122916170.2002849,127953525.28067356,125059741.79471254,112021547.0041842,104881839.13011059,91985541.36519785,96961674.37501904
107726299.73916517,122916119.20756193,127953501.40727127,125059711.13582999,112021534.19932973,104881751.3022394,91985563.75407298,96961649.87109111
107726321.53009658,122916066.10664333,127953575.64345294,125059746.54524502,112021421.9690389,104881753.14644372,91985596.992375,96961631.79877757
107726304.35655142,122916195.56814352,127953535.50689858,125059751.60855636,112021561.88340974,104881754.11037275,91985609.4275086,96961692.7818737
107726351.59958091,122916167.20361984,127953454.85200654,125059731.32329679,112021465.75350246,104881766.21391657,91985579.8906621,96961719.4981197
107726352.9092862,122916146.47457874,127953493.17911169,125059773.82560803,112021509.8754064,104881729.442704,91985661.9846298,96961741.54305199
107726309.25741978,122916096.20411152,127953520.52594261,125059771.21958648,112021540.29298177,104881811.75169978,91985593.79175453,96961645.8282937
107726233.16482584,122916051.29099554,127953540.5185861,125059636.53517354,112021487.49343549,104881818.69156474,91985580.15163954,96961623.20530291
107726369.23369649,122916099.09407224,127953470.94110718,125059764.19747937,112021484.8777847,104881887.6557356,91985498.88368574,96961659.03340247
107726381.40233862,122916128.52867825,127953527.98253188,125059770.79006116,112021505.25625083,104881845.76360121,91985699.89186642,96961693.0271417
107726375.82489458,122916106.5043188,127953538.38202658,125059638.60324071,112021464.76307906,104881817.97846596,91985647.11128189,96961790.8187771
107726346.30882339,122916073.67558317,127953581.61531536,125059730.94128154,112021397.89781165,104881770.47475328,91985659.33552098,96961776.16206148
107726304.15041587,122916086.2003677,127953581.98819658,125059661.18287292,112021400.13024314,104881822.62756827,91985658.88081206,96961579.83579814
107726393.44837138,122916191.64189483,127953498.91024353,125059670.69993801,112021526.93681122,104881790.41015328,91985648.51357032,96961676.39816631
107726464.87668663,122916195.21911627,127953539.41533065,125059654.05950792,112021478.17189461,104881777.30959693,91985610.70212597,96961697.61211155
107726370.35510336,122916164.83845809,127953472.70097497,125059745.47638737,112021395.91930254,104881768.9490092,91985595.78834018,96961713.60788152
107726381.28976816,122916162.49382626,127953645.06016563,125059759.97747007,112021518.03902552,104881769.26655892,91985697.00057188,96961757.36750117
107726394.61422303,122916127.57357118,127953522.51002218,125059674.69896147,112021385.25189751,104881778.71191652,91985610.54702225,96961629.64642413
107726286.28965797,122916134.42936188,127953574.40137018,125059645.40941733,112021518.80774087,104881738.14959157,91985597.64997813,96961635.78652915
107726291.97148365,122916216.37881303,127953498.3459328,125059677.17792411,112021424.33536384,104881740.83122408,91985717.85812591,96961692.81328055
107726307.98904166,122916103.03083196,127953504.95961653,125059611.25848386,112021546.53375489,104881826.15807441,91985582.98403054,96961640.41910876
107726461.76774426,122916205.27515505,127953572.11906214,125059750.30090706,112021487.54257661,104881767.9923876,91985671.21656957,96961626.15286994
107726343.44249386,122916125.38609752,127953424.87644392,125059642.70698407,112021450.16326036,104881783.61137515,91985514.47673127,96961598.82045896
107726484.201492,122916184.35676095,127953607.90490219,125059660.793443,112021464.3032253,104881760.40666027,91985685.80335271,96961659.52040762
107726217.8324147,122916060.83305913,127953575.67949301,125059752.43163566,112021478.27406226,104881755.96873057,91985603.12869504,96961756.79635456
107726462.14184238,122916102.8222369,127953480.38125479,125059682.42574085,112021515.44946179,104881757.65730898,91985614.09874842,96961694.29589608
107726383.54711267,122916184.96025386,127953547.691554,125059676.31479663,112021584.56844777,104881742.18299606,91985580.32387495,96961763.17824732
107726331.53690237,122916210.82895146,127953461.42599367,125059736.67000568,112021471.52979852,104881788.26730573,91985628.4202726,96961622.53600241
107726337.8653789,122916143.20298658,127953465.42564043,125059673.58280307,112021480.81752063,104881711.48138025,91985496.9101727,96961641.46223529
107726339.21814296,122916073.83470875,127953520.32998201,125059711.34360301,112021528.78321666,104881855.37221384,91985680.66863146,96961686.3732915
107726436.00491564,122916159.85105214,127953395.83174475,125059691.65302971,112021516.67790315,104881790.18335998,91985580.95039012,96961749.25863862
107726296.3923789,122916106.22855628,127953519.35117914,125059735.61046807,112021407.75427683,104881789.28810018,91985670.88420215,96961711.45300952
107726320.53615569,122916260.0253384,127953535.64950114,125059708.59138615,112021382.78453265,104881741.94817092,91985608.91867058,96961678.17788321
107726407.33269216,122916120.41891147,127953422.6386905,125059639.77250877,112021453.8940391,104881769.77521393,91985598.0158016,96961715.11219707
107726353.77879183,122916127.50673737,127953492.93088205,125059656.8904584,112021457.36681521,104881837.33803369,91985628.79822609,96961701.95081453
107726292.63312371,122916259.13734066,127953629.15003026,125059618.54417714,112021535.94431035,104881728.42299607,91985672.98121607,96961705.93461585
107726344.25068447,122916118.82905985,127953515.65885323,125059482.62037691,112021465.03600332,104881787.87610763,91985602.81593004,96961672.4616307
107726396.71215357,122916181.54988435,127953548.7194025,125059606.69160254,112021500.60952333,104881745.04424043,91985607.40556563,96961697.70353562
107726293.81072593,122916148.09610224,127953596.07990927,125059667.95196031,112021473.41813673,104881867.22873998,91985622.53389947,96961734.6368556
107726316.49938679,122916271.15379927,127953456.49207652,125059632.0732913,112021521.7608495,104881789.3277395,91985498.39843088,96961672.50639708
107726292.12905328,122916171.61353648,127953567.561158,125059684.2479755,112021476.20379606,104881851.67990853,91985573.55583209,96961760.32926777
107726252.47092025,122916162.89369054,127953619.10487355,125059768.21798196,112021467.4572105,104881822.51682003,91985625.27924213,96961645.87393084
107726401.70846906,122916114.14734414,127953541.31813756,125059662.80320776,112021426.70643862,104881822.80132993,91985611.61011621,96961625.36083081
107726337.10439141,122916205.98038323,127953448.82277824,125059640.3691963,112021431.6313331,104881836.6050875,91985588.70654012,96961734.16678812
107726405.42515315,122916123.94031541,127953505.20835201,125059730.50948663,112021447.31750016,104881839.13611221,91985677.76174556,96961615.55305709
107726408.21381888,122916190.7146153,127953576.02377531,125059673.91150554,112021488.93562064,104881806.12693976,91985562.33608517,96961570.4802721
107726311.25584328,122916159.6992288,127953631.04063849,125059670.50201364,112021506.58580667,104881802.4924377,91985650.88825035,96961657.73871846
107726421.92116481,122916166.83488466,127953417.85443972,125059694.01936378,112021503.923407,104881834.23642153,91985602.88826263,96961699.58571936
107726380.97599012,122916202.50912303,127953504.48152855,125059695.24032895,112021443.65315883,104881893.47457902,91985639.45731765,96961683.34396745
107726236.77990356,122916123.99792098,127953410.18979757,125059784.03343049,112021416.60514654,104881846.31139988,91985603.34919655,96961677.29684821
107726308.30462188,122916180.45720053,127953498.91082083,125059778.23485221,112021444.61364014,104881832.67688161,91985662.6353834,96961679.88453467
107726329.05894837,122916076.70328732,127953450.21995342,125059740.75190285,112021562.78547534,104881845.86224379,91985549.84492199,96961750.06214042
107726337.70122191,122916072.02608995,127953470.94578542,125059690.56265473,112021484.98427221,104881772.15249988,91985650.26794553,96961661.58124383
107726365.335195,122916201.89685571,127953458.60648812,125059707.08736916,112021534.96223657,104881786.34462684,91985603.00221898,96961693.01671238
107726314.05936958,122916136.1425828,127953528.53256553,125059715.31103924,112021510.27415285,104881827.16180882,91985626.2157275,96961619.89506517
107726338.16479664,122916111.7127448,127953510.56078131,125059664.06614856,112021573.70699501,104881866.58225167,91985656.89491363,96961619.38963905
107726366.12111002,122916154.97710001,127953583.22601011,125059753.76904339,112021426.76847713,104881851.8322805,91985621.52453199,96961712.39512254
107726323.48006244,122916083.97317734,127953607.67409565,125059561.17654088,112021518.8435575,104881778.33770654,91985725.29370238,96961793.16672309
107726293.01606801,122916180.34162559,127953507.80897416,125059711.79109338,112021464.05843653,104881799.56016959,91985606.59477296,96961722.41262999
107726318.76956582,122916077.81708604,127953508.49260476,125059705.22711784,112021443.36303087,104881762.99160048,91985558.75515878,96961662.96101794
107726371.57724689,122916183.09669021,127953494.49228944,125059720.64676374,112021560.52432252,104881811.16459924,91985553.28693344,96961590.51150198
107726295.76701649,122916039.86202762,127953499.5688177,125059637.60178544,112021536.89171502,104881839.56150147,91985562.80453004,96961688.63163641
107726379.56151941,122916201.3579306,127953507.15302326,125059649.66062938,112021482.57614155,104881776.04738879,91985681.97951087,96961585.51904353
107726485.67484038,122916186.00067264,127953507.09928045,125059673.78848426,112021540.15316896,104881735.14487264,91985598.39115572,96961693.3871109
107726379.2826106,122916224.83835569,127953502.97455753,125059596.3656702,112021493.62929535,104881801.9824696,91985618.35988629,96961706.21124199
107726367.0482747,122916146.95165408,127953421.18520434,125059687.87732914,112021542.77598003,104881762.56535476,91985561.44036496,96961644.3466877
107726272.06441063,122916171.54351063,127953429.11100212,125059701.42803577,112021453.47277991,104881907.21766897,91985616.50587958,96961671.31327996
107726364.194736,122916117.50145161,127953496.67645325,125059683.2203538,112021548.99712712,104881767.69311075,91985600.81844863,96961613.09007967
107726313.79428977,122916212.71645764,127953561.00549512,125059602.55018917,112021508.7579813,104881833.26713912,91985669.06516606,96961647.86924952
107726294.19742247,122916179.98150595,127953574.50995505,125059683.07944444,112021485.71186602,104881915.87601577,91985612.00962114,96961775.51284981
107726356.0862925,122916140.04708739,127953518.17194198,125059672.0700379,112021368.79240091,104881740.66648409,91985643.34000859,96961646.29775065
107726459.37788545,122916165.07679532,127953550.69503641,125059681.11530876,112021526.48212823,104881819.89183564,91985611.49382415,96961635.992799
107726409.92523538,122916086.05328867,127953536.01189627,125059712.38239847,112021444.832257,104881789.4854644,91985614.25148726,96961662.87488012
107726332.25260617,122916101.69911219,127953441.33016653,125059668.1982137,112021465.83357126,104881830.59725094,91985604.84499766,96961758.6581181
107726422.66350156,122916017.62535547,127953501.08261013,125059635.78983863,112021411.67549028,104881914.04067765,91985644.77999671,96961721.03934608
107726341.90670417,122916113.73314196,127953594.44076876,125059674.23228331,112021485.22980711,104881794.52970488,91985682.17894435,96961810.6921714
107726392.09292175,122916136.02557456,127953440.29203013,125059740.30492872,112021520.78755577,104881824.33648118,91985628.86246431,96961622.94572222
107726383.63743894,122916089.8577315,127953528.22122352,125059767.3121728,112021437.00539349,104881807.6464037,91985678.08069879,96961668.17388579
