azimuth_1,azimuth_2,azimuth_3,azimuth_4,azimuth_5,azimuth_6,azimuth_7,azimuth_8
249.7477071888252,322.66189266953154,339.2351880458715,191.4297704987588,286.0890308916201,247.29395750227957,183.22954452599535,263.7516338217204
249.72692919742238,322.6264882676916,339.2697540624744,191.42922652895993,286.13784610961386,247.28887085610418,183.11218374945614,263.74620269713137
249.72238017722822,322.6499449147592,339.2923108225707,191.36973087259628,286.1072561068275,247.29767333143766,183.09899926088033,263.7636051145215
249.71962802077786,322.6319554070609,339.2376265550197,191.36416363297508,286.1336741830502,247.24186653121652,183.236899997563,263.7869884872813
249.70141870578954,322.645092033591,339.25042319515825,191.4253020615687,286.24710608019274,247.2937708594138,183.21707881693308,263.8295951892744
249.7509046124132,322.6164663053198,339.2915335820639,191.37427769674625,286.37288167184886,247.20437269774305,183.16929731107933,263.8713268930332
249.78963836884876,322.5979787927134,339.2998101184158,191.3414962313555,286.33011036763804,247.1647661672069,183.12944208231494,263.927896220193
249.75755899859305,322.61833810471677,339.24971772223813,191.3501550356183,286.3210098777545,247.1730530335586,183.07987659651516,263.90777372075394
249.6865805228457,322.55127471467,339.29359310872263,191.315616258734,286.3429632671739,247.17885324944936,183.08360578377636,263.92709967702825
249.72955648958694,322.52603147638126,339.2678540742914,191.25676347392732,286.3386679555446,247.13230062424518,183.0475506552927,264.0937977719176
249.6861710388304,322.52216651005085,339.2658559535391,191.17483785211226,286.2656213506895,247.14530198070173,183.01152096229015,264.03379868559193
249.7199286198184,322.6007850261551,339.2864523431609,191.16904820410304,286.20551003449225,247.1921008668691,183.0134302966427,264.01298930064337
249.76172039777953,322.6215188382021,339.226260144872,191.14088653887333,286.31908709995383,247.11368765240613,182.99308378034397,264.0711916980527
249.69312103159217,322.71810609752396,339.2885199547858,191.1123032872197,286.35110009262723,247.02335599090281,183.03191204572306,264.1035499090009
249.6374569181885,322.7570248882681,339.3061565424098,191.04864462289254,286.3762402491401,247.0273579155566,183.02989941661684,264.1593767241563
249.5512517874439,322.8400411302157,339.2392893699011,191.0721787681419,286.4061524252832,247.00367969346107,183.05657347016563,264.2077722330198
249.5212610983384,322.89203120289574,339.3121375978557,191.08010014613376,286.3731380673421,247.0557277069346,183.077583190271,264.26731166740825
249.56868820042402,322.9132316216648,339.28324852866893,191.12287102839045,286.43581848682834,247.09687617475208,183.06963397563564,264.30993941817303
249.56416396311295,322.93770973721985,339.2101065054695,191.12540949303465,286.52488425908524,247.1420608164396,183.05008147930076,264.3402147579679
249.54549691907033,322.99951405514497,339.235941959962,191.18082352457148,286.4759018822389,247.17893711004533,182.95150194844413,264.31527390310026
249.49627725317546,322.99734776264785,339.15556733551995,191.15801646707936,286.57668067952244,247.19309082350253,183.00852398974885,264.2768612632017
249.51441323012855,322.972554104101,339.1832660021714,191.15698749008453,286.55838706246647,247.1094363976298,183.0290781955157,264.2596774647347
249.5035719328032,322.95007485905325,339.22845291681256,191.20753830223137,286.6996111840563,247.0997184366968,183.06064403598555,264.26703057448
249.551684093507,322.95280312506964,339.2892581497444,191.25592564981963,286.6307572460376,247.07769741363748,183.04203169690985,264.2968876958881
249.51475451582752,322.894803360318,339.2322620864235,191.20769803602707,286.6151503147795,246.98221813631292,183.01073168609065,264.33555703089166
249.5477466414692,322.98405263404777,339.26044658203875,191.26211485468954,286.6808200157106,246.90366900999027,182.9664188311602,264.2874867437564
249.5800178226871,322.9624562847168,339.27845593317005,191.17157383316828,286.6586957535591,246.8634875598813,182.94765529026543,264.27928543077917
249.5460767089351,322.98036261831504,339.3754360702378,191.20694355391228,286.64053332515,246.89794516469385,182.98148899567119,264.29039907894685
249.61125461128657,322.9899624535338,339.3501007809276,191.22766654058464,286.69216004127225,246.85942439561825,182.9171644395751,264.33844974428183
249.68106369520046,323.0120292592629,339.35384998394744,191.18927290615326,286.64363041295115,246.85140109798445,182.82721403596983,264.32384140891145
249.6636730963361,323.02731346554805,339.37335778034077,191.19378785638392,286.63976477749895,246.88136060835356,182.7998400119572,264.3889089573802
249.55162771986122,322.99431747098424,339.4098059095872,191.14100985732875,286.68270248176384,246.9587226255034,182.80881649530824,264.4046087348189
249.5569375010026,322.93999667251364,339.4649529288754,191.11421140282576,286.6191610887381,246.98792153473008,182.79887711864242,264.4031063014031
249.57010826418588,323.04432663787617,339.4337034923536,191.05815132666805,286.5958568106402,246.95212074722272,182.85115503947983,264.40318894587455
249.56420912043458,323.0407617716936,339.40914842195355,191.08584483180977,286.6815732028195,246.89291900216435,182.84785888105114,264.35993065302165
249.53836226372133,323.03595637491543,339.42890578831253,191.09387462423004,286.6527877462244,246.9412257233114,182.92898447333096,264.3835188673458
249.5155370299077,323.0828196926507,339.46089422766624,191.10838669219513,286.6952550287628,246.93217551728742,182.96692258112094,264.4244077471233
249.458362795256,322.99310707320114,339.44937316414445,191.08646440771508,286.7053072639371,246.95799134749578,182.89807354925946,264.4338465434391
249.43185766257716,322.96825107211964,339.5168736640572,190.99387118504794,286.7296375189222,246.9756938181709,182.97989935187198,264.3421081943169
249.4425386760176,323.01457621757277,339.528857116307,191.02437303808486,286.6466060687818,246.93524249477764,182.92338717648093,264.29360392701744
249.48535817500286,322.9877020101205,339.48417946798924,191.06198173558994,286.7164539876284,247.02193202929143,182.8792975884768,264.42991126744766
249.5254293774493,323.01656948888285,339.5061206837723,191.17197184827373,286.7511698894757,246.97160809589204,182.94871858417886,264.5090356552778
249.5157105209111,322.9250134811664,339.4550145521559,191.16804228238257,286.6983905095801,246.8666184338152,182.92094168006912,264.59599628455834
249.4889478928192,322.9448771291848,339.42357541901754,191.11212546866986,286.78459985064717,246.8857546408722,182.9869974429364,264.546585576778
249.46204709203693,322.8784236041808,339.5065931013575,191.09977499706093,286.8012317732259,246.919559501385,182.98756163501506,264.5595997266736
249.40293059665427,322.835226748962,339.5602742081827,191.08986649828978,286.8162887726586,246.9679822236731,183.03352605990628,264.5707779649886
249.29664482208634,322.82583605431324,339.50230573538505,191.1472380599506,286.7265873413637,247.0490667072796,183.02501369637437,264.5487293651643
249.40923692250246,322.819995049216,339.58051238819337,191.1390914775676,286.70103407842066,247.06913962740364,182.93512887529522,264.5374378270074
249.43130155774358,322.81886759689684,339.660836478552,191.1091861424578,286.7039992130472,247.07166819648,182.90764683866794,264.5390721965719
249.4539653935355,322.85625214678686,339.65795884516297,191.0569218933961,286.79389069760987,247.05471710188596,182.86389974210917,264.5020995515359
249.42052046873894,322.8150038352033,339.64240742904747,191.03318535045824,286.847378197566,246.96660047811474,182.86729760386606,264.53439651992215
249.34577966620276,322.8370529660982,339.7253948182558,191.11936537521163,286.9302271378353,246.93756378106252,182.8518244315338,264.50837855219856
249.36317082423022,322.86186493458763,339.7195292940805,191.1090387417387,286.91392940476936,246.91650113533905,182.86414407864692,264.5198936302336
249.33803181257446,322.84913029856864,339.70393689234817,191.0864001723193,286.8734925199506,246.89225739482882,182.7763097855016,264.6241485046803
249.34049780956138,322.8697191867604,339.6504275616872,191.06531038346634,286.8998880204262,246.77861926558137,182.71904147641385,264.58398188383813
249.30795155624762,322.7866487156424,339.6545630103819,191.0424502982404,286.86213253645644,246.78196691279305,182.69292825712108,264.62607009455286
249.30039753066643,322.7592433297917,339.6877328420045,191.05165198717668,286.9151984332441,246.85325232788264,182.7289544529992,264.73252021573336
249.25663790229518,322.64648346305626,339.70245063020735,191.0845017180619,286.80500350545464,246.88821674352923,182.69196490349077,264.76686381018527
249.28383023941424,322.6503183543493,339.65973132326025,191.06204479070016,286.8401222816328,246.87548897169145,182.7028651634939,264.7071685763165
249.32347282660461,322.6672493346137,339.6393619705378,191.01961466383935,286.9119451756392,246.91430885726842,182.72295635864893,264.68721488157854
249.3903181195694,322.6161008379391,339.6497607681347,190.98026390931867,286.83696238703374,246.95501733088426,182.81180508733058,264.59459674106756
249.4034024652047,322.6581653567869,339.59961254539235,191.0249369756397,286.86966692490967,246.93435509407135,182.79572846932274,264.6857264296671
249.42329781879718,322.59967752978616,339.49818605060113,191.00793086611282,286.86760047709936,246.89300706606,182.8527540540344,264.66738615657846
249.46713438353223,322.6813775308847,339.48654559218943,190.9979968908787,286.81296281860006,246.9008215786455,182.80440316328594,264.79020197689425
249.49976021891553,322.5960499629558,339.44882731824515,191.03009904427725,286.8340048545584,246.8479517764302,182.8513941280638,264.73419812349323
249.45253240633994,322.5389618964327,339.46328709167796,191.02904741907085,286.82556648125563,246.9641579356948,182.73794649469676,264.6768454270609
249.50521340821547,322.5873541583967,339.5322760758111,191.0341009011171,286.833972904891,247.01193046793156,182.69289111954134,264.6362649477858
249.49480162461154,322.532351273107,339.5353098431569,190.97211993281022,286.9371579637115,246.9958852076704,182.64709938265435,264.7072233736953
249.47290969861297,322.52936285384,339.53611102133556,191.04453955986537,286.9691352120842,246.91824120279637,182.66314714711294,264.854746224236
249.40346038045234,322.52344555114854,339.6116420446452,190.92694083451144,287.02761651249085,246.96622235465935,182.71459153818955,264.8712433091484
249.3917805865806,322.5174994273867,339.55809151387956,190.91620160337402,287.002132980348,247.02162783357372,182.73975892805848,264.8596861940293
249.37302188825237,322.49144830123936,339.5437503459909,190.94708878005974,286.97862723943393,247.00527792057744,182.84475964154402,264.9354908017516
249.33962552439067,322.5027474736437,339.53379456821636,190.96456554627585,287.0369923193526,246.97285228372513,182.87877921739232,264.84201201507886
249.36912650694413,322.4668912966934,339.49981408994705,190.9730685814236,287.10053252118155,247.11017522312716,182.86532002619907,264.85130080346687
249.2806471623426,322.45986856414885,339.55797281243946,191.02032303711778,287.0273803139596,247.1487759175749,182.92333154211602,264.8973938250455
249.30846524668692,322.4884370489664,339.51906369279885,191.01463508728438,287.01136109067215,247.17885506807804,182.87355946745805,264.9232827250688
249.40088454936313,322.4930432421788,339.5125077951204,190.97074537968234,286.99046903942644,247.13711904712736,182.82351003395442,264.9682292868884
249.3403533864502,322.4712854242863,339.51352235363026,190.94116638256037,287.0224506267617,247.21650443143145,182.75882903112205,264.9618354273444
249.23779948510054,322.46969286868483,339.4857417366137,190.885402156958,287.1060520610621,247.23308994317617,182.82103087707983,265.0091001292328
249.191901466805,322.53832117954926,339.50842022920654,190.9091845821153,287.1316789452999,247.29748693049177,182.82822170741238,265.04266064121146
249.21671343714797,322.53110361009243,339.4798064936351,190.83824884552595,287.09531862742415,247.23925977177637,182.85003784562807,265.05161737505745
249.2523954577599,322.482434594599,339.4361583765599,190.92411668708326,287.14842949510637,247.18862644398274,182.8506382671394,265.154251850109
249.2060398565635,322.56813627672534,339.47202249160875,190.91533586473915,287.20432964886214,247.3241956351784,182.7888393704077,265.1197960762791
249.18506701313302,322.5974190763358,339.42447419465157,190.96455585555765,287.257128622407,247.26861227059598,182.81925348286367,265.1310836815995
249.20654515829523,322.56589365512644,339.4759490198487,190.9928392272982,287.2646250100381,247.25523567763224,182.83201647587478,265.11775229935466
249.1730922150133,322.51371995814515,339.4152831808757,190.96186344787938,287.27510477675906,247.23920609801846,182.7664617665015,265.1442316873146
249.07905980795869,322.45212756624426,339.39161226526426,190.96414104929346,287.2817246280055,247.33003704190216,182.85679441439726,265.1041256639176
249.04184376928634,322.4121066249165,339.3375988873375,191.02470754097783,287.2108148312936,247.34606145627455,182.8732587588763,265.0549159700865
249.15385024671917,322.38548087568495,339.31711915309774,191.04957743428992,287.20646236101794,247.34825309637415,182.95186645141825,265.09006432326214
249.17552675634494,322.3492541980481,339.2993718516754,191.10062008996218,287.1700824540979,247.34863209968063,183.02614361987378,265.1777426381563
249.0985947383817,322.40445409369187,339.1865648269764,191.14747413700462,287.2073455572819,247.42011733660416,183.04810840234694,265.1736682412374
249.15908841190785,322.5170619277601,339.21113471605025,191.17906127104553,287.2220442297762,247.3953223202368,183.0988523505541,265.2794348703204
249.1515739861989,322.46311773383087,339.1325080122033,191.21605970203245,287.2188816083548,247.33238179393229,183.00614624530579,265.3269435808537
249.139526211448,322.4253792954362,339.2508039022815,191.1913507482362,287.3310870656452,247.35106613844854,183.03342375056144,265.28930718147797
249.17055771990647,322.4404013821636,339.2574530401081,191.18367619912456,287.3188638853322,247.35474241142424,182.98339376826743,265.1109837974657
249.12921194085732,322.4385063321185,339.2346677627382,191.24132419893004,287.36072359596005,247.36744120035905,182.95533635533062,265.0262569918625
249.1039342321666,322.4545515610369,339.181040110065,191.22105938650543,287.3630967900873,247.47702185381763,182.8634370840641,264.9811639585627
249.06377839886676,322.4006085016526,339.17646403770976,191.2403832845126,287.28665670431934,247.47086590661695,182.92710214851743,265.05283484602256
249.0436282153138,322.3666127545793,339.173850654701,191.30215112430247,287.2916502151046,247.36259968012484,182.97148763371598,265.1104365486308
248.9819373027604,322.36214911056265,339.1783177378941,191.30401819904392,287.3676748660047,247.31728251926117,182.9630332560965,265.0201901405656
248.922081086586,322.3901405377534,339.1921097728626,191.33633570223725,287.33833823445656,247.36277776130592,182.96665135875648,265.00008235270553
248.9935125411414,322.36700741553483,339.2159319514329,191.30798766307322,287.3425458600138,247.41371905667384,182.99307512546196,264.97222617971585
248.8641459167347,322.31164428991514,339.2121272495141,191.29255149073097,287.3428968673301,247.43026593379977,183.04849275671938,264.9179647274983
248.80052702540516,322.34178241004554,339.2797186070427,191.2754892575264,287.4149972129664,247.4489992328264,183.04667198572687,264.86879154589656
248.79477165558148,322.35509823304574,339.3044549839922,191.36223866242366,287.37336139833764,247.45567524775666,182.95316486453694,264.88469049930507
248.88755571535646,322.2396940011971,339.3418441981632,191.3616791301497,287.33964952896855,247.3481449506171,182.9312044174558,264.82262519527006
248.84591268993165,322.1844186031024,339.34458355351654,191.33816367428727,287.3957141466358,247.3467927480796,182.961075807188,264.81428748690604
248.8131045473891,322.0795609951178,339.3895281608118,191.30685829983074,287.45753839150876,247.3181612282912,182.94998063721528,264.764893272044
248.81013176722894,322.13711021689403,339.3570264356784,191.28820162801586,287.4408313366414,247.36447236003897,182.89131355003747,264.74238379290216
248.8178287662854,322.2042172132789,339.4087151845166,191.27373862733404,287.511591295671,247.37799487597792,182.88166798879155,264.79875017428424
248.77205995756475,322.16924021005974,339.4824106218701,191.28721048929606,287.46651075244955,247.4055897850661,182.9093551830985,264.6910371171456
248.71379272550456,322.1276341803912,339.4573841528469,191.2746454236246,287.46028995238674,247.38484474363966,182.96153063560345,264.6714261482287
248.69966700710958,322.168371352369,339.4441780000485,191.2183307860356,287.43925380598415,247.3344758907008,182.9129094835174,264.65312209347104
248.66811968639203,322.1585347213025,339.46802571126557,191.25477396593794,287.43356899429915,247.29294168822895,182.86322886355313,264.678746224525
248.61041350715743,322.247950063282,339.5238483593388,191.32182221112365,287.4821275560204,247.33753869681038,182.7939252062763,264.6969492054549
248.53894212975402,322.24315066524474,339.50489649238364,191.37818734789542,287.4342469576244,247.32839155443165,182.77805786598572,264.65655683509414
248.56069413787256,322.21848666713805,339.5069720343114,191.2835894215222,287.4277083768112,247.28452058524516,182.71595407037077,264.6023085015607
248.47250348400902,322.2422229829558,339.52418253742997,191.23710024996902,287.46950610374256,247.27428359944813,182.67400662717327,264.5338511108901
248.46850263436608,322.3372186008069,339.5666457427604,191.19297499642155,287.48593714050645,247.30625251464417,182.57217861962155,264.47494874537557
248.40217185681274,322.2818841322001,339.46698595763985,191.1799620296637,287.4260249998236,247.3462487385907,182.63741237415445,264.4141659831373
248.4439405454915,322.33749140547917,339.46830433465766,191.23035074661124,287.4647971139845,247.32253130640794,182.64211738525293,264.37512474483606
248.41378155495076,322.3415820600671,339.3298922180932,191.23960438621447,287.5002755602767,247.32300954903107,182.62080126132474,264.41248199623976
248.36586502001023,322.434861795304,339.3016154908437,191.22773589005786,287.48451451898495,247.33188228309095,182.59167539978728,264.40484098250516
248.35631135631093,322.43812451658897,339.27719708490935,191.2675370907219,287.4895177972443,247.35811512659384,182.59192678006661,264.4589044761533
248.32052614060797,322.3471694609529,339.3290624386613,191.34962580289795,287.50478389926553,247.3752984998173,182.5973770230516,264.45638314919984
248.31540643360375,322.3553491089451,339.36761417492625,191.25482795606453,287.5068370684409,247.33797105374023,182.67456049281873,264.4621504495356
248.33604809547788,322.31237792393716,339.400443626921,191.2488790629121,287.429938356519,247.36746242019794,182.72649994281107,264.50286164686787
248.36021161868112,322.31479447376813,339.4534003143131,191.19447996814498,287.42904824616886,247.30052840976768,182.65664399316498,264.5673157113952
248.36721227511896,322.38048918576874,339.45211307068723,191.2141492661144,287.4956349037929,247.40203048055884,182.7262183452917,264.52645743155637
248.44470847211844,322.3471195340766,339.40047422487464,191.17444586857593,287.4477378064238,247.30265106825678,182.7891785776664,264.5790394905934
248.48604716033523,322.2654330905707,339.44200702802993,191.2584154197633,287.4337631764309,247.2795457279753,182.87718510240654,264.5368048519727
248.52400416278584,322.29177037652323,339.4190349979762,191.28534454556342,287.4178844050156,247.27756896053367,182.87365463875713,264.55613185108194
248.50410033307764,322.2605689670757,339.3805071303849,191.26778138244126,287.44299413959504,247.32632169954462,182.91367680591628,264.4877027907036
248.6064080055192,322.3619224643187,339.39351691557795,191.2663185067778,287.4713311330922,247.42374869609606,182.91999011655506,264.5713009959212
248.64740704985587,322.27729330521146,339.4751019912069,191.1572217420514,287.40991498036766,247.3426264457733,182.88658503026141,264.5409326277095
248.73700241047297,322.3421186552613,339.47889252751423,191.1235472934762,287.3721077311554,247.33317411011507,182.8619665447332,264.5969391115098
248.7268898806407,322.2724558738686,339.47915963751575,191.1070632056966,287.3267933008808,247.24854035644003,182.91303663232358,264.59757221973257
248.7152665812542,322.31119354960583,339.5099723732558,191.07242302516897,287.3256462734843,247.22559553316802,182.92352520101676,264.6295462335353
248.6754172746215,322.3006809796597,339.5436413727132,191.11884267750418,287.25864416892574,247.1492529932882,182.90116148121086,264.687329081279
248.71571729331316,322.2609510739209,339.50872902800705,191.11956432964368,287.31814775555654,247.21414433216893,182.94819271195897,264.70247272780927
248.74337463051623,322.2214679937559,339.5545309192147,191.08281445600483,287.4233095253539,247.2337619562569,182.9837165696751,264.6909744781409
248.73986062159958,322.23464416916573,339.6453970003827,191.15366338393028,287.47163801564864,247.23779852252346,182.97934611360083,264.6916311095743
248.77801684125794,322.2774180048924,339.6563447892049,191.15441778384806,287.50814860742133,247.20481184917261,183.00245983742218,264.76640651703866
248.76217582697046,322.31276701221753,339.64263909783307,191.1720882892804,287.52579627545214,247.23548980275459,182.93636677643445,264.81394787112515
248.71291577581118,322.3047770695964,339.67842659065474,191.1885062008932,287.54925569987586,247.21596422961306,182.94076874987803,264.78629607247757
248.68110985611165,322.3564679541303,339.6914769806025,191.2435239100178,287.52515203879085,247.25481270565302,183.0171525577377,264.75240666793525
248.64235030502454,322.31856470469995,339.634720947126,191.2652673717199,287.4909132652429,247.29109620480085,183.03010217726856,264.7161774157712
248.69031154367056,322.3397715106281,339.5539883511076,191.2857065143758,287.47846100539147,247.30608308961664,183.03116642995414,264.71675708154703
248.71487480943853,322.32750329086724,339.6096061150056,191.27265745627597,287.4278918515521,247.3142717155984,182.91681461853366,264.7888050964666
248.62845874537834,322.3420752801653,339.6216375248406,191.2986674950095,287.40037633730014,247.30173500002533,182.85014096889634,264.79517606253836
248.57661564348933,322.3327670745117,339.60017796309734,191.27607423854442,287.39817256756106,247.35017903950526,182.82410762722012,264.7330951873898
248.59513487891422,322.25890517169177,339.629557979954,191.28467413581077,287.39456192666756,247.3741658491297,182.8596660154265,264.7401323193715
248.67742275918033,322.20707674137776,339.58899635570486,191.31132347112109,287.36431759337495,247.35102802977366,182.83820274012086,264.78658070991486
248.7291996307144,322.19921202009664,339.56030633216426,191.28459037682273,287.47699749118703,247.36300847896723,182.8693066613575,264.76226765349963
248.76971296039864,322.1384302511141,339.5457183174077,191.30599186469138,287.5064954469225,247.39906738804015,182.92635046036798,264.8468453641886
248.84734782100998,322.13216122808404,339.44137287957136,191.27151678899094,287.40957874060166,247.42906958134034,182.96343512486894,264.8265161506119
248.8667761291527,322.11284650154874,339.52080641592204,191.25684465874417,287.4100127139383,247.46344049159825,182.97425828466163,264.82759226443426
248.95062392008808,322.176664054576,339.55684413968197,191.2625764042451,287.37157006326873,247.4711993631143,182.90353570070843,264.81482735392245
248.93866159929468,322.14966777999894,339.5676188978689,191.16113638161144,287.31780823460207,247.33549521692527,182.92251289417848,264.8080722013343
248.92742663950776,322.1695922402015,339.47793976455273,191.18005367363904,287.2336483296937,247.35473825873737,182.9034247232474,264.764728756829
248.91930598040958,322.1370759459396,339.4795767439964,191.1527687502093,287.2645768118448,247.40425003838152,182.88278266095443,264.79221334262803
248.89474109887615,322.1259280903368,339.42959502369337,191.29452161514007,287.3282328437616,247.39702759376283,182.81065362528793,264.79683094400997
248.8383790027423,322.1337568047749,339.39027393576856,191.3251227724348,287.31553595689905,247.39997417747517,182.80958565223904,264.76837432267223
248.91237553483796,322.0752100848714,339.26594878589646,191.36998561187855,287.3193812565942,247.32212865542292,182.8669792711908,264.8018100481319
248.91764421378753,322.0292366922137,339.30070537342874,191.46371535501095,287.22884733593247,247.28883630983543,182.87946202944173,264.8370984177697
248.95737242950744,322.00346116714104,339.23100810308813,191.4850052384746,287.14999035322506,247.32292082906432,182.88444809096754,264.9797204435071
248.99935566744048,321.92533918604806,339.3040037539432,191.43092560829717,287.1359809868178,247.29293355522668,182.86480946539768,264.98997629732827
249.0734976303471,321.8881626153941,339.2654378704711,191.40943184480034,287.12808786081035,247.29480028292002,182.92247267474903,264.9536199553146
249.05645472662297,321.83880698641343,339.2461412341341,191.46679781508792,287.0770005998071,247.29453197692462,182.93715055752517,264.93649428288916
249.0104026445025,321.6893518751366,339.30316079186326,191.45294463942844,287.0510985065735,247.26735172762088,182.910412915607,264.9335223751938
248.99616050638065,321.7677517659725,339.3177492844837,191.4206600739724,287.0450012907546,247.23905395148935,182.89720458024203,264.9313505055184
248.9933240842828,321.82545468204256,339.3855509835226,191.468489275358,287.0447390665258,247.11040429333664,182.90373672599597,264.88127962221733
248.92134511803616,321.8524788762218,339.3169033289879,191.50134367354468,287.0967614233003,247.10772344041303,182.82860932289685,264.875866087296
249.00375722841005,321.92250298207654,339.3565741891151,191.4497761881253,287.0478795544513,247.19334664080523,182.71123209860937,264.88637320945566
248.91261812015244,321.93025508712367,339.36862044322953,191.41369068499955,287.08885699930477,247.2094907713921,182.75267507759602,264.83778478869664
248.97413517711203,321.86226740986854,339.3705825602995,191.37804812001346,287.04444481217485,247.19319567393686,182.78711061925904,264.85318996176926
248.94189695080533,321.9417615277394,339.36085993512563,191.33517648229787,287.00038921389637,247.14703262050833,182.78393897399255,264.8317954576091
248.97015952767083,321.87215554345937,339.3720521866305,191.2506415848537,286.9555016915505,247.15176940242952,182.73115564238336,264.8130126286857
248.94606305559427,321.8254817662833,339.28224016597034,191.3151808395497,286.8950705624944,247.13159969284413,182.70916291414323,264.77991068250736
249.02164587827312,321.8125045395929,339.35922514415546,191.3653397450259,286.8623499169154,247.19279914801268,182.74758130188258,264.783291572093
249.07990049148927,321.81847936065054,339.2727985732019,191.38201881850338,286.8772646364024,247.16593733596136,182.7809754560791,264.77973241640916
249.11255719572287,321.7434313315001,339.1927944789946,191.4500152204603,286.8202344490483,247.2124272989385,182.7955939529196,264.7092101655832
249.01040635896305,321.80077429902224,339.1798503186235,191.39395949845087,286.81473689537813,247.15192926851458,182.82222219879046,264.719608146997
248.99793573165513,321.76899815280234,339.1611682575286,191.42173319202607,286.74684977180715,247.14060637174467,182.89629065013142,264.7511347045127
249.02682382193402,321.7314454639231,339.1023597874827,191.53023222679866,286.74613527987714,247.22840941451872,182.71768140045506,264.75667392792855
249.01114518031102,321.69395957974973,339.06219316593854,191.51550215335922,286.75657225181914,247.20676626177115,182.71156738750705,264.734938672942
249.06335567154179,321.6529132644003,339.10201099621116,191.46189195917447,286.70791852607283,247.10720541821712,182.67667706424598,264.68472019758315
249.1586402491181,321.6403609763231,339.06455373820796,191.4557371596759,286.725627996489,247.10236531703822,182.68183390672158,264.6892514166167
249.15564917161709,321.64612437936285,339.07199314230206,191.49169790539418,286.7908624529611,247.1161548162599,182.65718916670346,264.69788636441496
249.19534250509787,321.75388620899554,339.1443923481262,191.4534042372177,286.7511164558131,247.149470355018,182.68066999198862,264.6984900279638
249.20609096907387,321.7316228833604,339.10986705583207,191.48014300156586,286.7840580478867,247.17389844610523,182.6249233467396,264.746579448164
249.15509292724292,321.7522403720961,339.06003413702774,191.53178817559404,286.71883283026824,247.2178385998125,182.64303622747585,264.7754415247857
249.1409043609414,321.7869172788539,339.1045835750863,191.55570526337837,286.72433226887864,247.17668868717183,182.58142042694507,264.84139953399676
249.15009896884922,321.7438135383569,339.07514761723337,191.52725993078323,286.7351734884796,247.0394540611061,182.6187809545126,264.7732680423237
249.2041058785989,321.7927503559448,339.15979460297007,191.55676311050973,286.691885513235,247.040728841049,182.67145088761683,264.8265638745426
249.15666905490792,321.7975159821944,339.1819671274724,191.53501178604049,286.56667181473006,247.05814194021238,182.65273576043205,264.7804937761675
249.2278240585259,321.7692403516391,339.197526166089,191.57160382574617,286.558643748924,247.04849578897384,182.71322881732783,264.8954838545999
249.1826057861041,321.779243883496,339.227025650978,191.55252525485682,286.5226534129034,247.07905341349155,182.6201100119662,264.8473463867844
249.14686207118498,321.7420731393556,339.27993001482764,191.57773316179006,286.51080232437624,246.9930980145856,182.5986604054494,264.8977596586321
249.11822467882172,321.6943596671821,339.1794748217907,191.5658004696059,286.45742677827263,246.99700950937572,182.55409273812063,264.90066778026284
249.096799400541,321.67851706087305,339.1768332314736,191.54345182670284,286.4018582402027,247.05353628551407,182.63280422666284,264.8783669585145
249.1223214323919,321.6253713931353,339.1731353464915,191.5634105125104,286.5262309222389,247.06112619360553,182.6976163439498,264.8233798713039
249.00923017520427,321.6873322789047,339.122608682807,191.62964685288426,286.5235131274563,247.03468738182082,182.72983620721647,264.8044078505539
