carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
111258836.2583597,127156287.514098,129340788.72189638,125484654.51257189,108517492.66188906,97987085.5107563,100322360.68975314,99962895.62493497
111258885.22343865,127156283.40066977,129340794.38786642,125484436.38883726,108517469.22351715,97987080.30457531,100322378.68953197,99962912.58464189
111258884.7619197,127156198.51592958,129340822.21243389,125484697.29157531,108517436.54066212,97987075.94728215,100322262.87454526,99962884.2570992
111259018.12818272,127156306.23143657,129340759.88490884,125484554.12795147,108517458.28769289,97987031.47730021,100322320.74158213,99962830.62062646
111258952.04429884,127156320.01521684,129340783.28030398,125484517.11083274,108517485.85125099,97987080.26685138,100322441.56542481,99962878.84152903
111258975.49467342,127156265.57652432,129340768.95473768,125484586.80205214,108517534.11732773,97987010.73489413,100322351.74775177,99962717.08274505
111259054.02832757,127156250.82660756,129340767.62892717,125484592.50140338,108517561.74121462,97987260.56541,100322344.5064166,99962855.88212796
111258875.10564582,127156314.97375092,129340778.76074462,125484475.03754394,108517427.02232017,97987181.03306407,100322363.61541012,99962815.1219826
111258988.89143455,127156208.26238221,129340750.07235508,125484545.85631591,108517540.6841951,97987035.09380437,100322398.2475075,99962874.12098955
111258937.18634056,127156283.10991505,129340726.62194036,125484473.21014303,108517473.90763584,97987059.16454543,100322262.23315802,99962861.7860755
111258978.67563948,127156244.24048065,129340777.08791552,125484526.5281088,108517541.25688487,97987157.75229204,100322233.14695612,99962859.84447809
111259047.77932835,127156300.80344038,129340729.9473842,125484521.16019306,108517577.60940242,97987100.82137103,100322282.06956099,99962743.16573694
111258988.24218126,127156275.35375942,129340756.48814818,125484498.56868155,108517456.47130084,97987139.54001755,100322329.38250709,99962907.8748164
111258968.63050519,127156244.8707779,129340742.76057458,125484472.99281782,108517544.99068902,97987113.49217507,100322277.50668159,99962844.3531711
111258948.25733963,127156193.85031053,129340760.75926639,125484636.3336296,108517604.8408848,97987138.25716482,100322343.22473077,99962874.97463764
111258851.17243855,127156223.8392727,129340851.70237648,125484594.15538085,108517467.80744705,97987116.09923641,100322336.74146308,99962770.14897306
111258856.96631433,127156184.85483377,129340825.49685214,125484467.93746723,108517484.03155634,97987176.9494229,100322374.04246876,99962809.73749676
111258957.24645305,127156185.81573652,129340708.15969412,125484628.4695654,108517540.52161571,97987134.16993828,100322370.78661335,99962784.2379056
111258956.22533178,127156256.1331782,129340749.0302495,125484587.3204794,108517453.38147542,97987060.56610188,100322236.42981806,99962834.38035151
111259019.36521043,127156194.77841878,129340752.54253632,125484540.26605356,108517625.02740365,97987168.4341193,100322411.63388401,99962879.00978078
111258963.93100785,127156251.52854672,129340786.73189549,125484533.90683411,108517559.08773084,97987136.88424644,100322365.89229348,99962804.52213326
111258875.55887528,127156282.85436326,129340864.16813673,125484561.66410854,108517439.2090211,97987089.74099569,100322304.70977962,99962953.42832418
111258950.55384542,127156277.00749905,129340751.97894752,125484548.76089473,108517603.71594618,97987114.77958138,100322391.10087152,99962824.15553612
111258848.45262477,127156251.73251744,129340862.47802167,125484505.54980123,108517482.99718753,97987198.17438541,100322295.98671192,99962923.41099
111258957.16187741,127156222.86931357,129340791.11360782,125484549.01215504,108517532.6228142,97987017.0831869,100322288.82199815,99962882.76374573
111259025.31430541,127156373.27625778,129340826.2990572,125484506.16966996,108517586.71917148,97987108.88138609,100322321.65452679,99962874.14839607
111258807.78484958,127156349.65367556,129340841.3944805,125484479.95273267,108517466.81740321,97987203.42445895,100322384.41121893,99962890.03086862
111259020.40725611,127156292.32739396,129340830.16176458,125484517.59797,108517574.301609,97987087.5193381,100322283.76281358,99962898.46444571
111258846.76914346,127156203.01839639,129340771.78295115,125484606.16129056,108517559.41538143,97987053.62644951,100322300.96356785,99962822.5205056
111258969.8768061,127156296.20683542,129340817.31990097,125484602.00562811,108517596.33849697,97987091.52426703,100322315.61732113,99962863.56197259
111259040.16273662,127156244.56823504,129340633.59625633,125484549.21885799,108517490.94165823,97987096.95936006,100322338.15849961,99962856.48304145
111258965.65189324,127156204.42148396,129340810.9295234,125484487.38968296,108517652.16207452,97987039.17568327,100322417.68812631,99962904.35556008
111258949.55876414,127156304.21041614,129340728.94933389,125484577.4025811,108517563.20833586,97987141.7910777,100322401.31954113,99962818.22445759
111258964.88977066,127156239.4858427,129340801.30360502,125484610.13413768,108517508.02191281,97987130.37784618,100322296.7903341,99962826.06973231
111258946.96929304,127156298.79146479,129340777.26419169,125484579.03302899,108517610.21442212,97987130.3687205,100322345.0081891,99962782.94840358
111258965.71498586,127156191.21766338,129340886.53406323,125484584.51641418,108517554.22931314,97987135.5816441,100322340.5032934,99962861.15272522
111258915.31623568,127156224.4835474,129340816.74676847,125484563.69984603,108517476.47100043,97987119.71486959,100322188.18740276,99962820.08806014
111259002.9051687,127156270.6895991,129340729.09022906,125484588.99341032,108517623.96986988,97987074.10120215,100322418.07424207,99962961.89711499
111258945.24081042,127156196.4873,129340791.38020368,125484578.24196075,108517535.56336345,97987106.76329184,100322325.43722567,99962836.62489842
111258986.62262315,127156310.00704321,129340692.56520186,125484532.17677584,108517569.67376181,97987042.42076606,100322306.43922731,99962874.85637382
111259083.09579882,127156300.04322563,129340793.23515548,125484504.70391704,108517487.44811425,97987105.80985866,100322243.32349001,99962777.60350783
111258925.66038223,127156263.45380548,129340787.75630198,125484665.8972437,108517552.4960771,97987063.42111546,100322312.58965114,99962851.776793
111258966.20140842,127156311.62733886,129340756.25747031,125484575.08420248,108517557.7324668,97987053.4215415,100322258.24176018,99962808.75437869
111259015.95946388,127156363.75973539,129340715.1811051,125484625.26372623,108517474.26826455,97987101.47185655,100322297.68739563,99962886.79352356
111258799.2363547,127156244.28641783,129340744.46079154,125484494.43143013,108517561.35213552,97987094.67821877,100322265.3819059,99962861.90958992
111258918.85456984,127156235.82258578,129340818.97530694,125484532.37705512,108517623.52583036,97987221.88465069,100322364.97101772,99962769.35244988
111258984.50433779,127156265.52934384,129340787.7394665,125484421.05419998,108517422.3826906,97987195.17777474,100322296.16899832,99962790.26539972
111258860.55564164,127156221.19410388,129340765.31753935,125484481.58594245,108517572.39039025,97987077.327173,100322409.56881407,99962864.91917105
111258976.8905846,127156226.54557024,129340734.90169089,125484631.59552619,108517548.07721497,97987146.17149507,100322361.85794805,99962870.85676815
111258943.0594365,127156221.19221851,129340834.28126283,125484542.08362249,108517493.75463666,97987241.73759663,100322340.48060869,99962883.85788634
111258927.72738978,127156268.00512645,129340786.99863648,125484562.04823679,108517579.64149687,97987016.19217612,100322306.78561468,99962881.52771264
111258933.02950855,127156183.31118874,129340775.93733749,125484553.30400576,108517545.55946113,97987077.18919766,100322276.6404294,99962847.23792152
111258983.4426534,127156220.47985478,129340732.66704644,125484641.42328633,108517512.28475185,97987123.49485432,100322353.05444995,99962882.52028361
111258933.12107767,127156289.06239983,129340731.3824669,125484529.88709402,108517563.37391208,97987081.8793637,100322254.29860392,99962811.98783588
