ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
-8.540996635141561910e+01,-3.689402731466256746e+00,-2.420953115250151555e+00
-8.567027561404889013e+01,-3.670035929191556079e+00,-2.408244792599550266e+00
-8.592921881261177930e+01,-3.650770789179703435e+00,-2.395603179817769490e+00
-8.618680308191208894e+01,-3.631606777774488037e+00,-2.383027926724211376e+00
-8.644303552274145375e+01,-3.612543364120875289e+00,-2.370518684976639978e+00
-8.669792320172645361e+01,-3.593580020150608956e+00,-2.358075108061357561e+00
-8.695147315121209886e+01,-3.574716220567246694e+00,-2.345696851283537221e+00
-8.720369236917360922e+01,-3.555951442831963849e+00,-2.333383571757908559e+00
-8.745458781915435509e+01,-3.537285167148744858e+00,-2.321134928398938424e+00
-8.770416643022744552e+01,-3.518716876450336262e+00,-2.308950581911668465e+00
-8.795243509697812101e+01,-3.500246056383490956e+00,-2.296830194782149892e+00
-8.819940067950523144e+01,-3.481872195295176553e+00,-2.284773431268231736e+00
-8.844507000343988068e+01,-3.463594784218020806e+00,-2.272779957390044014e+00
-8.868944985997936215e+01,-3.445413316856469343e+00,-2.260849440920992937e+00
-8.893254700593489304e+01,-3.427327289572691171e+00,-2.248981551378393284e+00
-8.917436816379192521e+01,-3.409336201372429986e+00,-2.237175960014363696e+00
-8.941492002178135579e+01,-3.391439553891570480e+00,-2.225432339806713955e+00
-8.965420923396094111e+01,-3.373636851381838220e+00,-2.213750365449889124e+00
-8.989224242030557832e+01,-3.355927600697364621e+00,-2.202129713346062001e+00
-9.012902616680560186e+01,-3.338311311280997895e+00,-2.190570061595976004e+00
-9.036456702557221377e+01,-3.320787495150665958e+00,-2.179071089990036736e+00
-9.059887151494940838e+01,-3.303355666885736230e+00,-2.167632479999763717e+00
-9.083194611963141085e+01,-3.286015343613888806e+00,-2.156253914768477831e+00
-9.106379729078535945e+01,-3.268766044997425180e+00,-2.144935079102955999e+00
-9.129443144617854955e+01,-3.251607293220088568e+00,-2.133675659464423280e+00
-9.152385497030930139e+01,-3.234538612973884231e+00,-2.122475343960002814e+00
-9.175207421454184953e+01,-3.217559531445797649e+00,-2.111333822334015675e+00
-9.197909549724388967e+01,-3.200669578304816465e+00,-2.100250785959531630e+00
-9.220492510392706720e+01,-3.183868285688752131e+00,-2.089225927829464258e+00
-9.242956928738998101e+01,-3.167155188191515869e+00,-2.078258942548530719e+00
-9.265303426786293528e+01,-3.150529822849838180e+00,-2.067349526324345543e+00
-9.287532623315462388e+01,-3.133991729130953363e+00,-2.056497376959483425e+00
-9.309645133880057699e+01,-3.117540448919367435e+00,-2.045702193842622307e+00
-9.331641570821253140e+01,-3.101175526504493352e+00,-2.034963677940504478e+00
-9.353522543282917923e+01,-3.084896508567825713e+00,-2.024281531789641431e+00
-9.375288657226776934e+01,-3.068702944170577318e+00,-2.013655459487968091e+00
-9.396940515447636244e+01,-3.052594384740902278e+00,-2.003085166686700891e+00
-9.418478717588682514e+01,-3.036570384061889616e+00,-1.992570360582245126e+00
-9.439903860156832138e+01,-3.020630498258737973e+00,-1.982110749907901592e+00
-9.461216536538090338e+01,-3.004774285786744326e+00,-1.971706044926080148e+00
-9.482417337012954306e+01,-2.989001307419094200e+00,-1.961355957419953500e+00
-9.503506848771824878e+01,-2.973311126234491564e+00,-1.951060200685722057e+00
-9.524485655930419625e+01,-2.957703307605203946e+00,-1.940818489524574808e+00
-9.545354339545190214e+01,-2.942177419185049381e+00,-1.930630540234799408e+00
-9.566113477628709916e+01,-2.926733030897337162e+00,-1.920496070603896266e+00
-9.586763645165062542e+01,-2.911369714922960039e+00,-1.910414799900741034e+00
-9.607305414125198695e+01,-2.896087045688536588e+00,-1.900386448868001343e+00
-9.627739353482259332e+01,-2.880884599854707684e+00,-1.890410739714047050e+00
-9.648066029226872331e+01,-2.865761956304329061e+00,-1.880487396105671394e+00
-9.668286004382412102e+01,-2.850718696130817520e+00,-1.870616143160052536e+00
-9.688399839020206628e+01,-2.835754402626652126e+00,-1.860796707437423203e+00
-9.708408090274707547e+01,-2.820868661271566324e+00,-1.851028816933337984e+00
-9.728311312358624718e+01,-2.806061059721301376e+00,-1.841312201071190868e+00
-9.748110056577972671e+01,-2.791331187796258551e+00,-1.831646590694735233e+00
-9.767804871347092899e+01,-2.776678637469795596e+00,-1.822031718060603378e+00
-9.787396302203629261e+01,-2.762103002857284384e+00,-1.812467316830825848e+00
-9.806884891823411010e+01,-2.747603880204559257e+00,-1.802953122065604541e+00
-9.826271180035300290e+01,-2.733180867877027076e+00,-1.793488870215883768e+00
-9.845555703835982797e+01,-2.718833566348268338e+00,-1.784074299116021667e+00
-9.864738997404680276e+01,-2.704561578189248472e+00,-1.774709147976564427e+00
-9.883821592117804755e+01,-2.690364508057021098e+00,-1.765393157377070921e+00
-9.902804016563558775e+01,-2.676241962683988618e+00,-1.756126069258885591e+00
-9.921686796556453203e+01,-2.662193550866912783e+00,-1.746907626917862943e+00
-9.940470455151785245e+01,-2.648218883456124662e+00,-1.737737574997445300e+00
-9.959155512660005627e+01,-2.634317573344684860e+00,-1.728615659481640421e+00
-9.977742486661071553e+01,-2.620489235457699184e+00,-1.719541627687643404e+00
-9.996231892018703036e+01,-2.606733486741731110e+00,-1.710515228259169351e+00
-1.001462424089456249e+02,-2.593049946153963337e+00,-1.701536211159430767e+00
-1.003292004276238600e+02,-2.579438234651868278e+00,-1.692604327664115171e+00
-1.005111980442204640e+02,-2.565897975182673374e+00,-1.683719330354464860e+00
-1.006922403001353103e+02,-2.552428792672826408e+00,-1.674880973110608906e+00
-1.008723322103085991e+02,-2.539030314017615364e+00,-1.666089011104592732e+00
-1.010514787633593983e+02,-2.525702168070888654e+00,-1.657343200793659932e+00
-1.012296849217234609e+02,-2.512443985634825072e+00,-1.648643299913383098e+00
-1.014069556217902459e+02,-2.499255399449554993e+00,-1.639989067471200102e+00
-1.015832957740394420e+02,-2.486136044183081317e+00,-1.631380263739442782e+00
-1.017587102631767237e+02,-2.473085556421155573e+00,-1.622816650249027104e+00
-1.019332039482686838e+02,-2.460103574657250824e+00,-1.614297989782530696e+00
-1.021067816628772960e+02,-2.447189739282333409e+00,-1.605824046367834157e+00
-1.022794482151936393e+02,-2.434343692575347884e+00,-1.597394585271350476e+00
-1.024512083881707554e+02,-2.421565078692731188e+00,-1.589009372991919911e+00
-1.026220669396560510e+02,-2.408853543659001950e+00,-1.580668177253939488e+00
-1.027920286025230041e+02,-2.396208735356884834e+00,-1.572370767001103342e+00
-1.029610980848020034e+02,-2.383630303517235927e+00,-1.564116912390093539e+00
-1.031292800698106760e+02,-2.371117899709832333e+00,-1.555906384783963148e+00
-1.032965792162835896e+02,-2.358671177333294455e+00,-1.547738956746030237e+00
-1.034630001585010604e+02,-2.346289791605775665e+00,-1.539614402033568252e+00
-1.036285475064175330e+02,-2.333973399555189676e+00,-1.531532495591290788e+00
-1.037932258457891379e+02,-2.321721660009847366e+00,-1.523493013545450303e+00
-1.039570397383007077e+02,-2.309534233589094043e+00,-1.515495733197475214e+00
-1.041199937216919693e+02,-2.297410782693589670e+00,-1.507540433017661163e+00
-1.042820923098832253e+02,-2.285350971496300510e+00,-1.499626892639317477e+00
-1.044433399931004232e+02,-2.273354465932982738e+00,-1.491754892852458214e+00
-1.046037412379994009e+02,-2.261420933693024882e+00,-1.483924215597898000e+00
-1.047633004877894223e+02,-2.249550044210233413e+00,-1.476134643960993476e+00
-1.049220221623565692e+02,-2.237741468653573929e+00,-1.468385962165790426e+00
-1.050799106583858418e+02,-2.225994879918315128e+00,-1.460677955569019693e+00
-1.052369703494829594e+02,-2.214309952616563493e+00,-1.453010410654142381e+00
-1.053932055862956503e+02,-2.202686363068714126e+00,-1.445383115025446585e+00
-1.055486206966339324e+02,-2.191123789294087132e+00,-1.437795857402095034e+00
-1.057032199855900529e+02,-2.179621911002327828e+00,-1.430248427612372364e+00
-1.058570077356577457e+02,-2.168180409584195445e+00,-1.422740616587783835e+00
-1.060099882068508776e+02,-2.156798968103115222e+00,-1.415272216357405410e+00
-1.061621656368212427e+02,-2.145477271286070131e+00,-1.407843020041880111e+00
-1.063135442409761424e+02,-2.134215005515101904e+00,-1.400452821847869789e+00
-1.064641282125950710e+02,-2.123011858818456776e+00,-1.393101417062356573e+00
-1.066139217229458183e+02,-2.111867520862086511e+00,-1.385788602046841067e+00
-1.067629289214000181e+02,-2.100781682940894957e+00,-1.378514174231897593e+00
-1.069111539355481142e+02,-2.089754037970394496e+00,-1.371277932111270248e+00
-1.070586008713136295e+02,-2.078784280477900204e+00,-1.364079675236683498e+00
-1.072052738130669383e+02,-2.067872106594438986e+00,-1.356919204211938013e+00
-1.073511768237383848e+02,-2.057017214046048093e+00,-1.349796320687568052e+00
-1.074963139449308187e+02,-2.046219302145479535e+00,-1.342710827355293679e+00
-1.076406891970315201e+02,-2.035478071783854759e+00,-1.335662527942526268e+00
-1.077843065793236264e+02,-2.024793225422522713e+00,-1.328651227207124919e+00
-1.079271700700968921e+02,-2.014164467084611054e+00,-1.321676730931597321e+00
-1.080692836267577519e+02,-2.003591502346937059e+00,-1.314738845918212329e+00
-1.082106511859391418e+02,-1.993074038331913433e+00,-1.307837379983200377e+00
-1.083512766636094398e+02,-1.982611783699154140e+00,-1.300972141951663330e+00
-1.084911639551808804e+02,-1.972204448637839613e+00,-1.294142941652334011e+00
-1.086303169356175999e+02,-1.961851744858371660e+00,-1.287349589912079040e+00
-1.087687394595428572e+02,-1.951553385584383404e+00,-1.280591898550912600e+00
-1.089064353613457854e+02,-1.941309085545004587e+00,-1.273869680376601865e+00
-1.090434084552877749e+02,-1.931118560966821107e+00,-1.267182749179527557e+00
-1.091796625356079176e+02,-1.920981529565935819e+00,-1.260530919727543608e+00
-1.093152013766282522e+02,-1.910897710540387040e+00,-1.253914007760939420e+00
-1.094500287328582431e+02,-1.900866824562107205e+00,-1.247331829987096796e+00
-1.095841483390988031e+02,-1.890888593769391779e+00,-1.240784204075604302e+00
-1.097175639105457350e+02,-1.880962741759062196e+00,-1.234270948653270139e+00
-1.098502791428927026e+02,-1.871088993578833071e+00,-1.227791883298829934e+00
-1.099822977124335353e+02,-1.861267075719881037e+00,-1.221346828538214080e+00
-1.101136232761640770e+02,-1.851496716108958829e+00,-1.214935605839356558e+00
-1.102442594718834670e+02,-1.841777644101065814e+00,-1.208558037607462721e+00
-1.103742099182949659e+02,-1.832109590471916905e+00,-1.202213947179971543e+00
-1.105034782151061563e+02,-1.822492287410462541e+00,-1.195903158821618906e+00
-1.106320679431287033e+02,-1.812925468511457527e+00,-1.189625497719704939e+00
-1.107599826643774321e+02,-1.803408868768083595e+00,-1.183380789979107339e+00
-1.108872259221690797e+02,-1.793942224564620602e+00,-1.177168862617599121e+00
-1.110138012412205057e+02,-1.784525273669270939e+00,-1.170989543560912782e+00
-1.111397121277461792e+02,-1.775157755226629108e+00,-1.164842661638159749e+00
-1.112649620695553949e+02,-1.765839409750606714e+00,-1.158728046576793291e+00
-1.113895545361489070e+02,-1.756569979117309499e+00,-1.152645528998333058e+00
-1.115134929788149947e+02,-1.747349206557810009e+00,-1.146594940413174779e+00
-1.116367808307250726e+02,-1.738176836650972445e+00,-1.140576113216365872e+00
-1.117594215070288044e+02,-1.729052615316481356e+00,-1.134588880682619871e+00
-1.118814184049486471e+02,-1.719976289807767733e+00,-1.128633076961886861e+00
-1.120027749038740268e+02,-1.710947608705037482e+00,-1.122708537074775803e+00
-1.121234943654549170e+02,-1.701966321908248370e+00,-1.116815096907819882e+00
-1.122435801336949908e+02,-1.693032180630189565e+00,-1.110952593209101558e+00
-1.123630355350442045e+02,-1.684144937389560059e+00,-1.105120863583671342e+00
-1.124818638784909695e+02,-1.675304346004354406e+00,-1.099319746488969241e+00
-1.126000684556538260e+02,-1.666510161584634941e+00,-1.093549081230497322e+00
-1.127176525408725496e+02,-1.657762140526120920e+00,-1.087808707957292675e+00
-1.128346193912989861e+02,-1.649060040503165236e+00,-1.082098467657396368e+00
-1.129509722469871491e+02,-1.640403620462292267e+00,-1.076418202153631265e+00
-1.130667143309830038e+02,-1.631792640615275625e+00,-1.070767754099224645e+00
-1.131818488494137540e+02,-1.623226862432626261e+00,-1.065146966973177234e+00
-1.132963789915767023e+02,-1.614706048637025937e+00,-1.059555685076243758e+00
-1.134103079300276136e+02,-1.606229963196662336e+00,-1.053993753526504928e+00
-1.135236388206683955e+02,-1.597798371318764676e+00,-1.048461018254940535e+00
-1.136363748028347658e+02,-1.589411039442989448e+00,-1.042957326001408891e+00
-1.137485189993830943e+02,-1.581067735235058835e+00,-1.037482524310219700e+00
-1.138600745167769048e+02,-1.572768227580297884e+00,-1.032036461526011806e+00
-1.139710444451729217e+02,-1.564512286577221856e+00,-1.026618986789479271e+00
-1.140814318585067326e+02,-1.556299683531176203e+00,-1.021229950033146094e+00
-1.141912398145779264e+02,-1.548130190947974771e+00,-1.015869201977500635e+00
-1.143004713551347038e+02,-1.540003582527589732e+00,-1.010536594126363319e+00
-1.144091295059582620e+02,-1.531919633158044913e+00,-1.005231978763324374e+00
-1.145172172769464822e+02,-1.523878118908800428e+00,-9.999552089472156791e-01
-1.146247376621974041e+02,-1.515878817025052783e+00,-9.947061385081916729e-01
-1.147316936400921179e+02,-1.507921505921170358e+00,-9.894846220438618944e-01
-1.148380881733773293e+02,-1.500005965174739497e+00,-9.842905149149144828e-01
-1.149439242092473421e+02,-1.492131975520356146e+00,-9.791236732414522193e-01
-1.150492046794256851e+02,-1.484299318843620652e+00,-9.739839538986673206e-01
-1.151539325002465404e+02,-1.476507778175183860e+00,-9.688712145132276632e-01
-1.152581105727351627e+02,-1.468757137684437275e+00,-9.637853134590534943e-01
-1.153617417826885401e+02,-1.461047182673965494e+00,-9.587261098536025150e-01
-1.154648290007552731e+02,-1.453377699573185966e+00,-9.536934635537475113e-01
-1.155673750825149568e+02,-1.445748475932749910e+00,-9.486872351521130620e-01
-1.156693828685574061e+02,-1.438159300418335507e+00,-9.437072859730543106e-01
-1.157708551845612988e+02,-1.430609962805150737e+00,-9.387534780689431591e-01
-1.158717948413725196e+02,-1.423100253971928852e+00,-9.338256742161981094e-01
-1.159722046350819369e+02,-1.415629965895025100e+00,-9.289237379115699023e-01
-1.160720873471028796e+02,-1.408198891642819417e+00,-9.240475333685279624e-01
-1.161714457442481603e+02,-1.400806825370067177e+00,-9.191969255130369998e-01
-1.162702825788067997e+02,-1.393453562311894656e+00,-9.143717799803507962e-01
-1.163686005886201684e+02,-1.386138898778354056e+00,-9.095719631109920877e-01
-1.164664024971579011e+02,-1.378862632148824874e+00,-9.047973419469867995e-01
-1.165636910135932709e+02,-1.371624560866111953e+00,-9.000477842284035912e-01
-1.166604688328783084e+02,-1.364424484431305151e+00,-8.953231583895367995e-01
-1.167567386358184223e+02,-1.357262203397723743e+00,-8.906233335553960240e-01
-1.168525030891465804e+02,-1.350137519365775862e+00,-8.859481795378882918e-01
-1.169477648455973480e+02,-1.343050234977412716e+00,-8.812975668323588252e-01
-1.170425265439802587e+02,-1.336000153910326782e+00,-8.766713666139768213e-01
-1.171367908092528722e+02,-1.328987080873015536e+00,-8.720694507341232304e-01
-1.172305602525936052e+02,-1.322010821599030939e+00,-8.674916917168786767e-01
-1.173238374714739933e+02,-1.315071182841636377e+00,-8.629379627554618626e-01
-1.174166250497305839e+02,-1.308167972368514231e+00,-8.584081377088705889e-01
-1.175089255576366440e+02,-1.301300998956574473e+00,-8.539020910980650303e-01
-1.176007415519732717e+02,-1.294470072386306958e+00,-8.494196981027620774e-01
-1.176920755761002795e+02,-1.287675003436895782e+00,-8.449608345579744384e-01
-1.177829301600265097e+02,-1.280915603880723230e+00,-8.405253769503978623e-01
-1.178733078204801217e+02,-1.274191686478229890e+00,-8.361132024150523812e-01
-1.179632110609781392e+02,-1.267503064972723914e+00,-8.317241887320760974e-01
-1.180526423718958426e+02,-1.260849554085292423e+00,-8.273582143230108210e-01
-1.181416042305358189e+02,-1.254230969509509075e+00,-8.230151582476971095e-01
-1.182300991011965294e+02,-1.247647127906599263e+00,-8.186949002008148124e-01
-1.183181294352406070e+02,-1.241097846900046209e+00,-8.143973205084722444e-01
-1.184056976711626561e+02,-1.234582945070654691e+00,-8.101223001251541822e-01
-1.184928062346569106e+02,-1.228102241951716689e+00,-8.058697206300567961e-01
-1.185794575386844087e+02,-1.221655558023667654e+00,-8.016394642241876367e-01
-1.186656539835397979e+02,-1.215242714709404925e+00,-7.974314137268030400e-01
-1.187513979569179128e+02,-1.208863534369199355e+00,-7.932454525723042771e-01
-1.188366918339797138e+02,-1.202517840295860063e+00,-7.890814648069293114e-01
-1.189215379774183674e+02,-1.196205456709696913e+00,-7.849393350856999074e-01
-1.190059387375244739e+02,-1.189926208753787851e+00,-7.808189486690626513e-01
-1.190898964522511818e+02,-1.183679922489093039e+00,-7.767201914197341406e-01
-1.191734134472791169e+02,-1.177466424889621388e+00,-7.726429497996473161e-01
-1.192564920360806013e+02,-1.171285543837697229e+00,-7.685871108666438856e-01
-1.193391345199838867e+02,-1.165137108118972753e+00,-7.645525622715225733e-01
-1.194213431882368752e+02,-1.159020947418103908e+00,-7.605391922547827255e-01
-1.195031203180704438e+02,-1.152936892313608963e+00,-7.565468896436212676e-01
-1.195844681747616107e+02,-1.146884774273442043e+00,-7.525755438487271576e-01
-1.196653890116962913e+02,-1.140864425650108371e+00,-7.486250448613801511e-01
-1.197458850704316546e+02,-1.134875679676286442e+00,-7.446952832503473951e-01
-1.198259585807582681e+02,-1.128918370459994325e+00,-7.407861501587785780e-01
-1.199056117607618006e+02,-1.122992332980162766e+00,-7.368975373013053609e-01
-1.199848468168846551e+02,-1.117097403081748874e+00,-7.330293369609374166e-01
-1.200636659439867771e+02,-1.111233417471666041e+00,-7.291814419861106789e-01
-1.201420713254066470e+02,-1.105400213713897628e+00,-7.253537457877865524e-01
-1.202200651330218761e+02,-1.099597630224968370e+00,-7.215461423363990212e-01
-1.202976495273090336e+02,-1.093825506269873404e+00,-7.177585261589533028e-01
-1.203748266574038581e+02,-1.088083681957142002e+00,-7.139907923361767939e-01
-1.204515986611604745e+02,-1.082371998234714860e+00,-7.102428364995669874e-01
-1.205279676652108378e+02,-1.076690296885416176e+00,-7.065145548283385812e-01
-1.206039357850235803e+02,-1.071038420522576029e+00,-7.028058440467767065e-01
-1.206795051249625459e+02,-1.065416212585756917e+00,-6.991166014213876512e-01
-1.207546777783450977e+02,-1.059823517336376142e+00,-6.954467247578451916e-01
-1.208294558275002544e+02,-1.054260179853228285e+00,-6.917961123982429017e-01
-1.209038413438261159e+02,-1.048726046028464642e+00,-6.881646632183968659e-01
-1.209778363878474750e+02,-1.043220962563166543e+00,-6.845522766249447777e-01
-1.210514430092728020e+02,-1.037744776963120508e+00,-6.809588525524966629e-01
-1.211246632470509752e+02,-1.032297337534595405e+00,-6.773842914610392896e-01
-1.211974991294277686e+02,-1.026878493380169344e+00,-6.738284943330352661e-01
-1.212699526740021838e+02,-1.021488094394505275e+00,-6.702913626706247241e-01
-1.213420258877821425e+02,-1.016125991260179218e+00,-6.667727984931310914e-01
-1.214137207672402496e+02,-1.010792035443658810e+00,-6.632727043341102302e-01
-1.214850392983688749e+02,-1.005486079191080684e+00,-6.597909832388562101e-01
-1.215559834567354756e+02,-1.000207975524178394e+00,-6.563275387615010725e-01
-1.216265552075370522e+02,-9.949575782361609333e-01,-6.528822749625212696e-01
-1.216967565056547187e+02,-9.897347418878453817e-01,-6.494550964059384590e-01
-1.217665892957077460e+02,-9.845393218034326210e-01,-6.460459081567755391e-01
-1.218360555121076203e+02,-9.793711740665889121e-01,-6.426546157785117952e-01
-1.219051570791115040e+02,-9.742301555163244142e-01,-6.392811253301313723e-01
-1.219738959108753988e+02,-9.691161237433794096e-01,-6.359253433639353581e-01
-1.220422739115074791e+02,-9.640289370858485807e-01,-6.325871769226917296e-01
-1.221102929751205863e+02,-9.589684546255163866e-01,-6.292665335371419033e-01
-1.221779549858848100e+02,-9.539345361838879045e-01,-6.259633212233545185e-01
-1.222452618180796691e+02,-9.489270423183725489e-01,-6.226774484803335730e-01
-1.223122153361460107e+02,-9.439458343182122180e-01,-6.194088242873723171e-01
-1.223788173947376805e+02,-9.389907742009199199e-01,-6.161573581015596934e-01
-1.224450698387728096e+02,-9.340617247082587671e-01,-6.129229598552355940e-01
-1.225109745034850022e+02,-9.291585493025277254e-01,-6.097055399537015807e-01
-1.225765332144742814e+02,-9.242811121626935966e-01,-6.065050092722683583e-01
-1.226417477877573532e+02,-9.194292781807782422e-01,-6.033212791543737241e-01
-1.227066200298182537e+02,-9.146029129579399397e-01,-6.001542614086815552e-01
-1.227711517376581583e+02,-9.098018828009620806e-01,-5.970038683068933372e-01
-1.228353446988452191e+02,-9.050260547182329418e-01,-5.938700125811025021e-01
-1.228992006915641610e+02,-9.002752964164379978e-01,-5.907526074216057355e-01
-1.229627214846654226e+02,-8.955494762965906519e-01,-5.876515664743080514e-01
-1.230259088377142263e+02,-8.908484634505713373e-01,-5.845668038385338772e-01
-1.230887645010393214e+02,-8.861721276574643369e-01,-5.814982340644326841e-01
-1.231512902157813869e+02,-8.815203393798418663e-01,-5.784457721506882644e-01
-1.232134877139413334e+02,-8.768929697602536599e-01,-5.754093335422797439e-01
-1.232753587184283077e+02,-8.722898906177661837e-01,-5.723888341278865477e-01
-1.233369049431073705e+02,-8.677109744442473849e-01,-5.693841902379034314e-01
-1.233981280928469886e+02,-8.631560944008052072e-01,-5.663953186417944874e-01
-1.234590298635662009e+02,-8.586251243145298639e-01,-5.634221365459554098e-01
-1.235196119422817276e+02,-8.541179386747290714e-01,-5.604645615914748413e-01
-1.235798760071545388e+02,-8.496344126295680699e-01,-5.575225118515898526e-01
-1.236398237275364949e+02,-8.451744219826107241e-01,-5.545959058298026711e-01
-1.236994567640164888e+02,-8.407378431893575144e-01,-5.516846624572860902e-01
-1.237587767684664755e+02,-8.363245533538373744e-01,-5.487887010907450680e-01
-1.238177853840872444e+02,-8.319344302251971968e-01,-5.459079415103822441e-01
-1.238764842454539092e+02,-8.275673521942924493e-01,-5.430423039172511679e-01
-1.239348749785611687e+02,-8.232231982903799317e-01,-5.401917089314751674e-01
-1.239929592008684125e+02,-8.189018481777073921e-01,-5.373560775898047481e-01
-1.240507385213444991e+02,-8.146031821522574656e-01,-5.345353313435312614e-01
-1.241082145405122930e+02,-8.103270811382357053e-01,-5.317293920561969589e-01
-1.241653888504930450e+02,-8.060734266850684282e-01,-5.289381820016101354e-01
-1.242222630350505028e+02,-8.018421009638404540e-01,-5.261616238614531538e-01
-1.242788386696346805e+02,-7.976329867642926175e-01,-5.233996407233493242e-01
-1.243351173214256420e+02,-7.934459674913105776e-01,-5.206521560787249481e-01
-1.243911005493767732e+02,-7.892809271618713707e-01,-5.179190938205197048e-01
-1.244467899042580967e+02,-7.851377504017864606e-01,-5.152003782412525323e-01
-1.245021869286991461e+02,-7.810163224424956363e-01,-5.124959340307317923e-01
-1.245572931572317543e+02,-7.769165291179634947e-01,-5.098056862742745832e-01
-1.246121101163325022e+02,-7.728382568612687242e-01,-5.071295604503648358e-01
-1.246666393244650237e+02,-7.687813927018573024e-01,-5.044674824285680925e-01
-1.247208822921220417e+02,-7.647458242620300828e-01,-5.018193784677493774e-01
-1.247748405218672758e+02,-7.607314397540430040e-01,-4.991851752137836939e-01
-1.248285155083770945e+02,-7.567381279770024616e-01,-4.965647996976222944e-01
-1.248819087384817266e+02,-7.527657783136083580e-01,-4.939581793332059600e-01
-1.249350216912066429e+02,-7.488142807274571489e-01,-4.913652419155823403e-01
-1.249878558378134699e+02,-7.448835257595305404e-01,-4.887859156187685516e-01
-1.250404126418407316e+02,-7.409734045255490509e-01,-4.862201289938172799e-01
-1.250926935591443083e+02,-7.370838087126644345e-01,-4.836678109668322567e-01
-1.251447000379379659e+02,-7.332146305767626160e-01,-4.811288908370854323e-01
-1.251964335188333166e+02,-7.293657629391047115e-01,-4.786032982749303111e-01
-1.252478954348796805e+02,-7.255370991837829520e-01,-4.760909633198174840e-01
-1.252990872116039469e+02,-7.217285332543618148e-01,-4.735918163785642343e-01
-1.253500102670500382e+02,-7.179399596512828774e-01,-4.711057882232174143e-01
-1.254006660118179468e+02,-7.141712734287092301e-01,-4.686328099893231069e-01
-1.254510558491031702e+02,-7.104223701916253519e-01,-4.661728131738400172e-01
-1.255011811747353363e+02,-7.066931460931907827e-01,-4.637257296333078815e-01
-1.255510433772168994e+02,-7.029834978315339100e-01,-4.612914915819641415e-01
-1.256006438377617087e+02,-6.992933226471566011e-01,-4.588700315900139937e-01
-1.256499839303331356e+02,-6.956225183198814221e-01,-4.564612825814421959e-01
-1.256990650216822871e+02,-6.919709831661535748e-01,-4.540651778324351628e-01
-1.257478884713856360e+02,-6.883386160362431339e-01,-4.516816509694476789e-01
-1.257964556318830063e+02,-6.847253163112924090e-01,-4.493106359672687233e-01
-1.258447678485146923e+02,-6.811309839006706168e-01,-4.469520671472915208e-01
-1.258928264595589468e+02,-6.775555192391744530e-01,-4.446058791757321882e-01
-1.259406327962689716e+02,-6.739988232842293314e-01,-4.422720070617979782e-01
-1.259881881829098944e+02,-6.704607975130904007e-01,-4.399503861556514628e-01
-1.260354939367952483e+02,-6.669413439203495386e-01,-4.376409521470877029e-01
-1.260825513683236778e+02,-6.634403650148811282e-01,-4.353436410632949838e-01
-1.261293617810151062e+02,-6.599577638175018190e-01,-4.330583892673789403e-01
-1.261759264715468589e+02,-6.564934438579170806e-01,-4.307851334563781442e-01
-1.262222467297896884e+02,-6.530473091723800749e-01,-4.285238106597880625e-01
-1.262683238388433580e+02,-6.496192643007914214e-01,-4.262743582374748375e-01
-1.263141590750721974e+02,-6.462092142842051912e-01,-4.240367138783011636e-01
-1.263597537081406159e+02,-6.428170646621318429e-01,-4.218108155981415974e-01
-1.264051090010481602e+02,-6.394427214699942574e-01,-4.195966017381524416e-01
-1.264502262101643879e+02,-6.360860912362773512e-01,-4.173940109632958140e-01
-1.264951065852639545e+02,-6.327470809803402707e-01,-4.152029822604570430e-01
-1.265397513695608893e+02,-6.294255982094647539e-01,-4.130234549367649555e-01
-1.265841617997433559e+02,-6.261215509166156989e-01,-4.108553686180146380e-01
-1.266283391060077150e+02,-6.228348475775918880e-01,-4.086986632467843328e-01
-1.266722845120926451e+02,-6.195653971486848599e-01,-4.065532790810615915e-01
-1.267159992353130491e+02,-6.163131090640834309e-01,-4.044191566923602266e-01
-1.267594844865937205e+02,-6.130778932333802445e-01,-4.022962369641939206e-01
-1.268027414705030367e+02,-6.098596600391803513e-01,-4.001844610903966259e-01
-1.268457713852861843e+02,-6.066583203343526298e-01,-3.980837705733922816e-01
-1.268885754228983416e+02,-6.034737854398418699e-01,-3.959941072228212455e-01
-1.269311547690378461e+02,-6.003059671420734045e-01,-3.939154131536569126e-01
-1.269735106031788945e+02,-5.971547776905105076e-01,-3.918476307848828832e-01
-1.270156440986042270e+02,-5.940201297952625303e-01,-3.897907028375591221e-01
-1.270575564224377558e+02,-5.909019366245912286e-01,-3.877445723335497529e-01
-1.270992487356767100e+02,-5.878001118027228467e-01,-3.857091825937928320e-01
-1.271407221932239224e+02,-5.847145694071508304e-01,-3.836844772367226652e-01
-1.271819779439198044e+02,-5.816452239663966184e-01,-3.816704001766924592e-01
-1.272230171305741635e+02,-5.785919904577706552e-01,-3.796668956226511571e-01
-1.272638408899977662e+02,-5.755547843047261747e-01,-3.776739080761586376e-01
-1.273044503530339995e+02,-5.725335213748746765e-01,-3.756913823302662769e-01
-1.273448466445900920e+02,-5.695281179773391544e-01,-3.737192634678376257e-01
-1.273850308836682643e+02,-5.665384908605157754e-01,-3.717574968598690854e-01
-1.274250041833968368e+02,-5.635645572099867717e-01,-3.698060281643192893e-01
