carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
108100670.94215663,125290602.61776535,125916839.1243063,122448578.40971318,107451349.51434602,100437638.96341573,97470203.12745245,104367110.29724036
108100712.40504935,125290596.44750106,125916889.23238617,122448694.8504248,107451447.53045008,100437696.92284228,97470245.95476924,104367009.23130189
108100762.42181109,125290576.20110174,125916851.88600375,122448637.4923962,107451439.32301703,100437693.53505751,97470228.08729495,104366986.04141426
108100650.60272434,125290718.51394805,125916954.89955881,122448684.81858373,107451506.79245166,100437641.74937868,97470202.17669013,104366971.4247228
108100696.12548506,125290644.57588302,125916841.7344172,122448562.39975047,107451473.82108958,100437692.82202883,97470206.57489789,104367094.93312778
108100739.08119768,125290627.96681906,125916832.1180471,122448624.2284118,107451461.08454046,100437674.20036912,97470213.93381698,104367069.25107506
108100714.91452135,125290555.07423902,125916803.87372713,122448680.02340052,107451493.62469678,100437630.0040035,97470244.4125316,104367142.6139861
108100551.58609237,125290616.66627514,125916768.5536093,122448582.74006067,107451462.19924179,100437642.92659514,97470260.49996328,104366986.34358105
108100641.8224884,125290626.24870639,125916929.65091026,122448603.47980797,107451458.09456551,100437643.93343952,97470236.222038,104367020.2634045
108100721.61240156,125290523.9609454,125916946.4303964,122448624.33254449,107451387.41012354,100437641.63855901,97470213.76274414,104367050.45108825
108100712.06773454,125290621.34661715,125916809.55013484,122448584.20197953,107451435.0819278,100437712.71186723,97470230.26215339,104367012.78082195
108100691.51349191,125290636.06736608,125916868.7362557,122448665.96401605,107451386.92146794,100437719.35289246,97470171.29175036,104367131.7196963
108100768.14119107,125290566.68810445,125916833.92211871,122448625.10450092,107451529.07098259,100437618.82942776,97470103.73998421,104367066.99578454
108100597.79864249,125290610.19232023,125916915.86123647,122448650.65957919,107451395.2990291,100437607.25359496,97470248.45216796,104367118.15836227
108100785.46480283,125290593.93532118,125916924.4525846,122448643.92667182,107451404.99873471,100437725.30519156,97470214.9460225,104367080.98963873
108100740.67297852,125290556.47225332,125916908.1866513,122448563.9607825,107451547.93268007,100437614.8447927,97470174.23728368,104367164.6317715
108100652.12266828,125290695.06874256,125916810.78146526,122448623.95823115,107451483.91877547,100437763.94036342,97470256.37552822,104367040.93498732
108100702.97754565,125290703.50432885,125916865.99324337,122448647.89671789,107451327.3669618,100437664.85598005,97470200.08717819,104367002.10460386
108100639.50116254,125290752.16020092,125916865.88225847,122448672.40177819,107451418.73658891,100437623.29338829,97470295.07827659,104367042.01645902
108100753.14141132,125290587.61176907,125916920.9725866,122448639.22382785,107451476.2366425,100437671.29092228,97470215.42668234,104367038.1287529
108100700.60511592,125290662.16987333,125916864.62572263,122448645.27824639,107451445.20085263,100437635.40074633,97470322.85660227,104367101.2579168
108100697.8193914,125290602.49982816,125916874.28670272,122448671.7153146,107451495.41308573,100437665.31370525,97470225.47039878,104366999.43535604
108100667.18464513,125290631.26363118,125916859.18549915,122448601.91809936,107451351.68452075,100437557.4113622,97470235.88867055,104367158.51339865
108100655.71183783,125290683.84797798,125916929.63921379,122448680.46956564,107451509.48962368,100437557.1346486,97470153.55880538,104367016.74077654
108100686.02376597,125290628.2787003,125916861.51251999,122448610.34916186,107451550.67243916,100437632.05387428,97470188.22059068,104367085.60414828
108100744.24224776,125290702.22652435,125916812.91333705,122448656.88630435,107451462.46018419,100437673.12209736,97470203.62173711,104367028.56352429
108100730.9490816,125290656.85530092,125916990.52717164,122448686.53534463,107451434.68475415,100437771.41458239,97470120.99266195,104366971.84568852
108100667.3711029,125290647.6008386,125916817.95667005,122448542.39567871,107451455.06256892,100437639.74848376,97470219.97110422,104367106.02189028
108100637.2492736,125290653.95204814,125916929.55451228,122448745.5571683,107451405.03490594,100437747.96325046,97470259.90819913,104367062.8581586
108100696.48834343,125290615.87130445,125916862.51525979,122448600.55106723,107451509.19132777,100437691.00841048,97470216.45268494,104367019.49441744
108100651.37421098,125290712.84540075,125916852.69319633,122448638.79376364,107451435.0765476,100437663.62869737,97470224.54246505,104367060.99561231
108100702.16536501,125290672.09241968,125916883.59257767,122448649.50863196,107451440.24177392,100437708.51005207,97470254.34411871,104367055.66625302
108100695.50925666,125290662.14554136,125917024.13355307,122448667.22182776,107451410.0161221,100437627.20904022,97470254.98022918,104367010.04860345
108100625.46545053,125290572.78020065,125916937.62634367,122448607.75710347,107451469.92282069,100437704.6267186,97470163.55930224,104367086.58799644
108100701.87733233,125290586.98320961,125916925.65083012,122448598.12510425,107451383.36384384,100437654.22727804,97470148.6819315,104367099.09074254
108100721.1827093,125290647.52150455,125916902.77987199,122448756.03988314,107451443.1061322,100437690.19146426,97470230.3911881,104367088.2993293
108100650.07323702,125290656.89656767,125916871.07418051,122448712.65350033,107451503.65456288,100437627.97842373,97470176.68012899,104367023.89812282
108100725.12753081,125290595.07186471,125916807.79070237,122448690.2532147,107451480.84527783,100437678.08339924,97470279.80885404,104366954.89274526
108100693.18853754,125290641.11588143,125916967.56289595,122448702.97935066,107451530.24181162,100437792.61523293,97470227.40748799,104367010.37971342
108100655.37458213,125290651.03951798,125916908.1548227,122448681.96032034,107451463.67439623,100437698.55938981,97470199.5753206,104367164.14694753
108100604.05627981,125290657.80344354,125916874.94547638,122448635.14671099,107451556.57690512,100437604.93975899,97470250.48053528,104367014.80958301
108100706.222452,125290562.42839961,125916817.51731028,122448582.84955601,107451448.3149579,100437698.94258009,97470176.66484067,104367172.60436644
108100668.67295717,125290651.87857355,125916907.68037634,122448697.1737288,107451376.06894167,100437617.96731277,97470238.3232346,104367043.2004795
108100773.05820136,125290588.28479643,125916880.02311262,122448644.79474874,107451455.44663401,100437650.44711225,97470204.7105544,104366929.5624066
108100804.74225613,125290607.57166058,125916863.59578182,122448639.97667342,107451424.1564291,100437768.51018348,97470249.7601577,104367167.63520867
108100669.39286785,125290745.24166368,125916800.28439617,122448633.24970789,107451485.55366026,100437608.72663651,97470252.96862301,104367091.32516322
108100644.99817674,125290667.66460182,125916801.20370212,122448680.69259997,107451437.7347312,100437683.39148907,97470222.40400821,104367145.47055975
108100732.37680608,125290662.64075738,125916901.70860809,122448682.39053456,107451359.47700517,100437614.02694166,97470213.87052034,104367063.22026663
108100679.15419967,125290724.72526483,125916905.69883399,122448703.77711843,107451517.79393032,100437681.0882391,97470203.95647354,104367065.61449717
108100741.54311267,125290565.83124895,125916928.73598124,122448634.52524576,107451560.47202756,100437699.03329737,97470207.59958486,104367049.91806105
108100725.97077382,125290635.95111136,125916822.00110419,122448655.95712352,107451474.28605928,100437731.62329808,97470281.69536692,104367074.19493806
108100690.28147908,125290686.67334962,125916818.7677676,122448619.96805623,107451445.23243651,100437690.73158583,97470083.54008867,104367021.1134219
108100660.836692,125290688.75217621,125916880.48542395,122448553.52690825,107451409.66392626,100437712.65312259,97470199.65415765,104367056.34811713
108100689.57381605,125290510.54046763,125916922.7427722,122448663.67403592,107451469.42836145,100437715.73994823,97470161.1047714,104367042.4292547
108100703.05146329,125290708.6786153,125916867.89230847,122448749.91647281,107451402.0889238,100437648.98020831,97470253.97999091,104367053.81573999
108100713.67194334,125290724.15026781,125916815.21348293,122448632.59449969,107451503.73705602,100437634.78516582,97470195.79598579,104367072.65955609
108100672.57928118,125290643.31977299,125916894.33729202,122448672.91456874,107451469.92549305,100437743.09348744,97470266.5590986,104367109.85208763
108100621.25149927,125290653.61025976,125916858.72236994,122448600.44000275,107451478.6710107,100437605.25012888,97470203.27964157,104367091.75769255
108100712.89967138,125290631.01145543,125916815.75140807,122448691.34184735,107451394.73472576,100437591.46055523,97470252.42916778,104367131.5387899
108100691.69049703,125290632.81343715,125916924.34197384,122448651.19629541,107451433.80636236,100437610.40219498,97470162.58462264,104367119.69618198
108100688.93410963,125290625.64182767,125916889.86743067,122448630.94061267,107451389.422982,100437669.96877787,97470236.82849643,104366952.36537798
108100778.90701376,125290680.30143577,125916890.09023128,122448612.18089521,107451472.33505954,100437805.07379617,97470190.87975681,104367185.93784212
108100719.05551027,125290682.09974198,125916993.10580921,122448577.05637555,107451385.79416123,100437639.10082042,97470192.82467812,104367097.48178141
108100702.32364379,125290692.15255016,125916852.59723638,122448720.36613707,107451454.29941003,100437649.50287749,97470250.12577903,104367132.17912261
108100756.3316901,125290701.66648945,125916888.89116609,122448648.60085757,107451427.35366374,100437656.71832909,97470260.19483615,104367179.5720069
108100743.3731821,125290612.5372403,125916883.37636611,122448596.22873478,107451471.29667562,100437696.90517206,97470253.35542631,104367114.71329737
108100655.3110479,125290660.17682943,125916877.42977831,122448600.72169697,107451437.31672111,100437643.2408593,97470199.32476579,104367141.92975534
108100714.95567536,125290537.50256868,125916782.59204666,122448556.58648203,107451425.32498847,100437680.91149895,97470260.42045641,104367066.01056613
108100636.51337542,125290671.85400012,125916850.01669584,122448688.34931211,107451423.19595063,100437733.29946291,97470241.41252652,104367162.0221033
108100708.78581946,125290591.56026721,125916982.23976882,122448683.70635591,107451324.46281224,100437598.43642916,97470225.9810134,104366978.32760166
108100645.7956807,125290550.76169424,125916889.3177947,122448653.94034477,107451422.92329167,100437728.39284484,97470150.83782119,104367119.68562882
108100652.91492282,125290635.95206198,125916890.02633122,122448607.86072704,107451447.6512769,100437740.64153455,97470219.42741136,104367047.27376287
108100681.0428018,125290628.63025358,125916890.21198173,122448578.68590204,107451462.69879714,100437674.30679794,97470182.2320344,104367099.54152544
108100715.46791819,125290710.61671107,125916895.7085963,122448567.60275418,107451403.66724469,100437708.99417898,97470246.8198024,104367068.97006303
108100722.66916506,125290626.17752346,125916926.03756906,122448578.16334987,107451479.80205351,100437781.0932121,97470261.46601643,104367126.99067086
108100716.61051665,125290680.50602008,125916927.46229836,122448542.37217645,107451444.33092323,100437691.8588879,97470183.97272828,104366973.61962625
108100672.27795501,125290702.08765143,125916871.63165203,122448589.32385309,107451343.74755646,100437695.11556675,97470233.00771016,104366961.72815098
108100657.60812671,125290651.75283496,125916888.46705934,122448634.52233723,107451461.96765852,100437700.95237651,97470150.48335026,104367071.57040243
108100708.09196055,125290699.33835047,125916815.74330889,122448634.34077576,107451460.55471928,100437751.83746329,97470133.79633719,104367004.2314181
108100625.14567007,125290746.3927527,125916862.29329306,122448655.44120476,107451463.69749434,100437728.22747326,97470278.57414258,104367075.44796778
108100759.33947416,125290649.94111232,125916928.40563165,122448608.72597647,107451388.33511469,100437649.45285685,97470191.63939592,104367000.0055831
108100612.1980033,125290561.86937444,125916953.94673063,122448692.18455152,107451409.48075709,100437683.4672194,97470273.50937387,104367133.059066
108100694.05268927,125290606.79235782,125916885.69412093,122448694.48362617,107451407.08762509,100437673.55907826,97470121.23290537,104367128.89721958
108100790.92274025,125290583.81863396,125916845.68841308,122448701.09253919,107451343.93567106,100437704.44519944,97470267.12457621,104367021.29171838
108100685.54695803,125290621.22309257,125916879.50114447,122448631.76869471,107451404.08027454,100437628.94858828,97470172.79858808,104367041.46668217
108100659.548344,125290581.88662694,125916840.81562495,122448501.54051617,107451440.3925367,100437627.60999653,97470100.74291302,104367101.7390117
108100763.16762125,125290750.72952396,125916810.1358546,122448680.16386996,107451498.25997375,100437621.90974922,97470233.60378964,104367043.7704921
108100637.60746853,125290617.48746368,125916970.8786565,122448630.44726533,107451523.46602648,100437719.31992064,97470215.63736044,104367003.2540933
108100696.1533546,125290681.06791998,125916846.43268383,122448579.73967399,107451407.4949344,100437561.62819804,97470154.83928236,104367109.85768785
108100738.98819901,125290690.56413524,125916869.6929603,122448676.03943901,107451525.47689846,100437615.22632945,97470314.05552672,104366985.96735619
108100720.21678315,125290740.00568184,125916919.84387356,122448632.50306027,107451451.98643664,100437656.77451405,97470178.68558651,104367118.57154715
108100726.74125731,125290550.41896755,125916867.38113073,122448574.79511268,107451441.6530562,100437663.29542072,97470153.21864177,104366974.24162795
108100734.92938733,125290594.83388299,125916878.4112224,122448498.98381421,107451460.82434957,100437659.3783421,97470221.91792412,104367037.11256732
108100610.35954985,125290636.46169381,125916903.54949895,122448735.9181808,107451321.41003656,100437727.5386277,97470230.7269724,104367100.10921586
108100617.18903807,125290622.83662303,125916778.55339122,122448687.73595136,107451408.28008252,100437573.16478759,97470181.93199709,104367063.39395995
108100660.03919125,125290660.26885845,125916825.64325093,122448647.3467504,107451467.32071078,100437657.93087058,97470264.70073636,104367064.91847679
108100735.13006699,125290598.24387014,125916864.32154235,122448610.45871373,107451466.74029727,100437697.50085942,97470232.16001795,104367181.94557673
108100691.61249761,125290632.37649511,125916892.41228181,122448590.44879933,107451470.98924689,100437608.63202983,97470259.70641527,104367037.04681356
108100677.38186742,125290640.76639555,125916803.11073074,122448535.06117804,107451369.83581972,100437649.3490294,97470146.17838256,104367130.35688251
108100588.51874591,125290660.49764118,125916870.41865936,122448666.0144573,107451621.02932294,100437668.41867846,97470148.95537622,104367087.23861285
108100628.54441544,125290650.24074213,125916921.17270534,122448636.12586837,107451504.69279379,100437662.69917044,97470208.47929893,104367044.80647081
108100649.05865264,125290635.41842774,125916880.5199582,122448656.63800438,107451432.60820143,100437648.53122115,97470172.5301011,104366981.724353
108100786.96571697,125290702.23200762,125916928.66276956,122448619.15549831,107451482.59507632,100437694.9164981,97470067.53165957,104367041.5314789
108100671.44326453,125290614.34033829,125916956.15494725,122448638.51278746,107451503.62740926,100437645.38534668,97470253.74774638,104367131.70560895
108100772.14346428,125290715.60099776,125916865.46085429,122448706.78259555,107451550.67672102,100437666.76108743,97470203.21108393,104367128.16392663
108100741.84264277,125290680.35991652,125916886.1054536,122448633.4368752,107451468.9658538,100437658.37170348,97470241.79163425,104367011.43988703
108100656.88917987,125290732.63937767,125916839.7461791,122448753.72069745,107451434.18003833,100437662.08677974,97470160.46753763,104367105.50034119
108100745.21802129,125290680.48274082,125917080.00033836,122448695.0235826,107451434.68426439,100437778.95736133,97470161.58986036,104367086.09465566
108100754.38571914,125290686.31012586,125916794.05464207,122448576.78097087,107451494.35783349,100437689.93476799,97470232.59384233,104367070.78975019
108100639.4715471,125290700.91362835,125916958.55998895,122448650.87379628,107451410.14337136,100437655.20669885,97470266.86369601,104367074.75976531
108100733.22207727,125290682.84077755,125916856.37062457,122448571.06964718,107451476.11142695,100437650.71652791,97470182.94038403,104367017.08254372
108100601.16631778,125290601.01785447,125916853.1973507,122448636.91147524,107451436.26277886,100437606.83882794,97470253.98670232,104367062.1349302
108100683.48503272,125290631.9260826,125916915.83789343,122448683.52168812,107451440.99100879,100437718.65505867,97470167.4398546,104367007.2177229
108100721.3262485,125290717.50521979,125916889.72926265,122448657.18280563,107451481.58373493,100437699.12836443,97470196.21365888,104366999.25324197
108100676.60901085,125290611.89666006,125916846.6077276,122448632.39350568,107451494.2985757,100437623.71444082,97470114.48955597,104367152.43876658
108100756.68162233,125290610.893382,125916925.51533711,122448604.11223114,107451445.649393,100437751.33992608,97470162.13521402,104367095.65713969
108100595.00139616,125290613.00657924,125916898.57390352,122448530.40997131,107451449.21340314,100437677.42723429,97470228.48672394,104367129.91202153
108100654.74744341,125290622.50382663,125916890.1898717,122448751.06474507,107451511.47524746,100437708.59632944,97470248.67511028,104366945.53425951
108100613.65366198,125290585.46796615,125916841.97189426,122448602.98714414,107451413.67852288,100437726.75976199,97470188.0373346,104367064.31726024
108100640.90181157,125290670.14737698,125916882.58894058,122448636.61147471,107451464.05513473,100437647.62913585,97470191.272397,104367053.71879624
108100694.45437457,125290603.5785208,125916948.03412077,122448572.06271935,107451439.86697036,100437720.02073918,97470214.2119835,104367005.05430448
108100711.3336903,125290672.10872039,125916882.75943159,122448693.43955435,107451449.62196074,100437685.39993148,97470248.59002909,104366989.72192238
108100694.72652154,125290565.3295869,125916910.82436138,122448624.76690084,107451421.4729811,100437735.73086943,97470208.38829932,104367053.24905716
108100671.5209745,125290711.14126313,125916849.03590344,122448683.72008719,107451480.18380383,100437632.28299084,97470160.03882135,104367027.73846604
108100719.11854458,125290597.26387276,125916857.6053645,122448556.00303337,107451398.57599908,100437643.09620668,97470202.93523194,104367069.25087798
108100675.72052267,125290725.15042241,125916862.61590904,122448683.77199809,107451380.61552732,100437662.04554561,97470275.45441537,104367106.11089586
108100844.3382513,125290629.88394164,125916919.8603412,122448648.00244035,107451340.31899154,100437649.75340752,97470259.65338726,104367011.16094641
108100741.21700463,125290673.40650417,125916998.84868951,122448720.00625777,107451377.66456817,100437634.18164839,97470314.68258503,104367080.7578416
108100723.1226374,125290624.22880091,125916894.2192125,122448663.62897123,107451398.87750995,100437655.87971883,97470279.21105182,104367042.05809179
108100616.28419209,125290679.18618254,125916763.98768911,122448713.29037164,107451440.38788627,100437636.55982545,97470204.39669955,104367042.11148262
108100662.91164133,125290717.43972452,125916888.59269997,122448639.19918796,107451526.03743136,100437787.62144327,97470145.7419667,104367016.96218401
108100726.88471839,125290620.50606741,125916953.52696745,122448624.08599189,107451465.65722984,100437693.9363457,97470139.121431,104367124.48241077
108100662.97265849,125290582.11018357,125916892.2279593,122448701.52782798,107451432.71829182,100437599.30548207,97470189.65255632,104367011.70474748
108100723.77472857,125290633.90771087,125916877.7206853,122448689.22613211,107451435.41739795,100437642.64369217,97470321.98359984,104367096.22934455
108100693.19943483,125290629.47982503,125916811.19126335,122448679.73927248,107451385.03105302,100437698.93254891,97470284.89385459,104366980.42361611
108100766.51057076,125290584.82774162,125916916.6997538,122448603.02135757,107451512.40020388,100437720.72214772,97470203.54254407,104367120.13772602
108100636.42976762,125290654.51315106,125916816.60494713,122448585.24985734,107451441.38417514,100437714.07213615,97470191.85321757,104367031.09242089
108100689.95211737,125290646.50071196,125916855.86329927,122448690.41969615,107451340.46364774,100437646.26490317,97470183.07510695,104367063.02969977
108100626.60791242,125290792.10306397,125916857.09313694,122448588.82172799,107451400.42196673,100437710.98631574,97470193.57176796,104367020.9897498
108100595.64512362,125290642.65997474,125916897.96399651,122448591.48083106,107451453.89098969,100437694.27034426,97470281.62352923,104367065.77532165
108100668.91567592,125290624.07528353,125916970.58212543,122448661.8621939,107451544.90543556,100437710.65786941,97470174.41591795,104367139.40243565
108100677.84420447,125290644.86180906,125916854.42358924,122448571.8934355,107451538.59132099,100437568.36680937,97470182.91604958,104367005.30836172
108100660.14155334,125290637.834303,125916801.93847795,122448616.37838426,107451495.23624963,100437695.29982974,97470265.90881252,104367054.37700208
108100676.72542092,125290630.71123701,125916851.01110412,122448716.6440809,107451493.96542087,100437686.35773192,97470247.66783111,104367051.5233021
108100675.37974215,125290701.10289694,125916872.02858092,122448591.55873181,107451382.45481588,100437716.19705392,97470261.67270413,104367091.39404868
108100684.86342834,125290638.60589965,125916916.20510587,122448639.25847185,107451416.87219213,100437609.81806456,97470180.30872081,104367054.53844404
108100679.14018823,125290695.61886862,125916930.89664803,122448653.98626852,107451476.20619316,100437748.16293637,97470230.10056122,104367059.14810695
108100791.27889353,125290624.21621521,125916928.32202066,122448660.15293573,107451406.65635964,100437671.9237579,97470230.30551708,104367101.73597427
108100723.74688114,125290664.06861633,125916770.03241526,122448596.39918672,107451453.36967008,100437570.88769117,97470158.49718001,104367069.87050843
108100655.12396644,125290705.75840372,125916969.88095126,122448591.9126693,107451492.4720866,100437660.99473,97470199.95309794,104367102.50337191
108100811.7341787,125290764.27198137,125916860.49478623,122448618.75125317,107451431.82332943,100437683.42432733,97470273.84301029,104367106.69430695
108100692.24012598,125290611.72777826,125916896.95666854,122448689.60146798,107451449.5987067,100437749.59381542,97470174.82570717,104367032.41436619
108100812.49842653,125290628.73592485,125916906.00106217,122448764.35347202,107451439.53983526,100437679.71199948,97470271.6003318,104367103.08134815
108100685.54953255,125290606.2453935,125916885.51250668,122448594.71684305,107451410.13870823,100437708.76597154,97470145.80294017,104367032.88468103
108100733.94831443,125290565.5987109,125916877.90516518,122448717.940074,107451416.10933962,100437648.20240594,97470216.40376113,104367042.98676923
108100651.31559967,125290775.55193399,125916886.80097485,122448696.67925195,107451558.33583014,100437697.65938386,97470112.93166874,104366998.51007113
108100682.5120083,125290616.15095346,125916850.92726,122448709.25078629,107451368.62869033,100437752.94803356,97470283.80596016,104367115.83762765
108100707.82738195,125290613.79054141,125916821.9475078,122448599.13515958,107451363.32584,100437632.42533144,97470237.55597894,104367010.07088524
108100693.0709235,125290641.6434375,125916898.70905712,122448621.2088908,107451490.05202796,100437682.08277076,97470159.18378876,104367152.85010119
108100746.05373828,125290693.02165489,125916910.74622141,122448691.14698453,107451514.20340382,100437710.55186392,97470174.92022462,104367055.89592196
108100610.27939759,125290586.09966111,125916904.93593834,122448563.13966313,107451354.3269576,100437652.62660265,97470352.90778024,104367014.48271437
108100682.75496034,125290699.80204368,125916919.50339377,122448542.32754202,107451467.31788547,100437594.09256622,97470242.87288989,104367007.45104963
108100761.58780895,125290525.92979601,125917055.37589434,122448695.58033769,107451415.63990794,100437641.62021755,97470163.20593469,104367082.57006511
108100723.78525715,125290704.89294073,125916820.23645978,122448675.65323155,107451446.44953471,100437579.16006656,97470178.95140207,104367032.14281727
108100698.67548269,125290594.86389343,125916907.24597257,122448588.00719988,107451415.11521085,100437713.98410253,97470270.602253,104367021.3971903
108100680.95394595,125290660.14655966,125916915.78864425,122448650.71364863,107451454.52164169,100437750.63343856,97470189.18018866,104366999.29981995
