pseudorange_1,pseudorange_2,pseudorange_3,pseudorange_4,pseudorange_5,pseudorange_6,pseudorange_7,pseudorange_8
20200010.437640242,22321316.784113806,23199986.55736029,22321330.588617682,20200002.392537195,18078698.88337095,17200019.28338008,18078687.766964734
20200004.140083913,22321318.24927667,23200010.958735667,22321319.483433727,20200003.08297775,18078678.288781695,17200012.53108359,18078696.95878078
20200010.36190711,22321325.936552633,23199998.621733066,22321335.3573952,20200012.599229388,18078677.551927917,17199985.410421263,18078686.69248153
20199998.984605033,22321321.018833213,23200014.028761085,22321320.190501977,20199996.582092255,18078700.338350117,17200002.576331507,18078694.466499507
20200032.359140612,22321340.307084486,23199996.166334327,22321345.017915558,20200002.518210206,18078696.94369821,17199996.1566935,18078692.62834219
20200003.042552,22321320.46163087,23200005.658720814,22321322.705082163,20199987.785683837,18078700.14873685,17199999.644951314,18078697.040772606
20200005.90766722,22321315.954793435,23200012.46754833,22321323.24946138,20200009.98191697,18078699.87543893,17200015.724929158,18078691.070724
20199995.229170803,22321332.27054092,23200021.25497301,22321326.531187665,20200009.733445495,18078687.822514776,17200002.401049573,18078699.25891317
20199987.939969484,22321317.83421251,23199987.915087394,22321333.856472045,20199997.916822933,18078700.429708205,17199996.16601867,18078679.057514522
20199982.834162783,22321317.547747757,23200016.506319627,22321332.16359129,20200001.58502586,18078692.47795797,17200000.740960788,18078700.92738503
20199986.184548717,22321322.393202998,23200010.566028256,22321322.263569713,20200001.63684371,18078691.059826087,17200006.086398017,18078698.56404946
20200029.980633225,22321329.439045537,23199983.983005237,22321337.89478794,20200014.258466903,18078701.303448483,17200000.574285388,18078682.38896795
20199995.980384428,22321309.004200485,23200015.81738901,22321319.350845695,20200014.14840356,18078688.520551227,17200005.03865951,18078698.559225995
20199983.81613166,22321328.78895303,23200010.77805588,22321327.92485623,20200005.357715365,18078686.77909972,17200015.74133125,18078691.886999797
20200016.72888577,22321327.349716425,23200010.522690788,22321319.44001041,20200019.068527352,18078673.078440234,17200021.082886446,18078685.121238407
20200028.529920373,22321316.304046236,23200008.6705142,22321318.20694988,20199998.343228403,18078684.234438337,17199984.420928,18078668.720835485
20200032.98913216,22321320.2129126,23200011.13630145,22321340.28360928,20199998.226053756,18078665.201068245,17200004.16108392,18078696.30516341
20200035.613622427,22321313.17122138,23200000.671185832,22321322.681842778,20200027.48055874,18078678.227333292,17200002.888567463,18078699.15643348
20200016.576440945,22321336.785547834,23200009.294797596,22321344.578919973,20200022.130007543,18078675.460204147,17199999.759064164,18078690.087245326
20199982.91717861,22321329.320644982,23200006.371698584,22321324.987963513,20200019.102876253,18078695.554609187,17199997.039066654,18078707.3414777
20200017.683428716,22321322.031553756,23200019.97172688,22321332.10524353,20200014.055707462,18078664.006576836,17199998.794703223,18078684.21235476
20200019.43355892,22321321.772572204,23200005.766724974,22321345.357132748,20199992.012654416,18078687.803676397,17200004.631744843,18078684.345418494
20200007.126111113,22321300.13177485,23200003.04413154,22321305.822484095,20199992.84723927,18078705.259966727,17200017.526124217,18078699.536179334
20200000.23218806,22321328.23538147,23200008.87853199,22321338.75927853,20200003.949684583,18078680.094009984,17200011.361566126,18078682.831001513
20200004.780195523,22321335.634494778,23200014.653754413,22321322.090464875,20199994.83012981,18078699.612159066,17200006.75705866,18078691.520598944
20200013.682488423,22321333.679136336,23199995.352024633,22321323.004848596,20200009.9609049,18078692.731900115,17200011.62207622,18078676.69294243
20200003.08559953,22321338.069041766,23199996.699094053,22321317.50744238,20200006.060243566,18078690.33750817,17200009.176688507,18078709.0033518
20200017.6855281,22321329.69458055,23200020.800510556,22321329.30424045,20200024.788641658,18078693.997176826,17200015.234440565,18078682.84571177
20200017.122341696,22321326.775763363,23200002.701688863,22321358.715261888,20200015.119917795,18078693.290879134,17200007.114401612,18078686.18276361
20199991.447240334,22321327.148708906,23200005.61504776,22321313.95438792,20200000.61870311,18078693.987747923,17200024.93927435,18078695.46909116
20199997.634572756,22321331.639313992,23199999.219487693,22321331.008987695,20200002.333608437,18078698.317571387,17200009.5427913,18078684.830168076
20199991.77695656,22321317.417530287,23199999.464941315,22321298.78678073,20200007.945202455,18078690.213829443,17199989.685144816,18078694.910282552
20200003.77730501,22321318.73606755,23199998.250485893,22321315.64793872,20199988.094615433,18078680.588928983,17200003.858654067,18078695.30227622
20200011.674856804,22321317.55875525,23200007.788250837,22321337.80932021,20200006.750134435,18078691.61685042,17200012.013409596,18078676.069072347
20200021.190530494,22321313.707425237,23200000.678709447,22321326.890923034,20200005.188534323,18078690.972258065,17200008.61249908,18078671.65855364
20199999.911046423,22321340.786910746,23200020.28249248,22321335.899304148,20200018.03089328,18078681.116151746,17200003.682316255,18078668.875521123
20200008.569868896,22321326.71736841,23199998.75131778,22321312.60451532,20200011.7504097,18078690.83265851,17200004.519850545,18078692.380623624
20200016.744765766,22321323.558789235,23199996.91915509,22321324.370100655,20200009.32757195,18078687.29558848,17200005.920654442,18078687.49386041
20200012.147473834,22321309.685952004,23199991.54732697,22321334.98641334,20200015.518426795,18078678.88221964,17200011.71831993,18078701.456233356
20199981.06896424,22321321.41098669,23199984.825315878,22321316.473715786,20200009.53789831,18078681.340487514,17200014.77858913,18078671.714750815
20199998.239833266,22321323.231700186,23200015.477432437,22321320.416645955,20200008.757425535,18078681.535639524,17200010.158153713,18078678.173105054
20200013.423075974,22321303.76370361,23200018.67326007,22321324.38878193,20199995.306803875,18078681.094914768,17200005.89033807,18078683.91545119
20200011.60929978,22321322.296245556,23199992.62242697,22321316.754171968,20200004.377500765,18078694.6200344,17200009.02675141,18078676.74781303
20200007.696251675,22321325.10181429,23200003.887564834,22321332.312611468,20199995.211327814,18078695.889833625,17199997.801515464,18078699.38136708
20200022.276635427,22321311.896800276,23199997.26156361,22321324.534555346,20200022.26476178,18078676.755312633,17199984.947358888,18078687.06386913
20199989.86104297,22321320.175788056,23200012.85617995,22321329.397326667,20199996.8084848,18078674.552819803,17200012.48942361,18078696.79956569
20200025.57504498,22321317.079330098,23200014.488958552,22321328.1149839,20199998.653926447,18078697.01679044,17200006.111010574,18078689.729373332
20200017.04988328,22321309.949696306,23200011.393184654,22321312.896855265,20200025.851114877,18078676.00014031,17199998.36325719,18078705.64339326
20200000.199245956,22321336.328207165,23199992.856601752,22321324.317995217,20200013.67416659,18078704.369946346,17200013.994782902,18078682.104480382
20200009.874887735,22321337.933162767,23200003.363114085,22321328.874334652,20199983.878083482,18078685.511041854,17200003.284694176,18078674.71543853
20199997.799630214,22321347.191068567,23200003.348384272,22321333.53487391,20200001.269010972,18078677.605171014,17200021.361387625,18078682.31330091
20200019.423623286,22321315.87628478,23200013.826892123,22321327.2231115,20200012.210375655,18078686.74038185,17200006.2004406,18078681.5715104
20200009.429128792,22321330.065415964,23200003.105215393,22321328.37171814,20200006.30667208,18078679.90945265,17200026.64551091,18078693.583456594
20200008.893909864,22321318.71271389,23200004.942880094,22321333.407549515,20200015.860060398,18078685.601715706,17200008.114881475,18078674.205930676
20200003.065888554,22321324.184989806,23200002.065157346,22321320.125477232,20199988.509817254,18078665.065512862,17200010.100190755,18078704.479516923
20200000.885328878,22321334.192156836,23200015.477424923,22321335.070749626,20200018.537204448,18078665.016149994,17199994.42977947,18078677.502445675
20200006.652755123,22321323.617808755,23200002.5116652,22321321.728988487,20200026.37097168,18078679.274414342,17200001.026129857,18078690.603235904
20200017.730291523,22321337.690707214,23199993.26478005,22321330.581210375,20200009.5903174,18078687.089270096,17200003.956037644,18078679.752846837
20200015.199650053,22321329.057145104,23200027.06505646,22321336.22477185,20200004.3048063,18078705.792839512,17199988.232915234,18078668.955053102
20200003.099970635,22321327.29241465,23199994.22238365,22321308.794823688,20200008.179701265,18078680.738375306,17200007.065191347,18078694.48928986
20199997.367631096,22321328.504049804,23200015.46185807,22321347.459611416,20199998.656670213,18078701.33041791,17200014.666791342,18078686.279195998
20200008.64217349,22321321.252965245,23200002.704019822,22321319.862911407,20200018.482050125,18078690.490623333,17200006.396488756,18078678.018986356
20200000.055636454,22321339.70879543,23200000.833331477,22321327.141259678,20200004.37925312,18078685.28268807,17200007.936225258,18078685.922965582
20200009.725082222,22321331.95453056,23200006.71968235,22321329.17725037,20200005.361794464,18078693.82190059,17200013.60672196,18078684.90776794
20200008.454320494,22321330.05840536,23200033.459321834,22321332.551921353,20199999.610995688,18078678.351628825,17200013.725197606,18078676.22676742
20199995.127724707,22321313.0577084,23200016.99645357,22321321.237677235,20200011.008946504,18078693.084903345,17199996.33174929,18078690.792381626
20200009.667899277,22321315.759269387,23200014.718343586,22321319.402548347,20199994.53365431,18078683.49304148,17199993.503235847,18078693.170893084
20200013.343940224,22321327.280382223,23200010.36570587,22321349.455523323,20200005.90866187,18078690.33704206,17200009.049614016,18078691.11843246
20199999.807695568,22321329.064608473,23200004.330855016,22321341.194449347,20200017.42900015,18078678.500103917,17199998.827352274,18078678.86438982
20200014.093479007,22321317.29787003,23199992.29093536,22321336.934385233,20200013.085916013,18078688.033456415,17200018.454568714,18078665.725314766
20200008.01382807,22321326.059663698,23200022.69172218,22321339.355043393,20200022.4903427,18078709.826726303,17200008.482728973,18078676.289198756
20200000.816820662,22321327.951565195,23200011.38644307,22321335.353811488,20200009.81870683,18078691.92702452,17200003.183441542,18078705.551128816
20199991.052021798,22321329.234780747,23200005.068931717,22321326.44779446,20200027.49315917,18078674.11653805,17200012.876656752,18078677.12834529
20200010.49606862,22321311.086789064,23199994.138704605,22321316.495306674,20200006.897696994,18078692.000444304,17199998.829215817,18078707.16224688
20200003.34830545,22321328.108133327,23200011.296235256,22321338.25232863,20199993.147847347,18078676.59234506,17200010.560970098,18078682.54015604
20200023.212543413,22321316.0038835,23200006.033916984,22321328.284590546,20200008.25599809,18078682.77495015,17200004.16239574,18078660.907927554
20200029.24326924,22321319.67656206,23200002.909518182,22321327.36547674,20200002.29681955,18078705.24062082,17200012.733030673,18078706.216249317
20200003.485761266,22321345.873770393,23199990.861743033,22321326.084860902,20200013.985041875,18078674.834229976,17200013.346280653,18078691.690690093
20199998.843962956,22321331.1145297,23199991.036796715,22321335.116426192,20200004.883617375,18078689.043058645,17200007.526402686,18078701.99723099
20200015.46730723,22321330.159331486,23200010.161580116,22321335.436446205,20199989.990657575,18078675.846990194,17200005.90457308,18078686.344381656
20200005.341689542,22321341.971067935,23200010.917238034,22321339.507266417,20200020.118854955,18078688.602685522,17200004.017738514,18078686.801344637
20200017.217289902,22321311.734468255,23200015.304187775,22321326.32890951,20200028.242718972,18078692.02109773,17200004.715774428,18078683.816102505
20200014.25701263,22321325.076061808,23199994.993965063,22321330.406355888,20200011.840031687,18078698.22072047,17200018.81579779,18078688.432642788
20200007.4590909,22321334.73286289,23199994.375835165,22321323.555665515,20200006.31131872,18078690.437420882,17199981.103412643,18078678.33325235
20200001.855159253,22321335.123234585,23200006.123294473,22321310.912331693,20199999.542217057,18078694.607833866,17200003.201925237,18078685.037046183
20200007.327491798,22321301.213604297,23200014.164354596,22321331.879213516,20200010.915504206,18078695.195669316,17199995.864088725,18078682.389071442
20200009.894815024,22321338.91579556,23200003.724782575,22321348.286903903,20199998.101034574,18078682.495200172,17200013.538359907,18078684.556790475
20200011.913455743,22321341.86630844,23199993.69923843,22321325.960068565,20200017.4462057,18078679.793166824,17200002.466528773,18078688.139804125
20200004.090294443,22321326.476973422,23200008.76003695,22321333.63233715,20200011.009255774,18078700.404243894,17200015.934754945,18078695.217449002
20199994.32361437,22321328.439963527,23200001.979921512,22321319.84116835,20200012.673380177,18078674.171164792,17200003.89014249,18078691.772665955
20200011.76473403,22321324.13417018,23199993.80396588,22321337.139391504,20199996.700542413,18078671.545203242,17200013.242711373,18078699.345431622
20200007.731239565,22321324.48017113,23200014.46776303,22321329.50061626,20200004.134288885,18078675.15141056,17199996.145094838,18078697.09222408
20200007.20506801,22321323.11502199,23200007.90854736,22321325.648766242,20199995.687750954,18078686.488487195,17200010.271994706,18078665.25228145
20200024.32832378,22321333.518619798,23200007.953886084,22321322.07913802,20200011.470262263,18078712.200919125,17200001.528537545,18078709.701318905
20200012.93904349,22321333.8568345,23200027.553037208,22321315.39457341,20199994.994037848,18078680.614002082,17200001.90355006,18078692.866011444
20200009.754821874,22321335.773471557,23200000.81873258,22321342.6628111,20200008.032996833,18078682.59194835,17200012.8021488,18078699.469864767
20200020.033083506,22321337.584131945,23200007.724152174,22321329.004757673,20200002.905964874,18078683.964347932,17200014.72470726,18078708.48950482
20200017.56500391,22321320.624935333,23200006.673062198,22321319.041859522,20200011.26983333,18078691.61636617,17200013.418270927,18078696.145589165
20200000.808553044,22321329.687303293,23200005.539701547,22321319.895143516,20200004.800310396,18078681.402122144,17200003.13511503,18078701.32227749
20200012.159550298,22321306.344185416,23199987.495362807,22321311.4986687,20200002.518489957,18078688.57003047,17200014.76263141,18078686.87928469
20199997.227724526,22321331.907366987,23200000.32726576,22321336.56873698,20200002.11569075,18078698.539028063,17200011.14591995,18078705.14905162
20200010.982947525,22321316.63112827,23200025.487883117,22321335.6863595,20199983.32963676,18078672.87475146,17200008.211377706,18078670.18983434
20199998.994479656,22321308.86562187,23200007.804882742,22321330.021926153,20200002.066842813,18078697.604034953,17199993.911696177,18078697.09267421
20200000.35167235,22321325.077558186,23200007.94012385,22321321.25579372,20200006.769789495,18078699.936755687,17200006.959934965,18078683.3102553
20200005.703013834,22321323.684971582,23200007.97264562,22321315.701690998,20200009.634154566,18078687.31120306,17199999.884282395,18078693.259064727
20200012.254285708,22321339.283222146,23200009.021909714,22321313.593069594,20199998.40311751,18078693.91127675,17200012.174885806,18078687.442633003
20200013.62277043,22321323.211566824,23200014.793096974,22321315.602622602,20200012.887064457,18078707.634739466,17200014.96120364,18078698.480479598
20200012.471040267,22321333.555876005,23200015.064769827,22321308.792373076,20200006.13744396,18078690.655062992,17200000.219049376,18078669.295852106
20200004.034676358,22321337.66343506,23200004.437449392,22321317.72462176,20199986.99733772,18078691.27502172,17200009.547156163,18078667.029884495
20200001.24401228,22321328.08514213,23200007.64311098,22321326.328214787,20200009.491145022,18078692.38638842,17199993.84354429,18078687.93291447
20200010.848886136,22321337.138961557,23199993.80363751,22321326.292966552,20200009.224960007,18078702.06597164,17199990.67077793,18078675.120912816
20199995.06402623,22321346.09816961,23200002.660881888,22321330.309047814,20200009.82603847,18078697.572721608,17200018.222651776,18078688.671819527
20200020.603733834,22321327.738065593,23200015.243533347,22321321.422321763,20199995.483422134,18078682.584480718,17200001.67761326,18078674.317668594
20199992.60424385,22321310.97719283,23200020.102876812,22321337.298899997,20199999.50798664,18078689.05642393,17200017.25566712,18078699.63475815
20200008.17763301,22321319.531046364,23200007.114356406,22321337.738192987,20199999.051519588,18078687.16965882,17199988.27725554,18078698.846371584
20200026.613292344,22321315.152577914,23199999.49974037,22321338.99562505,20199987.032142248,18078693.047125023,17200016.040327184,18078678.367060337
20200006.561933026,22321322.27459905,23200005.93408606,22321325.804983865,20199998.4777945,18078678.682664625,17199998.087586015,18078682.206266444
20200001.612876926,22321314.786361657,23199998.573241744,22321301.01923278,20200005.390611235,18078678.43050561,17199984.378784034,18078693.67293038
20200021.33132843,22321346.919891212,23199992.736342307,22321335.01656124,20200016.39958313,18078677.344306838,17200009.66059174,18078682.64335304
20199997.4387518,22321321.56357848,23200023.320685863,22321325.549670935,20200021.198248386,18078695.88005646,17200006.24033844,18078674.935005583
20200008.578090996,22321333.65934043,23199999.63838189,22321315.902389973,20199999.130752806,18078665.871953193,17199994.672586545,18078695.218526788
20200016.73225249,22321335.47055699,23200004.067966335,22321334.228485852,20200021.58285959,18078676.0702623,17200024.97085501,18078671.644291066
20200013.15622261,22321344.881399836,23200013.611645665,22321325.94183599,20200007.596392006,18078683.97692609,17199999.211031143,18078696.877818376
20200014.401889443,22321308.798752617,23200003.62928606,22321314.96322813,20200005.628897592,18078685.217425764,17199994.362833563,18078669.41094686
20200015.958724603,22321317.252114117,23200005.72956529,22321300.534282167,20200009.279037856,18078684.472037356,17200007.437970836,18078681.377549116
20199992.25263136,22321325.175037324,23200010.513139565,22321345.623352394,20199982.75014343,18078697.441436075,17200009.11625958,18078693.366649844
20199993.55393309,22321322.581049252,23199986.728855275,22321336.453321546,20199999.278341405,18078668.067045126,17199999.82654003,18078686.377803545
20200001.699174285,22321329.705617324,23199995.68732032,22321328.765762962,20200010.513591427,18078684.199862193,17200015.57879775,18078686.669666413
20200015.992326774,22321317.904574234,23200003.045893118,22321321.747143142,20200010.404048353,18078691.728579752,17200009.386132654,18078708.94360969
20200007.713292602,22321324.39780165,23200008.395847123,22321317.93878797,20200011.212851476,18078674.81541935,17200014.630151507,18078681.362584557
20200005.009187546,22321325.991259333,23199991.39755263,22321307.4032258,20199991.96488593,18078682.562346544,17199993.023838274,18078699.124713726
20199988.093893155,22321329.7520077,23200004.208840214,22321332.323889654,20200039.762135144,18078686.192077015,17199993.553386144,18078690.917483024
20199995.7160385,22321327.79961704,23200013.864290953,22321326.634626854,20200017.62619561,18078685.109604284,17200004.88080322,18078682.84547469
20199999.615122505,22321324.982884195,23200006.12984725,22321330.536055498,20200003.90667647,18078682.407935377,17199998.040949907,18078670.834632162
20200025.863120817,22321337.689406894,23200015.290710896,22321323.405348554,20200013.422597043,18078691.236654114,17199978.058938656,18078682.219412442
20200003.8751373,22321320.962311786,23200020.52238717,22321327.08828711,20200017.421198983,18078681.807009645,17200013.494865626,18078699.377258763
20200023.040633854,22321340.234341938,23200003.262269378,22321340.07864358,20200026.376944058,18078685.87625376,17200003.87849298,18078698.70252279
20200017.273551866,22321333.527881905,23200007.191217817,22321326.11858386,20200010.82761391,18078684.28013959,17200011.214648664,18078676.492517866
20200001.108144622,22321343.475789543,23199998.370042577,22321349.011637237,20200004.20878697,18078684.98828645,17199995.743757095,18078694.39097431
20200017.912751846,22321333.55162168,23200044.08920266,22321337.839810368,20200004.305276874,18078707.22935504,17199995.95737569,18078690.70057727
20200019.66124205,22321334.66304722,23199989.67387199,22321315.33964213,20200015.656690005,18078690.291933503,17200009.467538923,18078687.784779288
20199997.791645568,22321337.438451365,23200020.981817737,22321329.438646276,20199999.62850888,18078683.678286113,17200015.987629194,18078688.5419738
20200015.63278329,22321334.00285566,23200001.53283126,22321314.250191353,20200012.185874093,18078682.82575009,17200000.02053666,18078677.565801132
20199990.504826546,22321318.42788573,23200000.928769007,22321326.783480313,20200004.604281813,18078674.471544906,17200013.540639497,18078686.136504315
20200006.169647954,22321324.3091068,23200012.855038166,22321335.651207604,20200005.5028563,18078695.750649385,17199997.072565466,18078675.688397452
20200013.368281584,22321340.597338684,23200007.882808786,22321330.64467475,20200013.22775388,18078692.04007825,17200002.54108117,18078674.173666395
20200004.85680632,22321320.50472663,23199999.676205833,22321325.921131518,20200015.648975853,18078677.688040003,17199986.993011806,18078703.32907944
20200020.09600869,22321320.30883416,23200014.69176277,22321320.542163983,20200006.38645607,18078701.971289594,17199996.05575981,18078692.51668589
20199989.330863662,22321320.713441372,23200009.561184805,22321306.51361044,20200007.06745563,18078687.90846633,17200008.687032796,18078699.035426285
20200000.700276844,22321322.515769254,23200007.969253372,22321348.505131077,20200018.915557254,18078693.840385284,17200012.528774545,18078663.948388778
20199992.877491537,22321315.472471576,23199998.791811414,22321320.328711886,20200000.305077437,18078697.29570444,17200000.992250003,18078686.555114903
20199998.064807188,22321331.586363744,23200006.525628585,22321326.724646796,20200009.890042316,18078682.231904954,17200001.60609051,18078684.537277654
20200008.257177822,22321318.91360102,23200018.97578252,22321314.438666668,20200005.290485054,18078696.012937628,17200005.970871516,18078675.276141427
20200011.464977708,22321331.95990013,23200006.56025333,22321337.539902408,20200007.145774513,18078689.42482756,17200012.51556064,18078672.36114965
20200008.30553894,22321311.642338064,23200011.89716615,22321324.469303638,20200001.789463677,18078699.006189317,17200004.863400213,18078684.44949533
20200003.891175848,22321339.386213392,23200000.135837246,22321335.69104025,20200012.960754026,18078679.31272364,17199995.66114534,18078679.590262264
20200012.948171433,22321317.713447362,23200001.771093525,22321311.38717489,20199997.431574225,18078681.37388028,17200003.82482594,18078687.491451766
20200004.687488936,22321342.05432335,23200002.720080785,22321335.702876937,20199994.01198738,18078684.978913266,17200017.627194412,18078694.510037083
20200036.778223,22321323.92466415,23200013.61582395,22321328.894690942,20199986.3456788,18078682.641435012,17200014.615978867,18078676.435957197
20200017.155089024,22321332.20379419,23200028.64838712,22321342.596831314,20199993.452442903,18078679.67723694,17200025.090189017,18078689.68387512
20200013.710778445,22321322.842014927,23200008.73882287,22321331.866592307,20199997.488659438,18078683.801693942,17200018.341040824,18078682.321235918
20199993.38312817,22321333.30764666,23199983.953853723,22321341.315945085,20200005.390343912,18078680.13002425,17200004.099161364,18078682.328282535
20200002.2556024,22321340.587534335,23200007.6710332,22321327.21620782,20200021.68685946,18078708.87617911,17199992.944095805,18078677.542626336
20200014.42636081,22321322.138839584,23200020.021252155,22321324.34285295,20200010.193995465,18078691.048383985,17199991.682037685,18078698.00661042
20200002.265391275,22321314.82732786,23200008.355722427,22321339.077931877,20200003.928584505,18078673.042078946,17200001.300104097,18078676.54182642
20200013.836746324,22321324.685773835,23200005.594505686,22321336.736875772,20200004.434865616,18078681.288830522,17200026.478998885,18078692.629602555
20200008.01682948,22321323.846595675,23199992.938180298,22321334.932453964,20199994.852700032,18078692.000528544,17200019.422870487,18078670.590112913
20200021.966766402,22321315.347863898,23200013.02017006,22321320.337304153,20200019.09187658,18078696.14156007,17200003.943070445,18078697.178245135
20199997.215480994,22321328.608972255,23199993.968020834,22321316.95229629,20200005.576787125,18078694.882776115,17200001.715538453,18078680.23222443
20200007.398293752,22321327.081919737,23200001.437890943,22321336.96339933,20199986.371538896,18078681.978756715,17200000.044803664,18078686.308888905
20199995.34311827,22321354.79174058,23200001.672750954,22321317.628349554,20199997.78013344,18078694.294954836,17200002.046029493,18078678.30911634
20199989.45223046,22321326.35255684,23200009.449706335,22321318.13698125,20200007.95909571,18078691.113082208,17200018.80040879,18078686.833983187
20200003.394647434,22321322.819088858,23200023.268468898,22321331.529019393,20200025.282398276,18078694.234970953,17199998.399973057,18078700.84251393
20200005.093480743,22321326.776041776,23200001.16278606,22321314.407649364,20200024.075474102,18078667.14997453,17200000.017679445,18078675.326681938
20200001.723781798,22321325.43443319,23199991.174782902,22321322.87190041,20200015.829121858,18078691.308386344,17200015.808311068,18078684.660541486
20200004.883008536,22321324.080951165,23200000.517361745,22321341.955641955,20200015.585109066,18078689.608953994,17200012.338651508,18078684.113222834
20200004.6241606,22321337.47801208,23200004.513495117,22321318.15106647,20199994.366621237,18078695.28357048,17200015.00510948,18078691.705864172
20200006.43120813,22321325.581331495,23200012.91791,22321327.228966594,20200000.91409531,18078675.04210425,17199999.517712627,18078684.692357518
20200005.34175831,22321336.432775494,23200015.717047222,22321330.032310326,20200012.203069452,18078701.36845221,17200008.99542793,18078685.568492085
20200026.682901677,22321322.842515625,23200015.22477268,22321331.204772078,20199998.971719284,18078686.857665356,17200009.033777803,18078693.676305525
20200013.829213884,22321330.42562211,23199985.100192104,22321319.06956646,20200007.860409368,18078667.634891342,17199995.36603571,18078687.61017195
20200000.76806189,22321338.362232145,23200023.132173274,22321318.222585585,20200015.299837306,18078684.776992884,17200003.256057464,18078693.823990103
20200030.56984486,22321349.50053387,23200002.313752785,22321323.3270298,20200003.75983777,18078689.048699223,17200017.318165887,18078694.6176501
20200007.83537154,22321320.463896357,23200009.259745847,22321336.809958424,20200007.142671682,18078701.64071683,17199998.473677877,18078680.482128315
20200030.718626846,22321323.702760242,23200010.97699102,22321351.034530878,20200005.225812152,18078688.339782827,17200016.891405612,18078693.931787487
20200006.5616188,22321319.427267723,23200007.076800928,22321318.75290705,20199999.633196007,18078693.869667847,17199992.954044476,18078680.57356273
20200015.774410963,22321311.6858381,23200005.62849165,22321342.20086588,20200000.766313728,18078682.347648337,17200006.385266233,18078682.493852083
20200000.050170586,22321351.643878765,23200007.32860681,22321338.152340695,20200027.83251272,18078691.75670015,17199986.696425013,18078674.030277308
20200005.983400024,22321321.31059676,23200000.495195203,22321340.549367774,20199991.731710777,18078702.281512886,17200019.21214383,18078696.352851287
20200010.802659635,22321320.85662814,23199994.981207397,22321319.590435255,20199990.724881697,18078679.3428323,17200010.41427509,18078676.229843494
20200007.99346486,22321326.160114534,23200009.59158274,22321323.794479933,20200014.840274632,18078688.792833433,17199995.497095004,18078703.403761227
20200018.075178903,22321335.93619675,23200011.879425056,22321337.104910903,20200019.436436884,18078694.211760044,17199998.49229407,18078684.952296384
20199992.236469954,22321315.589339025,23200010.778100807,22321312.7454751,20199989.01175875,18078683.189439442,17200032.365429886,18078677.072132725
20200006.029493637,22321337.227893025,23200013.546912663,22321308.784190755,20200010.514134627,18078672.05092334,17200011.422287263,18078675.737153582
20200021.036473807,22321304.139439985,23200039.401698243,22321337.949491516,20200000.674664635,18078681.09564635,17199996.26401813,18078690.028977733
20200013.837461494,22321338.195395954,23199994.65859712,22321334.15395478,20200006.543613728,18078669.20515208,17199999.26203153,18078680.434416506
20200009.06201149,22321317.258224558,23200011.214885328,22321317.47457718,20200000.578794383,18078694.86338949,17200016.706112206,18078678.386159137
20200005.68757278,22321329.68250995,23200012.839896258,22321329.407113038,20200008.079062212,18078701.83822507,17200001.210025456,18078674.182968237
